Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
2338,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,2,0,0,9,26,5,25,3,10,0,0,0,61,1,9,10
2339,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3,1,0,0,1,0,0,0,0,0,0,1,0,16,0,0,
2340,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,4,0,0,34,18,3,7,38,49,0,0,0,392,42,34,55.3
2341,Oliver Skipp\Oliver-Skipp,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,0.9,0,0,0,1,0,0,0,0,2,0,0,0,14,0,2,0
2342,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37,2,0,0,0,4,0,0,0,0,0,0,0,174,0,0,
2343,Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,2,0,0,13,11,3,34,4,7,0,0,0,69,5,11,31.3
2344,Robert Skov\Robert-Skov,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,29,4,0,0,21,36,2,76,18,30,0,0,0,188,18,24,42.9
2345,Simon Skrabb\Simon-Skrabb,fi FIN,MFFW,Brescia,it Serie A,24,1995,2.9,1,0,0,7,3,0,8,0,4,0,0,0,19,2,6,25
2346,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,9,1,1,52,27,0,2,18,29,1,0,1,254,37,30,55.2
2347,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,5.9,0,0,0,3,15,1,7,8,3,0,0,0,33,1,13,7.1
2348,Petar Škuletić\Petar-Skuletic,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,1.2,0,0,0,3,4,0,0,0,0,1,0,0,8,8,8,50
2349,Islam Slimani\Islam-Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,5,1,0,37,17,12,23,2,7,0,0,0,75,42,42,50
2350,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,0,0,0,2,6,0,4,1,8,0,0,0,42,3,21,12.5
2351,Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,3,0,0,33,10,1,6,23,23,0,3,0,287,91,33,73.4
2352,Dennis Smarsch\Dennis-Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
2353,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,7,0,0,25,40,2,21,23,30,0,2,0,194,36,30,54.5
2354,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,0,0,0,0,1,0,1,1,1,0,0,0,4,0,0,
2355,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,4,0,0,14,7,8,8,5,1,0,0,0,30,14,23,37.8
2356,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,31,1987,16.8,4,0,0,20,32,4,52,1,10,0,0,0,129,16,24,40
2357,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,eng Premier League,27,1991,2.8,0,0,0,6,1,0,17,3,5,0,0,0,23,2,3,40
2358,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,1,0,0,10,3,0,41,16,24,0,0,0,124,20,22,47.6
2359,Rafa Soares\Rafa-Soares,pt POR,DFMF,Eibar,es La Liga,24,1995,4.8,1,0,0,5,2,0,11,2,2,0,0,0,44,7,7,50
2360,Lasse Sobiech\Lasse-Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1,1,0,0,2,0,0,1,2,0,0,0,0,18,10,3,76.9
2361,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,1994,7.8,2,0,0,17,11,0,0,9,12,0,0,0,70,5,15,25
2362,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,27,1992,1.9,0,0,0,7,7,1,2,1,4,0,0,0,14,3,7,30
2363,Dominic Solanke\Dominic-Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,18.3,1,0,0,15,23,4,9,7,10,0,0,0,120,51,102,33.3
2364,Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,es La Liga,34,1985,26.1,14,0,0,43,43,20,23,7,7,1,0,0,85,47,85,35.6
2365,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,22,1997,23,4,0,0,22,25,1,14,5,17,0,0,0,140,17,17,50
2366,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2367,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,0,0,0,0,2,0,0,1,0,0,0,0,192,0,0,
2368,Kévin Soni\Kevin-Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
2369,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,2,0,0,2,0,0,0,0,0,0,1,0,252,0,0,
2370,Bruno Soriano\Bruno-Soriano,es ESP,MF,Villarreal,es La Liga,35,1984,2.9,1,0,0,5,0,0,0,1,4,0,0,0,22,2,3,40
2371,Juan Soriano\Juan-Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11,2,0,0,1,1,0,0,0,0,0,1,0,54,0,0,
2372,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,28,1991,27.4,4,2,0,57,44,4,29,10,37,3,0,0,158,25,50,33.3
2373,Riccardo Sottil\Riccardo-Sottil,it ITA,FWDF,Fiorentina,it Serie A,20,1999,5.7,3,0,0,11,26,2,18,0,3,0,0,0,31,4,5,44.4
2374,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,eng Premier League,24,1995,11.6,0,0,0,11,9,0,1,15,25,0,0,1,117,62,38,62
2375,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,0,0,0,5,0,0,0,3,2,0,0,0,47,13,7,65
2376,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,2,0,0,4,0,1,0,3,5,0,0,0,69,20,6,76.9
2377,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,20,1999,13.5,2,2,1,16,10,0,4,13,17,0,0,0,126,12,11,52.2
2378,Bryan Soumaré\Bryan-Soumare,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,4.3,0,0,0,4,8,0,5,2,7,0,0,0,35,4,7,36.4
2379,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,22.4,6,0,0,34,32,2,46,13,28,0,0,0,191,27,33,45
2380,Djibril Sow\Djibril-Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,19.4,2,0,0,37,40,0,24,22,39,0,0,0,235,25,33,43.1
2381,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,4,1,0,29,20,1,4,26,47,0,2,0,362,121,56,68.4
2382,Nikolas Špalek\Nikolas-Spalek,sk SVK,MFFW,Brescia,it Serie A,22,1997,17.5,5,0,0,25,17,5,33,6,14,0,0,0,113,4,21,16
2383,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,2,0,0,15,2,1,59,8,10,0,1,0,148,16,18,47.1
2384,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,5.8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,
2385,Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,it Serie A,26,1993,6.6,0,0,0,4,19,1,12,2,3,0,0,0,52,3,5,37.5
2386,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWDF,Nice,fr Ligue 1,22,1997,1.5,1,0,0,5,6,0,3,1,0,0,0,0,7,0,1,0
2387,Dennis Srbeny\Dennis-Srbeny,de GER,MFFW,Norwich City,eng Premier League,25,1994,0.5,0,0,0,1,0,0,0,0,4,0,0,0,5,1,5,16.7
2388,Dennis Srbeny\Dennis-Srbeny,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,12.4,2,0,0,18,22,5,2,2,10,0,0,0,45,27,50,35.1
2389,Jerry St. Juste\Jerry-St-Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,7,0,0,22,23,1,4,37,36,0,0,0,205,50,53,48.5
2390,Jack Stacey\Jack-Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,2,0,0,10,10,1,16,14,13,0,0,0,185,22,18,55
2391,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,0,0,0,6,4,0,8,6,0,0,0,0,39,6,6,50
2392,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,2,0,0,9,4,0,1,17,21,0,0,0,96,11,10,52.4
2393,Junior Stanislas\Junior-Stanislas,eng ENG,MFDF,Bournemouth,eng Premier League,29,1989,7.9,1,0,0,5,4,1,13,1,6,0,0,0,60,9,6,60
2394,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,8,0,0,26,8,0,0,15,24,0,0,1,139,37,26,58.7
2395,Jed Steer\Jed-Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2396,Renato Steffen\Renato-Steffen,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,17.6,6,0,0,33,29,4,32,19,17,0,0,0,150,20,32,38.5
2397,Zack Steffen\Zack-Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,0,0,0,0,2,0,0,1,0,0,0,0,108,0,0,
2398,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,28.1,8,0,0,41,7,0,5,39,40,0,0,0,315,20,23,46.5
2399,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,4,1,0,13,13,0,3,18,35,0,1,0,322,43,56,43.4
2400,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Hellas Verona,it Serie A,24,1995,7.8,3,1,0,24,21,8,1,1,4,0,0,0,38,18,46,28.1
2401,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,29.5,5,0,0,30,40,12,63,10,29,3,0,0,160,20,35,36.4
2402,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,7,0,0,39,19,2,84,24,43,0,0,0,340,35,26,57.4
2403,Marco Stiepermann\Marco-Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,13.1,6,0,0,22,15,0,10,3,7,0,0,0,67,14,59,19.2
2404,Lars Stindl\Lars-Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,15.9,4,0,0,21,23,3,13,8,25,1,0,0,113,21,38,35.6
2405,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,14.1,3,0,0,29,24,0,24,20,20,0,0,0,148,5,10,33.3
2406,Vlatko Stojanovski\Vlatko-Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,1.4,0,0,0,0,1,0,1,1,2,0,0,0,6,1,4,20
2407,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,0,0,0,5,1,1,0,2,12,0,0,0,153,38,20,65.5
2408,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38,2,0,0,0,4,0,0,0,0,0,0,0,151,0,0,
2409,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,6.8,1,0,0,12,10,0,0,8,14,0,0,0,71,9,8,52.9
2410,Christian Strohdiek\Christian-Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,3,0,0,10,14,0,4,13,15,0,1,0,161,47,35,57.3
2411,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,15.7,7,0,0,32,13,1,8,11,27,0,0,0,175,27,30,47.4
2412,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31,5,0,0,9,5,1,104,15,22,0,0,0,198,10,23,30.3
2413,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,13.9,7,0,0,38,32,2,19,10,26,2,0,0,122,24,35,40.7
2414,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,15,0,0,55,48,0,67,14,49,0,0,0,323,36,50,41.9
2415,Denis Suárez\Denis-Suarez,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,18.1,2,0,0,21,32,0,40,11,16,1,0,0,111,3,16,15.8
2416,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,4,0,0,15,25,17,19,1,2,0,0,0,66,5,7,41.7
2417,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,0
2418,Neven Subotić\Neven-Subotic,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,3,1,1,17,4,0,5,25,22,0,1,0,233,71,21,77.2
2419,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,23,1996,0.8,1,0,0,2,2,0,1,1,0,0,0,0,5,1,7,12.5
2420,Marek Suchý\Marek-Suchy,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,1,0,0,4,0,0,0,4,4,0,0,0,42,8,10,44.4
2421,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,1,0,0,6,4,0,1,5,4,0,0,0,70,16,3,84.2
2422,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,0,0,0,1,3,0,2,3,1,0,0,0,14,2,0,100
2423,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
2424,Stoppila Sunzu\Stoppila-Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15,2,1,0,17,6,1,0,15,12,0,1,0,118,35,22,61.4
2425,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,1,0,0,1,1,0,1,1,2,0,0,0,40,5,7,41.7
2426,Sam Surridge\Sam-Surridge,eng ENG,FW,Bournemouth,eng Premier League,21,1998,0.3,0,0,0,1,1,0,1,1,0,0,0,0,1,4,4,50
2427,Suso\Suso,es ESP,FWMF,Sevilla,es La Liga,25,1993,8.7,0,0,0,5,8,3,22,1,2,0,0,0,49,3,5,37.5
2428,Suso\Suso,es ESP,FWMF,Milan,it Serie A,25,1993,15.1,2,0,0,10,28,2,73,6,14,0,0,0,81,1,3,25
2429,Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,1,0,0,8,4,0,3,4,2,0,0,0,41,11,8,57.9
2430,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,14.9,3,0,0,14,7,0,50,8,17,0,0,0,163,18,21,46.2
2431,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,11.7,2,0,0,18,28,1,5,9,14,0,0,0,79,16,14,53.3
2432,Issiaga Sylla\Issiaga-Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,2,0,0,37,22,2,72,46,51,0,2,1,321,76,44,63.3
2433,Moussa Sylla\Moussa-Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2434,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
2435,Ádám Szalai\Adam-Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,1,0,0,23,23,7,8,4,4,0,0,0,52,54,68,44.3
2436,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,29,1990,28.8,1,0,0,1,1,0,0,0,0,0,1,0,131,0,0,
2437,Andrea Tabanelli\Andrea-Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,10.7,4,0,0,22,24,1,13,11,12,0,1,0,73,15,21,41.7
2438,Tachi\Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,1,0,0,5,6,0,0,2,1,0,0,0,13,2,7,22.2
2439,Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,7,1,1,41,30,0,21,25,44,0,2,0,262,46,19,70.8
2440,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,4,1,0,29,10,0,2,28,18,0,0,0,299,79,25,76
2441,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,9.8,0,1,0,11,19,0,11,5,14,0,0,0,72,4,14,22.2
2442,Mahdi Talal\Mahdi-Talal,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
2443,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,1,0,0,11,6,0,7,5,7,0,0,0,34,1,6,14.3
2444,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,0,0,0,5,2,0,0,1,3,0,0,0,26,5,1,83.3
2445,Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,1,0,0,8,4,0,2,9,15,0,0,0,50,19,10,65.5
2446,Adil Taoui\Adil-Taoui,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
2447,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,2,0,0,13,3,0,0,3,19,0,1,0,152,25,25,50
2448,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,eng Premier League,23,1995,25.5,4,0,0,26,17,0,55,21,33,0,0,0,240,32,37,46.4
2449,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,23,1996,10.6,1,0,0,7,7,0,1,1,7,0,1,0,70,17,10,63
2450,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38,10,0,0,48,31,3,2,43,51,0,0,0,442,215,60,78.2
2451,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
2452,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,0,0,0,22,45,8,13,5,7,0,0,0,85,170,142,54.5
2453,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,3,0,0,17,28,2,66,13,16,0,0,0,198,47,31,60.3
2454,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,2,0,0,8,6,0,9,11,10,0,0,0,94,10,16,38.5
2455,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,3,0,0,23,25,0,4,21,18,0,0,0,137,15,11,57.7
2456,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,3,0,0,4,0,0,0,0,0,0,0,0,9,2,1,66.7
2457,Georg Teigl\Georg-Teigl,at AUT,DFMF,Augsburg,de Bundesliga,28,1991,1.2,0,0,0,2,1,1,0,2,0,0,0,0,3,1,1,50
2458,Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,4,0,0,23,18,1,52,15,12,0,0,0,160,19,25,43.2
2459,Bernard Tekpetey\Bernard-Tekpetey,gh GHA,FWMF,Düsseldorf,de Bundesliga,21,1997,5,4,0,0,14,13,3,9,2,6,0,0,0,37,3,10,23.1
2460,Nathan Tella\Nathan-Tella,eng ENG,FW,Southampton,eng Premier League,20,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50
2461,Cristian Tello\Cristian-Tello,es ESP,MFFW,Betis,es La Liga,27,1991,8.7,1,0,0,8,4,0,15,5,7,0,0,0,57,3,6,33.3
2462,Lino Tempelmann\Lino-Tempelmann,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0
2463,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FW,Udinese,it Serie A,28,1991,2.5,1,0,0,11,3,3,1,0,5,0,0,0,18,9,11,45
2464,Hidde ter Avest\Hidde-ter-Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,1,0,0,6,5,0,12,2,8,0,0,0,52,8,7,53.3
2465,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,27,1992,36,1,0,0,0,2,0,0,0,0,0,0,0,180,0,0,
2466,Simon Terodde\Simon-Terodde,de GER,FWMF,Köln,de Bundesliga,31,1988,9,4,0,0,25,11,2,3,4,5,0,0,0,41,38,47,44.7
2467,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,0,0,0,1,2,0,0,0,0,0,1,0,40,0,0,
2468,Martin Terrier\Martin-Terrier,fr FRA,FWMF,Lyon,fr Ligue 1,22,1997,13.3,0,0,0,22,17,1,17,12,15,0,0,0,80,21,30,41.2
2469,Aleksa Terzić\Aleksa-Terzic,rs SRB,DF,Fiorentina,it Serie A,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2470,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,1,0,0,13,19,1,35,15,25,0,1,0,115,8,14,36.4
2471,Alexander Tettey\Alexander-Tettey,no NOR,MFDF,Norwich City,eng Premier League,33,1986,26,5,0,0,21,7,0,1,26,20,0,0,0,327,37,23,61.7
2472,Florian Thauvin\Florian-Thauvin,fr FRA,FW,Marseille,fr Ligue 1,26,1993,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,
2473,Demba Thiam\Demba-Thiam,sn SEN,GK,SPAL,it Serie A,21,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,
2474,Malick Thiaw\Malick-Thiaw,fi FIN,DF,Schalke 04,de Bundesliga,17,2001,0.8,0,0,0,1,0,0,0,0,1,0,0,0,7,1,5,16.7
2475,Niclas Thiede\Niclas-Thiede,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,
2476,Jan Thielmann\Jan-Thielmann,de GER,FWMF,Köln,de Bundesliga,17,2002,6.2,2,0,0,7,6,2,10,5,7,0,0,0,48,6,7,46.2
2477,Sada Thioub\Sada-Thioub,sn SEN,MFFW,Angers,fr Ligue 1,24,1995,16.8,3,0,0,24,36,4,41,9,15,0,0,0,121,8,23,25.8
2478,Jordan Thomas\Jordan-Thomas,eng ENG,FW,Norwich City,eng Premier League,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2479,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,eng Premier League,,,3,0,0,0,1,3,0,13,1,3,0,0,0,27,3,10,23.1
2480,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26,4,0,0,21,19,1,1,33,23,0,1,0,219,74,51,59.2
2481,Adrien Thomasson\Adrien-Thomasson,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23,4,0,0,29,38,8,49,7,24,0,0,0,177,12,38,24
2482,Erik Thommy\Erik-Thommy,de GER,DFFW,Düsseldorf,de Bundesliga,24,1994,25.1,3,0,0,17,59,7,73,20,27,1,0,1,170,16,51,23.9
2483,Max Thompson\Max-Thompson,eng ENG,FW,Burnley,eng Premier League,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2484,Morten Thorsby\Morten-Thorsby,no NOR,MFDF,Sampdoria,it Serie A,23,1996,20.7,9,1,1,46,7,4,9,6,28,0,1,1,203,92,65,58.6
2485,Marcus Thuram\Marcus-Thuram,fr FRA,FW,M'Gladbach,de Bundesliga,21,1997,24.5,3,0,0,52,61,20,46,11,18,1,0,0,135,75,50,60
2486,Khéphren Thuram-Ulie\Khephren-Thuram-Ulie,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,1,0,0,11,2,0,1,5,14,0,0,0,58,7,4,63.6
2487,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,2,0,0,33,49,1,45,18,40,0,0,0,287,29,28,50.9
2488,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,eng Premier League,22,1997,11,2,0,0,8,12,0,36,10,11,0,1,0,98,10,10,50
2489,Cheick Timite\Cheick-Timite,ci CIV,MFFW,Amiens,fr Ligue 1,21,1997,1.3,0,0,0,0,2,0,2,0,0,0,0,0,5,3,1,75
2490,David Timor\David-Timor,es ESP,MFDF,Getafe,es La Liga,29,1989,10.5,4,0,0,20,14,0,14,7,6,0,0,0,166,33,26,55.9
2491,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,8,1,1,26,5,1,5,24,11,0,0,0,193,40,26,60.6
2492,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,0,0,0,1,0,0,0,1,1,0,0,0,8,1,2,33.3
2493,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,2,0,0,6,5,1,0,9,10,0,0,0,55,12,2,85.7
2494,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,26,1992,11,0,0,0,7,7,7,10,3,2,0,1,0,34,7,26,21.2
2495,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6,2,0,0,5,4,1,15,0,5,0,0,0,21,8,17,32
2496,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,0,0,0,6,7,0,11,3,8,0,0,0,86,8,8,50
2497,Jeremy Toljan\Jeremy-Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,8,0,0,28,19,2,47,17,19,0,0,0,184,9,27,25
2498,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,28,1990,29,11,0,0,36,17,2,10,25,51,1,0,0,304,56,29,65.9
