Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
1395,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,9,7,685,0,0,0,0,1,0
1396,Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,it Serie A,32,1987,25,23,1808,0,1,0,0,10,1
1397,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,6,4,442,2,0,0,0,0,0
1398,Iñigo Lekue\Inigo-Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,14,6,623,0,1,0,0,0,0
1399,Nicolas Lemaître\Nicolas-Lemaitre,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,1,90,0,0,0,0,0,0
1400,Thomas Lemar\Thomas-Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,22,10,925,0,0,0,0,2,0
1401,Tim Lemperle\Tim-Lemperle,de GER,FWMF,Köln,de Bundesliga,17,2002,1,0,16,0,0,0,0,0,0
1402,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,28,28,2424,2,1,0,0,11,2
1403,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,16,4,496,0,0,0,0,4,0
1404,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,eng Premier League,27,1992,30,30,2649,0,0,0,0,2,0
1405,Christopher Lenz\Christopher-Lenz,de GER,DF,Union Berlin,de Bundesliga,24,1994,26,26,2267,0,3,0,0,2,0
1406,Donovan Léon\Donovan-Leon,gf GUF,GK,Brest,fr Ligue 1,26,1992,2,1,123,0,0,0,0,0,0
1407,Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,es La Liga,32,1986,31,23,1896,1,2,0,0,4,0
1408,Sergio León\Sergio-Leon,es ESP,FW,Levante,es La Liga,30,1989,22,6,672,1,0,0,0,2,0
1409,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,21,15,1387,1,1,0,0,5,0
1410,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Sampdoria,it Serie A,21,1998,15,3,509,1,1,0,0,0,0
1411,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,33,31,2703,1,2,0,0,13,1
1412,Karlo Letica\Karlo-Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,10,900,0,0,0,0,1,0
1413,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,31,31,2759,34,4,5,5,5,0
1414,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,28,25,2304,1,0,0,0,4,0
1415,Aaron Leya Iseka\Aaron-Leya-Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,22,6,777,2,0,1,2,2,0
1416,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,20,17,1343,0,1,0,0,5,1
1417,Dimitri Liénard\Dimitri-Lienard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,22,16,1489,2,3,0,0,3,0
1418,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,22,20,1817,0,1,0,0,3,0
1419,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,Juventus,it Serie A,19,1999,29,26,2450,4,0,0,0,5,0
1420,Isaac Lihadji\Isaac-Lihadji,fr FRA,DFMF,Marseille,fr Ligue 1,17,2002,2,0,25,0,0,0,0,0,0
1421,Lillo\Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,4,2,195,0,0,0,0,2,0
1422,Anderson Lima\Anderson-Lima,br BRA,MF,Lazio,it Serie A,19,1999,6,0,62,0,0,0,0,0,0
1423,Lucas Lima\Lucas-Lima,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3,3,270,0,0,0,0,0,0
1424,Anthony Limbombe\Anthony-Limbombe,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,4,2,151,1,0,0,0,0,0
1425,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,25,1994,35,35,3092,1,0,0,0,6,0
1426,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,28,22,2019,4,3,0,0,4,0
1427,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,26,1992,22,9,935,1,0,0,0,3,0
1428,Pol Lirola\Pol-Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,35,30,2648,0,2,0,0,4,0
1429,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,29,27,2327,1,1,0,0,7,1
1430,Fernando Llorente\Fernando-Llorente,es ESP,FW,Napoli,it Serie A,34,1985,17,3,501,3,1,0,0,1,0
1431,Marcos Llorente\Marcos-Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,24,1995,29,16,1368,3,3,0,0,4,0
1432,Gautier Lloris\Gautier-Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3,3,270,0,0,0,0,1,0
1433,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,21,21,1807,0,0,0,0,0,0
1434,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,eng Premier League,23,1996,28,15,1492,0,2,0,0,6,0
1435,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,17,17,1383,0,0,0,0,1,0
1436,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,14,9,752,0,0,0,0,0,0
1437,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,eng Premier League,25,1993,2,1,86,0,0,0,0,0,0
1438,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,11,5,530,4,0,1,1,1,0
1439,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,33,31,2586,0,5,0,0,9,0
1440,Renan Lodi\Renan-Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,32,28,2396,1,2,0,0,6,1
1441,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,7,2,208,0,1,0,0,0,0
1442,Enzo Loiodice\Enzo-Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,5,2,192,0,0,0,0,0,0
1443,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,eng Premier League,28,1990,8,6,564,0,0,0,0,0,0
1444,Shane Long\Shane-Long,ie IRL,FW,Southampton,eng Premier League,32,1987,26,15,1395,2,2,0,0,0,0
1445,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,9,6,575,2,0,0,0,1,0
1446,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,23,14,1378,1,1,0,0,2,1
1447,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,RB Leipzig,de Bundesliga,21,1997,11,1,309,0,0,0,0,0,0
1448,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,26,2340,0,0,0,0,1,0
1449,Rony Lopes\Rony-Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,5,2,134,0,0,0,0,0,0
1450,Rony Lopes\Rony-Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,1,1,80,0,0,0,0,0,0
1451,Adrián López\Adrian-Lopez,es ESP,FWMF,Osasuna,es La Liga,31,1988,26,17,1443,2,0,1,1,0,0
1452,David López\David-Lopez,es ESP,DFMF,Espanyol,es La Liga,29,1989,32,29,2455,4,2,0,0,5,1
1453,Diego López\Diego-Lopez,es ESP,GK,Espanyol,es La Liga,37,1981,36,36,3232,0,0,0,0,5,1
1454,Javi López\Javi-Lopez,es ESP,DF,Alavés,es La Liga,17,2002,1,1,90,0,0,0,0,0,0
1455,Javi López\Javi-Lopez,es ESP,DF,Espanyol,es La Liga,33,1986,17,16,1384,0,0,0,0,5,1
1456,Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,es La Liga,22,1997,4,3,300,0,0,0,0,1,0
1457,Maxime Lopez\Maxime-Lopez,fr FRA,MFFW,Marseille,fr Ligue 1,21,1997,23,13,1110,0,3,0,0,2,0
1458,Pau López\Pau-Lopez,es ESP,GK,Roma,it Serie A,24,1994,32,32,2880,0,0,0,0,3,0
1459,Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,es La Liga,19,2000,3,0,51,0,1,0,0,0,0
1460,Unai López\Unai-Lopez,es ESP,MF,Athletic Club,es La Liga,23,1995,26,24,1787,1,4,0,0,6,0
1461,Iker Losada\Iker-Losada,es ESP,MFFW,Celta Vigo,es La Liga,17,2001,2,0,13,1,0,0,0,0,0
1462,Albert Lottin\Albert-Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,1,1,45,0,0,0,0,0,0
1463,Imran Louza\Imran-Louza,fr FRA,MFFW,Nantes,fr Ligue 1,20,1999,24,22,2009,2,2,0,0,4,0
1464,Matteo Lovato\Matteo-Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,1,0,9,0,0,0,0,0,0
1465,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,10,9,777,0,1,0,0,1,0
1466,Eduard Löwen\Eduard-Lowen,de GER,MFFW,Augsburg,de Bundesliga,22,1997,16,7,671,2,1,0,0,0,0
1467,Eduard Löwen\Eduard-Lowen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,7,2,314,0,0,0,0,0,0
1468,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17,17,1530,0,1,0,0,2,0
1469,Hirving Lozano\Hirving-Lozano,mx MEX,FW,Napoli,it Serie A,24,1995,26,10,1025,4,1,0,0,3,0
1470,Pol Lozano\Pol-Lozano,es ESP,MFFW,Espanyol,es La Liga,19,1999,5,2,173,0,0,0,0,0,1
1471,Jan Luca Rumpf\Jan-Luca-Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1,1,90,0,0,0,0,0,0
1472,Lucas\Lucas,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,2,0,65,1,0,0,0,1,0
1473,Jean Lucas\Jean-Lucas,br BRA,MF,Lyon,fr Ligue 1,21,1998,11,1,200,1,0,0,0,3,0
1474,Fabio Lucioni\Fabio-Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,36,36,3132,3,0,0,0,8,1
1475,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,24,1995,24,23,1988,0,1,0,0,5,0
1476,José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,es La Liga,32,1987,38,29,2519,4,2,0,0,3,0
1477,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,30,28,2480,2,1,0,0,5,0
1478,José Luis Rodríguez\Jose-Luis-Rodriguez,pa PAN,FW,Alavés,es La Liga,21,1998,1,0,22,0,0,0,0,0,0
1479,David Luiz\David-Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,33,32,2809,2,1,0,0,5,2
1480,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,36,28,2612,3,2,0,0,8,0
1481,Jordan Lukaku\Jordan-Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,13,1,396,0,2,0,0,2,0
1482,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Inter,it Serie A,26,1993,36,33,2979,23,2,6,6,2,0
1483,Dodi Lukebakio\Dodi-Lukebakio,be BEL,FWMF,Hertha BSC,de Bundesliga,21,1997,30,24,2031,7,6,0,0,2,0
1484,Saša Lukić\Sasa-Lukic,rs SRB,MF,Torino,it Serie A,22,1996,30,20,1861,1,1,0,0,5,1
1485,Senad Lulić\Senad-Lulic,ba BIH,DF,Lazio,it Serie A,33,1986,20,20,1573,0,2,0,0,6,0
1486,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,34,26,2458,5,3,0,0,5,0
1487,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,Napoli,it Serie A,22,1996,9,5,529,0,0,0,0,2,0
1488,Arnaud Lusamba\Arnaud-Lusamba,fr FRA,MFFW,Nice,fr Ligue 1,22,1997,15,11,982,1,2,0,0,1,0
1489,Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,10,900,0,0,0,0,0,0
1490,Lyanco\Lyanco,br BRA,DF,Torino,it Serie A,22,1997,17,15,1176,0,0,0,0,5,0
1491,Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,20,14,1338,0,1,0,0,4,0
1492,Yann M'Vila\Yann-MVila,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1990,23,21,1942,0,2,0,0,1,0
1493,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,eng Premier League,20,1998,9,4,352,0,0,0,0,0,0
1494,Darwin Machís\Darwin-Machis,ve VEN,FWMF,Granada,es La Liga,26,1993,36,20,2129,7,5,1,1,5,0
1495,Yvann Macon\Yvann-Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,2,2,95,0,0,0,0,1,0
1496,James Maddison\James-Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,31,29,2624,6,3,0,0,4,0
1497,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,Alavés,es La Liga,25,1993,17,13,1197,1,1,0,0,4,0
1498,Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,22,15,1397,0,0,0,0,5,0
1499,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DFMF,Brescia,it Serie A,23,1995,2,1,115,0,0,0,0,2,0
1500,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,8,1,145,1,0,0,0,1,0
1501,Hugo Magnetti\Hugo-Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,8,2,236,0,0,0,0,1,0
1502,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38,38,3420,1,1,0,0,6,0
1503,Abdallahi Mahmoud\Abdallahi-Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,3,1,152,0,0,0,0,1,0
1504,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,eng Premier League,28,1991,33,21,1944,11,9,1,1,0,0
1505,Thiago Maia\Thiago-Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,3,0,48,0,0,0,0,0,0
1506,Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,de Bundesliga,20,1999,14,5,535,0,0,0,0,0,0
1507,Habib Maïga\Habib-Maiga,ci CIV,MF,Metz,fr Ligue 1,23,1996,26,26,2266,1,2,0,0,7,0
1508,Mike Maignan\Mike-Maignan,fr FRA,GK,Lille,fr Ligue 1,23,1995,28,28,2520,0,0,0,0,0,0
1509,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,21,1997,20,15,1386,0,2,0,0,6,1
1510,Josh Maja\Josh-Maja,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,21,6,735,6,2,0,0,0,0
1511,Abdul Majeed Waris\Abdul-Majeed-Waris,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,7,4,371,2,1,0,0,1,0
1512,Žan Majer\Zan-Majer,si SVN,MF,Lecce,it Serie A,27,1992,27,19,1664,1,1,0,0,7,0
1513,Jean-Victor Makengo\Jean-Victor-Makengo,fr FRA,MFFW,Toulouse,fr Ligue 1,21,1998,19,12,988,2,0,0,0,1,0
1514,Nemanja Maksimović\Nemanja-Maksimovic,rs SRB,MF,Getafe,es La Liga,24,1995,35,33,2895,2,0,0,0,5,0
1515,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,27,1991,22,20,1799,1,1,0,0,3,1
1516,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Napoli,it Serie A,28,1991,4,3,256,0,0,0,0,0,0
1517,Daniel Maldini\Daniel-Maldini,it ITA,FW,Milan,it Serie A,17,2001,2,0,27,0,0,0,0,0,0
1518,Ruslan Malinovskyi\Ruslan-Malinovskyi,ua UKR,MFFW,Atalanta,it Serie A,26,1993,34,12,1535,8,3,0,1,7,1
1519,Yunus Mallı\Yunus-Malli,tr TUR,FWMF,Union Berlin,de Bundesliga,27,1992,13,9,673,0,1,0,0,1,0
1520,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,28,1991,27,22,1965,0,1,0,0,7,0
1521,Streli Mamba\Streli-Mamba,de GER,FW,Paderborn 07,de Bundesliga,25,1994,24,18,1521,5,2,0,0,5,0
1522,Hianga Mananga Mbock\Hianga-Mananga-Mbock,fr FRA,MF,Brest,fr Ligue 1,19,1999,2,1,141,1,0,0,0,0,0
1523,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,30,1989,22,22,1980,0,0,0,0,1,0
1524,Gianluca Mancini\Gianluca-Mancini,it ITA,DFMF,Roma,it Serie A,23,1996,32,31,2740,1,0,0,0,16,1
1525,Marco Mancosu\Marco-Mancosu,it ITA,MFFW,Lecce,it Serie A,30,1988,33,28,2440,14,2,9,11,3,0
1526,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,34,1985,27,27,2370,0,0,0,0,1,0
1527,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,Lille,fr Ligue 1,25,1994,16,12,1110,0,0,0,0,4,0
1528,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,27,1991,29,29,2576,0,0,0,0,9,0
1529,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,it Serie A,22,1997,26,24,2050,0,2,0,0,2,0
1530,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,eng Premier League,27,1992,35,31,2747,18,7,0,0,3,0
1531,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Valencia,es La Liga,28,1991,8,8,673,0,0,0,0,3,1
1532,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,32,1987,24,21,1871,2,2,0,0,0,0
1533,Massimiliano Mangraviti\Massimiliano-Mangraviti,it ITA,DF,Brescia,it Serie A,21,1998,13,11,972,0,0,0,0,2,0
1534,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Napoli,it Serie A,28,1991,26,25,2176,4,0,0,0,2,0
1535,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,21,18,1599,0,1,0,0,5,0
1536,Giacomo Manzari\Giacomo-Manzari,it ITA,FWMF,Sassuolo,it Serie A,18,2000,3,0,16,0,0,0,0,0,0
1537,Myziane Maolida\Myziane-Maolida,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,18,7,675,1,2,0,0,0,0
1538,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,Rennes,fr Ligue 1,21,1998,23,23,1803,3,1,0,0,3,0
1539,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,30,1989,11,11,829,0,1,0,0,1,2
1540,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,31,1988,15,15,1296,1,2,0,0,2,0
1541,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,32,1987,17,17,1503,0,0,0,0,4,0
1542,Solly March\Solly-March,eng ENG,DFFW,Brighton,eng Premier League,25,1994,19,11,1143,0,1,0,0,2,0
1543,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,it Serie A,27,1992,23,21,1897,0,1,0,0,5,0
1544,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,30,1989,13,6,541,0,1,0,0,1,0
1545,Dario Maresic\Dario-Maresic,at AUT,DF,Reims,fr Ligue 1,19,1999,1,1,90,0,0,0,0,0,0
1546,Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,es La Liga,22,1997,1,0,6,0,0,0,0,0,0
1547,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,eng Premier League,25,1993,2,2,113,0,0,0,0,0,0
1548,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,24,1995,21,19,1755,0,0,0,0,2,0
1549,Mariano\Mariano,do DOM,FW,Real Madrid,es La Liga,25,1993,5,0,45,1,0,0,0,1,0
1550,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,32,1986,20,15,1513,0,0,0,0,6,1
1551,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,27,1991,8,1,201,0,0,0,0,0,0
1552,Federico Marigosu\Federico-Marigosu,it ITA,MF,Cagliari,it Serie A,18,2001,2,0,24,0,0,0,0,0,0
1553,Adrián Marín\Adrian-Marin,es ESP,DF,Alavés,es La Liga,22,1997,12,9,852,0,0,0,0,1,0
1554,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,25,1994,1,1,90,0,0,0,0,0,0
1555,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Monaco,fr Ligue 1,25,1994,20,20,1753,2,0,0,0,2,0
1556,Marlon\Marlon,br BRA,DF,Sassuolo,it Serie A,23,1995,23,21,1818,0,0,0,0,8,0
1557,Omar Marmoush\Omar-Marmoush,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,5,0,81,0,0,0,0,0,0
1558,Gonzalo Maroni\Gonzalo-Maroni,ar ARG,MF,Sampdoria,it Serie A,20,1999,5,1,181,0,1,0,1,0,0
1559,Marquinhos\Marquinhos,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,19,15,1476,3,1,0,0,1,0
1560,Bruno Martella\Bruno-Martella,it ITA,DFMF,Brescia,it Serie A,26,1992,24,13,1270,0,0,0,0,3,0
1561,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,28,1991,36,26,2267,11,1,4,4,6,1
1562,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,32,31,2624,17,6,0,1,1,0
1563,Aarón Martín\Aaron-Martin,es ESP,DF,Mainz 05,de Bundesliga,22,1997,22,21,1792,0,0,0,0,2,0
1564,Daniel Martín\Daniel-Martin,es ESP,GK,Betis,es La Liga,21,1998,6,5,531,0,0,0,0,0,0
1565,David Martin\David-Martin,eng ENG,GK,West Ham,eng Premier League,33,1986,5,4,436,0,0,0,0,1,0
1566,Jonas Martin\Jonas-Martin,fr FRA,MF,Rennes,fr Ligue 1,29,1990,3,1,113,0,0,0,0,1,0
1567,Jonas Martin\Jonas-Martin,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,3,3,247,0,0,0,1,0,0
1568,Josh Martin\Josh-Martin,eng ENG,FW,Norwich City,eng Premier League,17,2001,5,0,37,0,0,0,0,0,0
1569,Martinelli\Martinelli,br BRA,FW,Arsenal,eng Premier League,18,2001,14,6,663,3,0,0,0,1,0
1570,Álex Martínez\Alex-Martinez,es ESP,DF,Granada,es La Liga,28,1990,1,0,15,0,0,0,0,1,0
1571,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,eng Premier League,26,1992,9,8,771,0,0,0,0,2,0
1572,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,28,1991,33,33,2970,1,1,0,0,10,0
1573,Javi Martínez\Javi-Martinez,es ESP,MF,Osasuna,es La Liga,19,1999,1,0,10,0,0,0,0,0,0
1574,Javi Martínez\Javi-Martinez,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,16,6,675,0,0,0,0,5,1
1575,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,it Serie A,21,1997,35,29,2452,14,3,2,3,8,1
1576,Pablo Martínez\Pablo-Martinez,es ESP,MFFW,Levante,es La Liga,21,1998,5,0,33,0,0,0,0,0,0
1577,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26,26,2339,2,1,0,0,5,1
1578,Gelson Martins\Gelson-Martins,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,21,20,1674,4,1,0,0,3,1
1579,Adam Marušić\Adam-Marusic,me MNE,DF,Lazio,it Serie A,26,1992,15,10,942,2,1,0,0,3,0
1580,Omar Mascarell\Omar-Mascarell,es ESP,MF,Schalke 04,de Bundesliga,26,1993,23,23,2026,0,1,0,0,4,0
1581,Andrea Masiello\Andrea-Masiello,it ITA,DF,Genoa,it Serie A,33,1986,15,15,1324,0,1,0,0,4,0
1582,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,33,1986,7,7,543,0,0,0,0,1,0
1583,Adam Masina\Adam-Masina,it ITA,DF,Watford,eng Premier League,25,1994,26,20,1821,1,0,0,0,3,0
1584,Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,es La Liga,30,1989,35,35,3150,0,0,0,0,2,0
1585,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,eng Premier League,25,1993,17,10,937,0,1,0,0,6,1
1586,Jaime Mata\Jaime-Mata,es ESP,FW,Getafe,es La Liga,30,1988,34,33,2747,11,3,3,4,14,0
1587,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,19,8,758,0,2,0,0,1,0
1588,Aleš Matějů\Ales-Mateju,cz CZE,DF,Brescia,it Serie A,23,1996,31,28,2548,0,1,0,0,10,1
1589,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,18,12,1053,3,1,1,1,2,1
1590,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,21,18,1581,0,2,0,0,3,0
1591,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,27,1991,9,8,703,1,0,0,0,0,0
1592,Rabbi Matondo\Rabbi-Matondo,wal WAL,FWMF,Schalke 04,de Bundesliga,18,2000,20,14,1162,2,0,0,0,1,0
1593,Alessandro Matri\Alessandro-Matri,it ITA,FWMF,Brescia,it Serie A,34,1984,8,0,89,0,0,0,0,1,1
1594,Federico Mattiello\Federico-Mattiello,it ITA,DF,Cagliari,it Serie A,24,1995,18,9,930,0,1,0,0,3,0
1595,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,32,1987,35,23,2237,0,2,0,0,2,0
1596,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,eng Premier League,22,1996,37,30,2766,10,3,1,2,3,0
1597,Stephy Mavididi\Stephy-Mavididi,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,24,16,1391,5,1,0,0,0,0
1598,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,25,1993,31,31,2706,8,6,1,1,5,0
1599,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,9,5,451,3,1,0,0,0,0
1600,Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,5,0,117,0,0,0,0,1,0
