Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
861,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,447,652,68.6,8152,2239,7,28,25,347,466,74.5,93,158,58.9,3,20,50,18,2,71
862,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,1223,1438,85,21465,5297,21,35,60,993,1118,88.8,209,285,73.3,0,17,126,15,2,113
863,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.5,73,106,68.9,1174,418,0,1,0,63,84,75,10,21,47.6,0,5,5,1,0,9
864,Milan Gajić\Milan-Gajic,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4,134,187,71.7,2459,1387,1,9,11.1,108,132,81.8,25,46,54.3,0,1,13,2,1,35
865,Serge Gakpé\Serge-Gakpe,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,347,506,68.6,5546,2106,10,44,22.7,295,383,77,42,79,53.2,1,13,34,7,0,55
866,Andrey Galabinov\Andrey-Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,244,370,65.9,3521,602,10,29,34.5,207,296,69.9,27,45,60,1,12,13,6,1,23
867,Álex Gálvez\Alex-Galvez,es ESP,DF,Eibar,es La Liga,28,1989,4,157,209,75.1,3767,1554,0,0,,95,117,81.2,62,92,67.4,0,1,22,1,0,22
868,Álex Gálvez\Alex-Galvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18,738,941,78.4,17086,6748,5,13,38.5,454,534,85,279,394,70.8,0,1,68,1,0,69
869,Bruno Gama\Bruno-Gama,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,34,47,72.3,507,123,0,1,0,31,37,83.8,3,9,33.3,0,2,2,2,0,6
870,Alessandro Gamberini\Alessandro-Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,603,710,84.9,12631,3482,7,12,58.3,411,465,88.4,185,233,79.4,0,0,20,1,0,33
871,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.6,177,226,78.3,2407,391,5,10,50,161,200,80.5,11,16,68.8,2,10,8,6,0,11
872,Jesús Gámez\Jesus-Gamez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,46,61,75.4,740,462,2,5,40,35,40,87.5,9,16,56.3,0,4,5,2,1,14
873,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,1320,1582,83.4,23285,6125,27,59,45.8,1064,1212,87.8,229,311,73.6,1,15,138,9,3,111
874,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,14,20,70,229,8,1,3,33.3,10,13,76.9,3,4,75,0,1,2,1,0,1
875,Najib Gandi\Najib-Gandi,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,27,38,71.1,502,195,1,2,50,20,26,76.9,6,10,60,0,0,3,0,0,4
876,Ganso\Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.7,267,327,81.7,4210,1144,2,10,20,231,266,86.8,34,51,66.7,1,8,30,5,1,37
877,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,904,1084,83.4,20305,6563,1,7,14.3,590,666,88.6,313,411,76.2,0,4,52,4,1,53
878,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,20,1997,9.6,434,549,79.1,9174,2190,6,12,50,309,354,87.3,119,183,65,0,11,30,2,1,52
879,Borja García\Borja-Garcia,es ESP,MFFW,Girona,es La Liga,26,1990,30.9,1143,1399,81.7,20726,5571,15,31,48.4,895,1030,86.9,233,338,68.9,5,57,139,36,8,164
880,Dani García\Dani-Garcia,es ESP,MF,Eibar,es La Liga,27,1990,30.8,1298,1618,80.2,29066,6028,10,28,35.7,852,1029,82.8,436,561,77.7,1,18,163,12,4,139
881,David García\David-Garcia,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,369,475,77.7,7898,3445,4,8,50,250,290,86.2,115,177,65,0,3,22,1,1,33
882,Javi García\Javi-Garcia,es ESP,MFDF,Betis,es La Liga,30,1987,26.7,1483,1631,90.9,29467,6712,6,13,46.2,1123,1213,92.6,354,405,87.4,0,10,87,3,0,82
883,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,31,1986,27.1,724,997,72.6,13562,3815,10,34,29.4,571,723,79,143,240,59.6,0,15,92,5,2,69
884,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.1,491,879,55.9,8392,2975,8,40,20,405,651,62.2,78,188,41.5,1,29,79,28,8,95
885,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,28,1989,15.5,434,675,64.3,8227,4042,2,12,16.7,340,438,77.6,92,225,40.9,1,21,34,8,5,89
886,Samu García\Samu-Garcia,es ESP,MFFW,Levante,es La Liga,27,1990,2.2,39,70,55.7,567,134,1,6,16.7,35,56,62.5,3,8,37.5,0,2,3,1,1,3
887,Samu García\Samu-Garcia,es ESP,MFFW,Málaga,es La Liga,27,1990,2,30,50,60,462,153,1,4,25,25,38,65.8,4,8,50,1,1,1,2,1,5
888,Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.3,299,434,68.9,4990,1498,8,29,27.6,242,326,74.2,49,79,62,5,26,20,24,4,50
889,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1,22,30,73.3,394,155,0,1,0,18,21,85.7,4,8,50,0,0,1,0,0,4
890,Luca Garritano\Luca-Garritano,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,57,84,67.9,1141,412,2,6,33.3,42,52,80.8,13,26,50,0,2,6,6,0,12
891,Bruno Gaspar\Bruno-Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,461,575,80.2,8075,2984,7,21,33.3,376,426,88.3,78,128,60.9,2,10,34,10,6,70
892,Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,1363,1775,76.8,24382,10587,10,46,21.7,1147,1355,84.6,206,374,55.1,3,31,85,17,10,193
893,Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,7,11,63.6,166,64,0,0,,5,6,83.3,2,5,40,0,1,1,0,0,2
894,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,317,432,73.4,4445,882,16,31,51.6,269,352,76.4,32,49,65.3,3,20,19,6,0,26
895,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,14,19,73.7,404,180,0,0,,6,6,100,8,13,61.5,0,0,0,0,0,0
896,Marcello Gazzola\Marcello-Gazzola,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,341,461,74,5607,2560,6,22,27.3,289,338,85.5,46,101,45.5,0,7,15,7,6,62
897,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,911,1170,77.9,18802,5887,13,41,31.7,657,772,85.1,241,357,67.5,3,13,115,7,0,113
898,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,533,857,62.2,19372,14435,2,3,66.7,229,229,100,302,625,48.3,0,1,10,0,0,0
899,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,1132,1440,78.6,17833,8166,18,56,32.1,994,1177,84.5,120,207,58,0,19,81,13,3,209
900,Dennis Geiger\Dennis-Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,695,816,85.2,12737,2763,15,27,55.6,531,585,90.8,149,204,73,1,25,57,19,1,78
901,Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.6,315,381,82.7,6675,2712,2,3,66.7,231,253,91.3,82,125,65.6,1,4,36,2,1,38
902,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,1138,1358,83.8,28431,9805,14,23,60.9,601,668,90,523,667,78.4,1,13,137,10,1,112
903,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,561,787,71.3,12449,5372,9,38,23.7,374,455,82.2,178,294,60.5,1,6,46,12,8,78
904,Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,206,235,87.7,3999,1514,0,1,0,159,172,92.4,47,62,75.8,0,0,24,1,0,22
905,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,876,1233,71,16079,5108,15,49,30.6,665,832,79.9,196,352,55.7,2,23,101,32,10,143
906,Yannick Gerhardt\Yannick-Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,494,651,75.9,8917,2852,9,22,40.9,396,478,82.8,89,151,58.9,1,13,39,9,2,54
907,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,376,515,73,5533,770,26,46,56.5,304,388,78.4,46,81,56.8,3,21,19,14,3,22
908,Gerson\Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,461,527,87.5,7713,1558,13,19,68.4,382,421,90.7,66,87,75.9,1,11,47,6,1,35
909,Willem Geubbels\Willem-Geubbels,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,7,9,77.8,124,37,0,0,,6,8,75,1,1,100,0,0,1,0,0,1
910,Yassine El Ghanassy\Yassine-El-Ghanassy,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,233,294,79.3,3874,1274,4,10,40,197,233,84.5,32,51,62.7,0,16,16,15,2,44
911,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,434,634,68.5,6964,2270,22,56,39.3,346,438,79,66,140,47.1,4,29,27,17,10,71
912,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11,401,550,72.9,7277,2090,10,27,37,309,379,81.5,82,144,56.9,2,16,31,16,3,61
913,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,834,986,84.6,12766,5281,11,28,39.3,733,808,90.7,90,150,60,2,28,75,20,9,123
914,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,it Serie A,32,1985,0.7,45,52,86.5,529,84,1,2,50,43,49,87.8,1,1,100,0,2,1,4,1,4
915,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10,298,413,72.2,5605,1445,1,20,5,231,283,81.6,66,110,60,2,15,28,3,1,48
916,Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,47,66,71.2,807,159,2,5,40,38,50,76,7,11,63.6,0,1,2,1,1,4
917,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,980,1349,72.6,16906,7091,26,51,51,797,975,81.7,157,323,48.6,1,23,59,28,16,150
918,Rafał Gikiewicz\Rafal-Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,41,76,53.9,2051,1642,0,1,0,9,9,100,32,66,48.5,0,0,2,0,0,0
919,Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,186,217,85.7,2965,939,3,7,42.9,157,177,88.7,26,33,78.8,2,9,13,11,0,33
920,Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,es La Liga,21,1995,2.6,70,93,75.3,1241,456,0,4,0,60,70,85.7,10,19,52.6,0,4,8,3,0,10
921,Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,209,276,75.7,3402,1023,5,13,38.5,174,205,84.9,30,58,51.7,1,8,21,3,1,24
922,Guillaume Gillet\Guillaume-Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,12,12,100,166,31,1,1,100,10,10,100,1,1,100,0,0,2,1,0,2
923,Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,es La Liga,34,1983,3.4,60,91,65.9,1611,1115,0,0,,34,34,100,26,57,45.6,0,1,0,0,0,0
924,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,207,337,61.4,3058,735,7,25,28,177,263,67.3,23,49,46.9,0,12,15,7,0,23
925,Matthias Ginter\Matthias-Ginter,de GER,DF,M'gladbach,de Bundesliga,23,1994,34,1784,2036,87.6,38935,11282,8,31,25.8,1225,1310,93.5,551,695,79.3,2,5,128,6,0,129
926,Jimmy Giraudon\Jimmy-Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,762,971,78.5,18800,8363,5,23,21.7,427,488,87.5,330,460,71.7,0,2,93,5,1,75
927,Thibault Giresse\Thibault-Giresse,fr FRA,MFFW,Guingamp,fr Ligue 1,36,1981,0.3,11,19,57.9,140,19,0,3,0,10,12,83.3,1,4,25,0,0,2,0,0,0
928,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,501,666,75.2,9267,2815,19,41,46.3,377,462,81.6,105,163,64.4,1,12,56,8,2,59
929,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,142,218,65.1,1830,382,15,28,53.6,115,170,67.6,12,20,60,1,12,9,6,0,13
930,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,95,134,70.9,1070,140,13,19,68.4,74,103,71.8,8,12,66.7,1,8,3,4,0,7
931,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36,1357,1738,78.1,31409,11960,7,23,30.4,871,996,87.4,479,719,66.6,1,4,90,3,0,88
932,Serge Gnabry\Serge-Gnabry,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,404,537,75.2,6392,1920,8,29,27.6,346,424,81.6,50,84,59.5,5,22,21,26,6,70
933,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,1153,1294,89.1,23337,6318,15,22,68.2,816,877,93,322,395,81.5,2,2,55,2,0,57
934,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,949,1285,73.9,17759,9347,13,31,41.9,732,846,86.5,204,408,50,2,25,86,41,18,238
935,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,1026,1225,83.8,22506,9200,11,24,45.8,684,762,89.8,331,439,75.4,0,4,47,1,0,63
936,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,284,393,72.3,6631,2008,4,8,50,175,220,79.5,105,165,63.6,0,2,17,0,0,27
937,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,64,88,72.7,1528,562,1,2,50,40,50,80,23,36,63.9,0,0,5,0,0,5
938,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,159,185,85.9,4879,2874,2,2,100,64,64,100,93,119,78.2,0,0,2,0,0,0
939,André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,311,356,87.4,5272,1155,5,12,41.7,260,291,89.3,46,53,86.8,0,3,31,1,0,21
940,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,333,582,57.2,13969,10467,0,0,,109,110,99.1,224,472,47.5,0,0,14,0,0,0
941,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.7,616,934,66,11904,4690,6,23,26.1,466,583,79.9,144,328,43.9,6,38,74,24,10,121
942,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,1275,1567,81.4,24381,9086,9,26,34.6,977,1105,88.4,289,436,66.3,2,15,125,19,8,181
943,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,224,359,62.4,3572,874,8,28,28.6,183,275,66.5,33,56,58.9,0,11,26,8,1,29
944,Mario Gómez\Mario-Gomez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,129,205,62.9,1940,266,6,10,60,111,173,64.2,12,22,54.5,2,10,6,4,1,9
945,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34,455,626,72.7,7944,1275,10,21,47.6,346,462,74.9,99,143,69.2,4,22,34,13,3,39
946,Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,1108,1512,73.3,20271,5885,36,69,52.2,848,1007,84.2,224,436,51.4,8,101,81,89,21,226
947,Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,1410,1629,86.6,31836,9825,7,16,43.8,909,1003,90.6,494,610,81,0,3,79,4,1,93
948,Sergio Gómez\Sergio-Gomez,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,6,6,100,169,56,0,0,,3,3,100,3,3,100,0,1,1,1,0,2
949,Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,765,891,85.9,13126,2364,9,14,64.3,628,710,88.5,128,167,76.6,1,7,44,4,1,43
950,Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,438,763,57.4,16704,11926,0,0,,155,157,98.7,283,606,46.7,0,1,13,2,0,0
951,Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Roma,it Serie A,28,1989,12.2,682,788,86.5,13698,4218,14,24,58.3,484,540,89.6,184,224,82.1,1,15,101,10,0,105
952,Anthony Gonçalves\Anthony-Goncalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,537,811,66.2,10037,3776,15,46,32.6,394,495,79.6,128,270,47.4,2,31,40,29,13,108
953,Vagner Gonçalves\Vagner-Goncalves,cv CPV,FWMF,Saint-Étienne,fr Ligue 1,21,1996,1.2,20,34,58.8,364,93,0,4,0,16,21,76.2,4,9,44.4,0,1,1,1,0,2
954,Jérôme Gondorf\Jerome-Gondorf,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,182,269,67.7,3030,935,8,21,38.1,143,195,73.3,31,53,58.5,1,7,13,6,2,32
955,Adrián González\Adrian-Gonzalez,es ESP,MF,Málaga,es La Liga,29,1988,26,863,1096,78.7,16791,4141,12,38,31.6,664,801,82.9,187,257,72.8,0,18,94,10,2,89
956,Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,1180,1445,81.7,26339,9862,3,11,27.3,762,867,87.9,415,567,73.2,2,6,82,5,2,87
957,Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,es La Liga,27,1990,17.1,249,381,65.4,5877,1912,1,10,10,146,205,71.2,102,166,61.4,2,3,7,1,1,18
958,Diego González\Diego-Gonzalez,es ESP,DF,Málaga,es La Liga,22,1995,15.9,410,573,71.6,8375,2785,5,9,55.6,284,348,81.6,121,216,56,0,7,24,5,2,49
959,Fabio González\Fabio-Gonzalez,es ESP,MF,Las Palmas,es La Liga,20,1997,0.7,37,44,84.1,669,134,0,1,0,28,34,82.4,9,9,100,0,1,4,2,0,4
960,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,it Serie A,29,1988,20.6,801,999,80.2,19188,6766,11,17,64.7,459,515,89.1,331,467,70.9,0,0,43,0,0,45
961,Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,es La Liga,21,1996,0.2,4,7,57.1,68,17,0,0,,4,6,66.7,0,1,0,0,1,0,1,0,1
962,Georges Gope-Fenepej\Georges-Gope-Fenepej,nc NCL,MFFW,Amiens,fr Ligue 1,28,1988,0.5,13,21,61.9,233,72,1,2,50,9,15,60,3,4,75,0,1,2,2,0,2
963,Leon Goretzka\Leon-Goretzka,de GER,MF,Schalke 04,de Bundesliga,22,1995,22,682,865,78.8,12176,2773,9,21,42.9,544,661,82.3,129,183,70.5,2,16,52,18,4,75
964,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,Lyon,fr Ligue 1,26,1990,4,42,63,66.7,1165,571,0,0,,17,17,100,25,46,54.3,0,0,0,0,0,0
965,Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,es La Liga,20,1996,0.8,39,47,83,593,157,0,0,,35,42,83.3,4,5,80,0,0,5,1,0,3
966,Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,it Serie A,23,1994,16.1,676,862,78.4,11492,4557,2,18,11.1,585,684,85.5,89,160,55.6,2,15,56,20,4,122
967,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,eng Premier League,27,1990,21.6,816,1046,78,14790,4110,30,63,47.6,624,750,83.2,162,233,69.5,1,15,86,14,2,111
968,Mario Götze\Mario-Gotze,de GER,MF,Dortmund,de Bundesliga,25,1992,17.8,813,1027,79.2,12468,3419,24,43,55.8,680,804,84.6,109,180,60.6,3,37,62,41,4,111
969,Mohamed Gouaida\Mohamed-Gouaida,tn TUN,MF,Hamburger SV,de Bundesliga,24,1993,0.6,21,27,77.8,317,25,1,1,100,18,22,81.8,2,4,50,0,0,0,0,0,0
970,Prince-Désir Gouano\Prince-Desir-Gouano,fr FRA,DF,Amiens,fr Ligue 1,23,1993,30.5,853,1086,78.5,17745,6794,10,22,45.5,610,705,86.5,233,359,64.9,0,3,26,2,1,53
971,Lemouya Goudiaby\Lemouya-Goudiaby,sn SEN,DF,Metz,fr Ligue 1,20,1997,0.9,30,40,75,519,242,1,1,100,26,33,78.8,3,6,50,0,0,1,1,0,7
972,Amine Gouiri\Amine-Gouiri,fr FRA,FWMF,Lyon,fr Ligue 1,17,2000,0.9,14,17,82.4,208,40,1,4,25,11,11,100,2,2,100,0,1,1,0,0,2
973,Yoann Gourcuff\Yoann-Gourcuff,fr FRA,MFFW,Rennes,fr Ligue 1,31,1986,4.7,172,199,86.4,2846,612,5,6,83.3,132,150,88,35,43,81.4,1,5,14,4,2,17
974,Jeffrey Gouweleeuw\Jeffrey-Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,26,1991,26.5,906,1169,77.5,21559,9706,11,26,42.3,563,653,86.2,332,490,67.8,0,8,111,9,2,110
975,Julio Gracia\Julio-Gracia,es ESP,FWMF,Betis,es La Liga,19,1998,0.3,17,21,81,251,57,0,0,,15,18,83.3,2,3,66.7,0,0,0,0,0,0
976,Max Gradel\Max-Gradel,ci CIV,FWMF,Toulouse,fr Ligue 1,29,1987,26.8,548,985,55.6,10625,4332,26,69,37.7,396,592,66.9,126,324,38.9,3,44,53,34,16,126
977,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,Troyes,fr Ligue 1,20,1996,28.9,661,949,69.7,10434,3212,21,65,32.3,550,699,78.7,90,185,48.6,4,35,51,32,12,109
978,Álex Granell\Alex-Granell,es ESP,MF,Girona,es La Liga,28,1988,31.6,1379,1851,74.5,30623,10245,17,44,38.6,919,1099,83.6,443,708,62.6,5,75,186,30,8,281
979,Esteban Granero\Esteban-Granero,es ESP,MFFW,Espanyol,es La Liga,30,1987,13.7,613,760,80.7,11600,3046,6,14,42.9,468,521,89.8,139,225,61.8,3,19,60,13,6,80
980,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,eng Premier League,34,1983,3,45,71,63.4,1975,1421,0,0,,13,13,100,32,58,55.2,0,0,3,0,0,0
981,Alberto Grassi\Alberto-Grassi,it ITA,MF,SPAL,it Serie A,22,1995,25,665,809,82.2,10723,2583,15,24,62.5,550,659,83.5,100,126,79.4,0,7,51,12,2,61
982,Andrew Gravillon\Andrew-Gravillon,fr FRA,DF,Benevento,it Serie A,19,1998,0.9,20,29,69,500,213,0,2,0,10,14,71.4,10,13,76.9,0,0,2,0,0,1
983,Andre Gray\Andre-Gray,eng ENG,FW,Watford,eng Premier League,26,1991,16.6,214,303,70.6,3242,460,13,30,43.3,172,235,73.2,29,38,76.3,2,14,14,6,0,16
984,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,18.9,460,651,70.7,8147,1670,19,48,39.6,351,427,82.2,90,176,51.1,1,27,27,16,7,44
985,Michael Gregoritsch\Michael-Gregoritsch,at AUT,MFFW,Augsburg,de Bundesliga,23,1994,28.1,547,798,68.5,9162,2348,16,54,29.6,431,582,74.1,100,162,61.7,3,20,63,11,3,78
986,Clément Grenier\Clement-Grenier,fr FRA,MF,Lyon,fr Ligue 1,26,1991,0.1,3,7,42.9,64,12,0,1,0,2,3,66.7,1,3,33.3,0,0,0,0,0,1
987,Clément Grenier\Clement-Grenier,fr FRA,MF,Guingamp,fr Ligue 1,26,1991,13.4,502,740,67.8,9621,3390,10,34,29.4,365,455,80.2,127,251,50.6,3,34,71,16,3,103
988,Anto Grgić\Anto-Grgic,ch SUI,MF,Stuttgart,de Bundesliga,20,1996,0.1,10,10,100,235,22,0,0,,5,5,100,5,5,100,0,0,1,0,0,1
989,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,es La Liga,26,1991,27.9,815,1068,76.3,14166,3734,10,38,26.3,648,802,80.8,157,228,68.9,9,43,71,39,1,116
990,Vincenzo Grifo\Vincenzo-Grifo,it ITA,MFFW,M'gladbach,de Bundesliga,24,1993,8.7,308,424,72.6,5661,1953,0,11,0,240,290,82.8,68,123,55.3,3,22,18,19,4,70
991,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,21,1995,21,875,1064,82.2,17652,4838,12,44,27.3,635,720,88.2,228,300,76,2,25,90,15,2,112
992,Jérémy Grimm\Jeremy-Grimm,fr FRA,MF,Strasbourg,fr Ligue 1,30,1987,9,284,367,77.4,5599,1788,6,16,37.5,210,250,84,68,101,67.3,0,6,32,4,0,37
993,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,eng Premier League,26,1991,32.5,974,1424,68.4,18187,5713,34,82,41.5,721,898,80.3,219,444,49.3,8,75,88,43,20,174
994,Marko Grujić\Marko-Grujic,rs SRB,MF,Liverpool,eng Premier League,21,1996,0.2,13,16,81.3,253,71,0,0,,10,12,83.3,3,4,75,0,1,1,0,0,1
995,Vicente Guaita\Vicente-Guaita,es ESP,GK,Getafe,es La Liga,30,1987,33,347,831,41.8,16916,13563,0,0,,74,79,93.7,273,752,36.3,0,1,36,1,0,0
996,Andrés Guardado\Andres-Guardado,mx MEX,MF,Betis,es La Liga,30,1986,25.2,1269,1533,82.8,25354,6100,10,36,27.8,950,1058,89.8,309,439,70.4,8,41,131,30,9,151
997,Karim Guédé\Karim-Guede,sk SVK,FW,Freiburg,de Bundesliga,32,1985,0.7,5,11,45.5,59,0,1,1,100,3,9,33.3,1,1,100,0,0,0,0,0,0
998,Gonçalo Guedes\Goncalo-Guedes,pt POR,FW,Paris S-G,fr Ligue 1,20,1996,0.1,2,2,100,32,0,0,0,,2,2,100,0,0,,0,0,0,0,0,0
