Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
1441,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,eng Premier League,23,1993,2.5,1,5,1,20,2.01,0.4,0.2,1,0,0,0
1442,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Milan,it Serie A,19,1998,7.6,0,13,5,38.5,1.71,0.66,0,0,0,0,0
1443,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,eng Premier League,21,1996,20.8,2,32,7,21.9,1.54,0.34,0.06,0.29,0,0,0
1444,Enzo Loiodice\Enzo-Loiodice,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,0,0,0,,0,0,,,0,0,0
1445,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,eng Premier League,24,1992,2.5,1,3,3,100,1.22,1.22,0.33,0.33,0,0,0
1446,David Lombán\David-Lomban,es ESP,DF,Eibar,es La Liga,30,1987,11.1,1,5,1,20,0.45,0.09,0.2,1,0,0,0
1447,Cristiano Lombardi\Cristiano-Lombardi,it ITA,DFMF,Benevento,it Serie A,21,1995,12.4,0,15,4,26.7,1.21,0.32,0,0,0,0,0
1448,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,eng Premier League,26,1990,16,1,10,1,10,0.62,0.06,0.1,1,0,0,0
1449,Shane Long\Shane-Long,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,2,33,13,39.4,1.88,0.74,0.06,0.15,0,0,0
1450,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,5,13,6,46.2,2.04,0.94,0.38,0.83,1,0,0
1451,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,eng Premier League,19,1997,1.8,0,3,0,0,1.7,0,0,,0,0,0
1452,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,0,0,0,,0,0,,,0,0,0
1453,Rony Lopes\Rony-Lopes,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,15,70,32,45.7,2.49,1.14,0.21,0.47,2,0,0
1454,Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,es La Liga,33,1983,17.7,0,3,0,0,0.17,0,0,,0,0,0
1455,Adrián López\Adrian-Lopez,es ESP,FWMF,La Coruña,es La Liga,29,1988,26,9,60,21,35,2.3,0.81,0.15,0.43,1,0,0
1456,Alberto López\Alberto-Lopez,es ESP,DF,Málaga,es La Liga,22,1995,0.5,0,0,0,,0,0,,,0,0,0
1457,Andoni López\Andoni-Lopez,es ESP,DF,Athletic Club,es La Liga,21,1996,1,0,1,0,0,1,0,0,,0,0,0
1458,David López\David-Lopez,es ESP,DFMF,Espanyol,es La Liga,27,1989,37,1,14,6,42.9,0.38,0.16,0.07,0.17,0,0,0
1459,Diego López\Diego-Lopez,es ESP,GK,Espanyol,es La Liga,35,1981,10.5,0,0,0,,0,0,,,0,0,0
1460,Iván López\Ivan-Lopez,es ESP,DF,Levante,es La Liga,23,1993,1.9,0,1,0,0,0.52,0,0,,0,0,0
1461,Javi López\Javi-Lopez,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,0,3,0,0,0.28,0,0,,0,0,0
1462,Lisandro López\Lisandro-Lopez,ar ARG,DF,Inter,it Serie A,27,1989,0.5,0,0,0,,0,0,,,0,0,0
1463,Maxi López\Maxi-Lopez,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,2,29,9,31,1.55,0.48,0.03,0.11,0,1,1
1464,Maxime Lopez\Maxime-Lopez,fr FRA,MF,Marseille,fr Ligue 1,19,1997,15.3,0,10,3,30,0.65,0.2,0,0,1,0,0
1465,Pau López\Pau-Lopez,es ESP,GK,Espanyol,es La Liga,22,1994,27.5,0,0,0,,0,0,,,0,0,0
1466,Pedro López\Pedro-Lopez,es ESP,GK,Betis,es La Liga,22,1995,4.6,0,0,0,,0,0,,,0,0,0
1467,Víctor López\Victor-Lopez,es ESP,MFFW,Alavés,es La Liga,20,1997,0.7,0,2,0,0,3.05,0,0,,0,0,0
1468,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38,0,0,0,,0,0,,,0,0,0
1469,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,2,14,5,35.7,0.59,0.21,0.14,0.4,0,0,0
1470,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,0,8,2,25,0.45,0.11,0,0,3,0,0
1471,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,0,4,0,0,0.16,0,0,,0,0,0
1472,Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,es La Liga,24,1993,5.3,1,18,7,38.9,3.4,1.32,0.06,0.14,0,0,0
1473,Fabio Lucioni\Fabio-Lucioni,it ITA,DF,Benevento,it Serie A,29,1987,8,0,6,1,16.7,0.75,0.12,0,0,0,0,0
1474,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,22,1995,32.4,0,16,5,31.3,0.49,0.15,0,0,0,0,0
1475,José Luis Morales\Jose-Luis-Morales,es ESP,MFFW,Levante,es La Liga,30,1987,33.9,10,62,22,35.5,1.83,0.65,0.11,0.32,0,3,3
1476,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,it Serie A,27,1990,22,1,9,2,22.2,0.41,0.09,0.11,0.5,0,0,0
1477,Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,1,5,2,40,0.27,0.11,0.2,0.5,0,0,0
1478,Luisinho\Luisinho,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,1,16,4,25,0.55,0.14,0.06,0.25,0,0,1
1479,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,eng Premier League,30,1987,9.3,1,11,4,36.4,1.18,0.43,0.09,0.25,2,0,0
1480,Douglas Luiz\Douglas-Luiz,br BRA,MFFW,Girona,es La Liga,19,1998,3.6,0,10,4,40,2.8,1.12,0,0,0,0,0
1481,Everton Luiz\Everton-Luiz,br BRA,MF,SPAL,it Serie A,29,1988,7.1,0,1,0,0,0.14,0,0,,0,0,0
1482,Jordan Lukaku\Jordan-Lukaku,be BEL,DFMF,Lazio,it Serie A,23,1994,15.1,1,7,3,42.9,0.46,0.2,0.14,0.33,0,0,0
1483,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,16,82,41,50,2.57,1.29,0.2,0.39,3,0,1
1484,Lars Lukas Mai\Lars-Lukas-Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2,0,0,0,,0,0,,,0,0,0
1485,Dodi Lukebakio\Dodi-Lukebakio,cd COD,MF,Watford,eng Premier League,19,1997,0.2,0,1,0,0,5.63,0,0,,0,0,0
1486,Saša Lukić\Sasa-Lukic,rs SRB,MF,Levante,es La Liga,20,1996,11,0,2,1,50,0.18,0.09,0,0,0,0,0
1487,Senad Lulić\Senad-Lulic,ba BIH,DFMF,Lazio,it Serie A,31,1986,27,3,18,7,38.9,0.67,0.26,0.11,0.29,0,1,1
1488,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,0,1,0,0,3.46,0,0,,0,0,0
1489,Antonio Luna\Antonio-Luna,es ESP,DF,Levante,es La Liga,26,1991,22.5,0,5,0,0,0.22,0,0,,1,0,0
1490,Arnaud Lusamba\Arnaud-Lusamba,fr FRA,MF,Nice,fr Ligue 1,20,1997,1.8,0,0,0,,0,0,,,0,0,0
1491,Fabian Lustenberger\Fabian-Lustenberger,ch SUI,MFDF,Hertha BSC,de Bundesliga,29,1988,17.6,0,4,0,0,0.23,0,0,,0,0,0
1492,Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,de Bundesliga,30,1987,2,0,0,0,,0,0,,,0,0,0
1493,Lyanco\Lyanco,br BRA,DF,Torino,it Serie A,20,1997,3.5,0,2,0,0,0.57,0,0,,0,0,0
1494,Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,0,7,2,28.6,0.92,0.26,0,0,4,0,0
1495,Cheikh M'Bengue\Cheikh-MBengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,0,1,1,100,0.18,0.18,0,0,0,0,0
1496,Raïs M'Bolhi\Rais-MBolhi,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1,0,0,0,,0,0,,,0,0,0
1497,Yann M'Vila\Yann-MVila,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,0,4,0,0,0.24,0,0,,0,0,0
1498,Zinédine Machach\Zinedine-Machach,fr FRA,FWMF,Toulouse,fr Ligue 1,21,1996,2.1,1,3,1,33.3,1.41,0.47,0.33,1,0,0,0
1499,Pablo Maffeo\Pablo-Maffeo,es ESP,MFDF,Girona,es La Liga,20,1997,29.4,0,25,8,32,0.85,0.27,0,0,0,0,0
1500,Christian Maggio\Christian-Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,0,2,2,100,0.28,0.28,0,0,1,0,0
1501,Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,0,11,1,9.1,0.4,0.04,0,0,0,0,0
1502,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38,2,35,8,22.9,0.92,0.21,0.06,0.25,0,0,0
1503,Hicham Mahou\Hicham-Mahou,fr FRA,FWMF,Nice,fr Ligue 1,18,1999,0.6,0,1,0,0,1.64,0,0,,0,0,0
1504,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,eng Premier League,26,1991,32.8,12,73,35,47.9,2.23,1.07,0.16,0.34,8,0,0
1505,Thiago Maia\Thiago-Maia,br BRA,MFDF,Lille,fr Ligue 1,20,1997,27.4,0,18,2,11.1,0.66,0.07,0,0,0,0,0
1506,Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,0,12,1,8.3,0.88,0.07,0,0,0,0,0
1507,Sebastian Maier\Sebastian-Maier,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,0,6,2,33.3,2.04,0.68,0,0,0,0,0
1508,Domenico Maietta\Domenico-Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,0,0,0,,0,0,,,0,0,0
1509,Habib Maïga\Habib-Maiga,ci CIV,MFDF,Saint-Étienne,fr Ligue 1,21,1996,7.9,1,6,1,16.7,0.76,0.13,0.17,1,0,0,0
1510,Mike Maignan\Mike-Maignan,fr FRA,GK,Lille,fr Ligue 1,21,1995,33.7,0,0,0,,0,0,,,0,0,0
1511,Linton Maina\Linton-Maina,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,0,0,0,,0,0,,,0,0,0
1512,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,eng Premier League,19,1997,10.2,0,5,0,0,0.49,0,0,,0,0,0
1513,Jean-Victor Makengo\Jean-Victor-Makengo,fr FRA,FWMF,Nice,fr Ligue 1,19,1998,2.7,0,2,1,50,0.73,0.37,0,0,0,0,0
1514,Nemanja Maksimović\Nemanja-Maksimovic,rs SRB,MFFW,Valencia,es La Liga,22,1995,6.2,0,8,2,25,1.29,0.32,0,0,0,0,0
1515,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0,0,,0,0,,,0,0,0
1516,Malcom\Malcom,br BRA,FWMF,Bordeaux,fr Ligue 1,20,1997,31.7,12,74,31,41.9,2.33,0.98,0.15,0.35,16,1,2
1517,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,0,11,3,27.3,0.55,0.15,0,0,0,0,0
1518,Yunus Mallı\Yunus-Malli,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,5,53,16,30.2,2.13,0.64,0.09,0.31,3,0,0
1519,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,0,23,7,30.4,0.69,0.21,0,0,0,0,0
1520,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,0,9,2,22.2,0.72,0.16,0,0,0,0,0
1521,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33,0,16,3,18.8,0.48,0.09,0,0,0,0,0
1522,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,1,4,1,25,0.53,0.13,0.25,1,0,0,0
1523,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,32,1985,29.8,0,0,0,,0,0,,,0,0,0
1524,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,1,12,3,25,0.36,0.09,0.08,0.33,0,0,0
1525,Georges Mandjeck\Georges-Mandjeck,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.7,0,9,2,22.2,0.84,0.19,0,0,0,0,0
1526,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Crotone,it Serie A,20,1997,36,2,38,10,26.3,1.06,0.28,0.05,0.2,1,0,0
1527,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,5,52,22,42.3,2.01,0.85,0.1,0.23,0,0,0
1528,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,eng Premier League,25,1992,24.3,10,71,25,35.2,2.92,1.03,0.14,0.4,0,0,0
1529,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,0,3,0,0,0.55,0,0,,0,0,0
1530,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,0,1,0,0,0.67,0,0,,0,0,0
1531,Orel Mangala\Orel-Mangala,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,0,10,3,30,1.16,0.35,0,0,0,0,0
1532,Kader Mangane\Kader-Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,1,15,3,20,0.79,0.16,0.07,0.33,0,0,0
1533,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,2,36,9,25,1.07,0.27,0.03,0.11,10,1,1
1534,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26,2,11,3,27.3,0.42,0.12,0.18,0.67,0,0,0
1535,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,0,2,0,0,0.1,0,0,,0,0,0
1536,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.3,1,5,1,20,0.44,0.09,0.2,1,0,0,0
1537,José Manuel Jurado\Jose-Manuel-Jurado,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,0,14,3,21.4,0.84,0.18,0,0,2,0,0
1538,Harrison Manzala\Harrison-Manzala,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,4,32,14,43.8,1.55,0.68,0.09,0.21,0,1,1
1539,Myziane Maolida\Myziane-Maolida,fr FRA,FW,Lyon,fr Ligue 1,18,1999,3.7,1,12,5,41.7,3.24,1.35,0.08,0.2,0,0,0
1540,Faitout Maouassa\Faitout-Maouassa,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,10.7,0,16,4,25,1.5,0.37,0,0,1,0,0
1541,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,0,2,1,50,0.14,0.07,0,0,0,0,0
1542,Vincent Marcel\Vincent-Marcel,fr FRA,FW,Nice,fr Ligue 1,20,1997,0.5,0,0,0,,0,0,,,0,0,0
1543,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,2,34,9,26.5,1.35,0.36,0.06,0.22,0,0,0
1544,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,3,28,11,39.3,0.81,0.32,0.11,0.27,0,0,0
1545,Solly March\Solly-March,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,1,30,9,30,1.46,0.44,0.03,0.11,1,0,0
1546,Gabriele Marchegiani\Gabriele-Marchegiani,it ITA,GK,SPAL,it Serie A,21,1996,0,0,0,0,,0,0,,,0,0,0
1547,Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,it Serie A,31,1986,9.1,0,12,4,33.3,1.32,0.44,0,0,0,0,0
1548,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,2,9,5,55.6,0.31,0.17,0.22,0.4,0,0,0
1549,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,1,15,7,46.7,0.82,0.38,0.07,0.14,0,0,0
1550,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,1,15,2,13.3,0.8,0.11,0.07,0.5,0,0,0
1551,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,18,100,42,42,3.59,1.51,0.17,0.4,8,1,1
1552,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,0,8,2,25,0.33,0.08,0,0,0,0,0
1553,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,1,21,2,9.5,1,0.1,0.05,0.5,0,0,0
1554,Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,0,0,0,,0,0,,,0,0,0
1555,João Mário\Joao-Mario,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,2,16,4,25,1.41,0.35,0.13,0.5,1,0,0
1556,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,0,13,3,23.1,2.11,0.49,0,0,1,0,0
1557,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,23,1994,17,0,5,1,20,0.29,0.06,0,0,0,0,0
1558,Marlon\Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,0,6,0,0,0.28,0,0,,0,0,0
1559,Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,0,4,1,25,0.39,0.1,0,0,0,0,0
1560,Marquinhos\Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,0,16,1,6.3,0.64,0.04,0,0,0,0,0
1561,Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,1,23,5,21.7,0.79,0.17,0.04,0.2,0,0,0
1562,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,26,1991,10.7,3,25,8,32,2.34,0.75,0.08,0.25,0,1,1
1563,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,eng Premier League,21,1995,17.6,9,49,15,30.6,2.79,0.85,0.16,0.53,0,1,1
1564,Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,0,5,2,40,0.16,0.06,0,0,0,0,0
1565,Jonas Martin\Jonas-Martin,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,4,28,8,28.6,0.83,0.24,0.04,0.13,1,3,3
1566,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,0,3,2,66.7,0.15,0.1,0,0,0,0,0
1567,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0,0,0,0,,0,0,,,0,0,0
1568,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,es La Liga,24,1992,5,0,0,0,,0,0,,,0,0,0
1569,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,26,1991,16,0,10,3,30,0.62,0.19,0,0,0,0,0
1570,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,1,10,2,20,0.85,0.17,0.1,0.5,0,0,0
1571,Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1,22,4,18.2,1.23,0.22,0.05,0.25,0,0,0
1572,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,0,18,5,27.8,0.77,0.21,0,0,0,0,0
1573,Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,1,10,3,30,3.83,1.15,0.1,0.33,0,0,0
1574,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,0,4,0,0,0.29,0,0,,0,0,0
1575,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,0,6,2,33.3,0.48,0.16,0,0,0,0,0
1576,Christopher Martins\Christopher-Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,0,0,0,,0,0,,,0,0,0
1577,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,24,1992,28,3,38,13,34.2,1.36,0.46,0.08,0.23,0,0,0
1578,Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,1,4,2,50,0.47,0.23,0.25,0.5,0,0,0
1579,Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6,0,0,0,,0,0,,,0,0,0
1580,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,4,22,7,31.8,0.73,0.23,0.18,0.57,0,0,0
1581,Adam Masina\Adam-Masina,it ITA,DF,Bologna,it Serie A,23,1994,31.4,0,19,3,15.8,0.6,0.1,0,0,0,0,0
1582,Eden Massouema\Eden-Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,0,1,0,0,0.48,0,0,,0,0,0
1583,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,eng Premier League,23,1993,20.8,0,8,3,37.5,0.39,0.14,0,0,0,0,0
1584,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,3,28,10,35.7,1.31,0.47,0.11,0.3,4,0,0
1585,Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,0,0,0,,0,0,,,0,0,0
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,1,21,2,9.5,0.61,0.06,0.05,0.5,0,0,0
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1,13,2,15.4,0.59,0.09,0.08,0.5,0,0,0
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,0,1,0,0,0.53,0,0,,0,0,0
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,0,17,4,23.5,1.56,0.37,0,0,0,0,0
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,3,29,10,34.5,2.86,0.98,0.07,0.2,0,1,3
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,0,3,1,33.3,0.45,0.15,0,0,0,0,0
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,0,16,4,25,0.65,0.16,0,0,0,0,0
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,3,24,7,29.2,0.92,0.27,0.13,0.43,0,0,0
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,0,0,0,,0,0,,,0,0,0
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,0,1,1,100,6.92,6.92,0,0,0,0,0
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0,0,,0,0,,,0,0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,0,6,1,16.7,0.37,0.06,0,0,0,0,0
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,0,0,0,,0,0,,,0,0,0
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38,2,18,6,33.3,0.47,0.16,0.11,0.33,0,0,0
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,2,19,7,36.8,0.58,0.21,0.11,0.29,4,0,0
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,5,58,17,29.3,2.26,0.66,0.09,0.29,0,0,0
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,2,28,5,17.9,2.63,0.47,0.07,0.4,1,0,0
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'gladbach,de Bundesliga,19,1998,0.2,0,0,0,,0,0,,,0,0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,3,17,10,58.8,4.38,2.58,0.18,0.3,0,0,0
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,0,2,1,50,2.2,1.1,0,0,0,0,0
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,0,15,3,20,1.33,0.27,0,0,0,0,0
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,13,81,32,39.5,3.48,1.37,0.16,0.41,0,0,0
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,0,3,2,66.7,3.65,2.43,0,0,0,0,0
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,1,7,4,57.1,0.36,0.2,0.14,0.25,0,0,0
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,0,0,0,,0,0,,,0,0,0
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,0,16,1,6.3,0.9,0.06,0,0,0,0,0
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,8,58,21,36.2,2.49,0.9,0.14,0.38,5,0,0
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,0,3,1,33.3,4.22,1.41,0,0,0,0,0
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,1,1,1,100,2.9,2.9,1,1,0,0,0
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27,5,31,10,32.3,1.15,0.37,0.16,0.5,0,0,0
