Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,1186,9,71,367,839,126,1131,43,66,65.2,46,0,981,6943,2940,1149,954,83,58,35
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,296,15,74,201,39,3,290,2,2,100,2,0,198,924,366,198,190,96,2,6
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,665,47,213,409,68,0,660,10,12,83.3,12,0,463,1987,630,413,391,94.7,5,8
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,2129,155,1103,1076,76,13,2101,10,12,83.3,10,0,1401,7020,2974,1436,1419,98.8,2,4
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,50,7,22,23,9,1,41,0,0,,0,0,21,78,47,20,20,100,1,0
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.2,1693,135,558,903,306,10,1551,14,18,77.8,15,0,993,4561,1955,959,893,93.1,22,19
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,467,3,45,187,278,58,459,27,43,62.8,30,3,417,3290,1871,446,368,82.5,21,15
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,843,84,304,475,103,8,836,7,7,100,7,0,524,2196,806,604,574,95,3,5
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,1950,64,489,956,656,55,1768,35,62,56.5,37,5,1380,8176,4885,1467,1357,92.5,29,31
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,23,0,0,6,17,4,23,0,0,,0,0,20,109,50,29,21,72.4,1,5
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,487,63,272,230,16,9,475,3,3,100,3,0,283,1804,856,257,249,96.9,0,4
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,1509,14,122,402,1079,201,1434,63,111,56.8,71,3,1207,8145,4678,1442,1189,82.5,73,65
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32,2261,310,1292,1029,107,40,2134,23,25,92,23,0,1271,9146,5036,1174,1159,98.7,12,14
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,1052,37,251,640,243,19,1033,22,29,75.9,22,0,664,4644,2270,658,612,93,24,14
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,1062,15,238,687,220,45,1048,19,31,61.3,21,2,801,4739,2560,926,786,84.9,14,17
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,736,62,253,437,93,6,730,8,14,57.1,9,0,418,2626,1187,378,337,89.2,21,15
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,20,0,2,14,6,2,20,2,2,100,2,0,16,80,32,16,16,100,1,0
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,539,15,34,203,324,114,531,11,22,50,15,0,307,1439,589,735,387,52.7,43,39
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,1404,7,176,695,650,81,1379,24,43,55.8,26,1,1033,6905,3614,1313,1057,80.5,61,70
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.2,305,2,21,156,153,29,291,10,16,62.5,11,1,252,1512,871,347,246,70.9,19,14
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,1456,63,439,915,206,6,1455,14,20,70,16,0,907,6057,2823,881,843,95.7,22,20
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,1073,38,87,454,573,164,1058,25,31,80.6,25,2,605,2694,903,1439,824,57.3,104,52
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,652,36,185,376,140,4,586,16,26,61.5,17,0,426,2947,1695,419,395,94.3,6,8
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.9,186,9,19,118,57,15,185,0,0,,0,0,92,306,110,254,133,52.4,12,3
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1874,93,575,963,470,21,1527,43,63,68.3,46,5,980,7100,4617,928,861,92.8,17,37
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,1738,160,791,902,152,11,1598,14,26,53.8,16,1,1026,5331,2838,1002,972,97,12,12
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1,50,48,50,0,0,0,33,0,0,,0,0,20,159,110,9,9,100,0,0
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10,542,11,53,282,252,45,527,18,29,62.1,20,6,474,2691,1568,515,430,83.5,17,21
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,1477,35,213,656,723,113,1381,22,38,57.9,24,0,1104,6658,4002,1304,1028,78.8,65,35
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DF,Marseille,fr Ligue 1,25,1992,19.9,1546,44,506,694,482,37,1402,27,50,54,31,1,1035,7719,4789,1018,961,94.4,32,26
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,763,4,86,275,500,97,757,44,93,47.3,48,3,644,6283,4132,864,569,65.9,70,58
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,1179,106,599,576,102,6,1145,5,6,83.3,5,0,829,5861,3632,837,828,98.9,8,6
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,28,1,3,19,7,0,28,0,0,,0,0,21,116,55,23,21,91.3,1,0
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,561,3,64,266,263,80,542,18,34,52.9,21,1,434,2558,1096,640,397,62,39,38
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,1242,213,724,552,25,6,1221,0,0,,0,0,700,3494,1779,685,676,98.7,1,1
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,23,0,1,10,13,1,23,0,0,,0,0,16,95,56,23,18,78.3,1,0
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,1209,194,744,504,48,26,1162,9,15,60,9,0,707,4574,2621,636,617,97,6,5
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,752,64,282,327,195,16,637,12,21,57.1,14,1,426,3233,1828,418,384,91.9,19,17
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,1397,36,290,778,437,31,1330,36,46,78.3,39,1,1031,5244,2746,1086,990,91.2,23,30
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,172,8,43,97,47,1,155,6,8,75,6,0,112,749,345,109,96,88.1,2,9
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,11,479,17,43,186,280,86,467,20,38,52.6,22,0,346,2078,841,536,359,67,43,22
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,23,1,2,10,12,3,23,1,4,25,2,0,13,64,49,24,15,62.5,1,2
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,1870,216,1112,768,74,27,1848,1,1,100,1,0,882,4657,2009,926,902,97.4,2,1
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,121,3,11,49,66,18,115,2,3,66.7,2,0,56,248,119,155,82,52.9,15,6
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,1036,65,321,464,309,30,924,5,13,38.5,6,2,570,3518,1783,568,519,91.4,18,31
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,1125,919,1098,36,1,0,805,1,1,100,1,0,504,3349,2051,403,403,100,0,0
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,1488,61,398,889,281,15,1286,7,12,58.3,7,0,911,4520,2725,986,924,93.7,14,6
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,796,31,195,321,331,36,629,10,22,45.5,11,2,405,2299,1169,470,379,80.6,15,14
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,97,5,31,58,17,1,97,0,1,0,1,0,63,341,166,68,54,79.4,2,0
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,61,2,14,32,19,2,55,0,0,,0,0,39,210,73,43,40,93,1,0
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,1360,78,411,891,161,8,1342,11,16,68.8,11,0,813,4621,1785,834,788,94.5,12,10
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9,542,25,121,279,183,18,470,10,21,47.6,11,0,338,2354,1360,342,300,87.7,18,16
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,1252,43,266,647,433,61,1094,26,43,60.5,28,1,812,6242,4127,904,794,87.8,38,29
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,736,12,60,303,436,71,699,31,55,56.4,34,1,549,3899,2093,740,561,75.8,35,26
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,889,86,377,434,133,4,757,2,4,50,2,0,473,2772,1570,484,467,96.5,3,3
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,1620,57,399,935,353,18,1424,13,21,61.9,15,1,825,3269,1751,880,813,92.4,11,18
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,1402,1136,1395,8,1,1,1020,0,0,,0,0,789,4720,2377,669,667,99.7,1,0
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,169,158,168,1,0,0,125,0,0,,0,0,87,435,239,71,71,100,0,0
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,1555,94,618,729,320,28,1364,28,37,75.7,30,0,854,5314,3406,883,841,95.2,22,20
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,565,61,322,259,22,1,544,3,3,100,3,0,314,2251,1286,319,313,98.1,2,1
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21,729,22,52,377,342,102,705,23,53,43.4,27,3,391,2390,1680,963,538,55.9,54,33
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,1441,83,474,892,201,11,1402,4,7,57.1,5,0,893,5985,2878,942,904,96,7,3
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,1241,46,335,621,412,38,1135,36,49,73.5,37,0,952,6180,3639,897,856,95.4,13,26
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,118,19,56,65,3,1,118,1,1,100,1,0,74,395,176,66,65,98.5,0,4
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,683,16,115,410,201,11,631,14,17,82.4,14,1,465,2648,1479,461,413,89.6,15,13
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,20,19,20,0,0,0,14,0,0,,0,0,9,32,19,10,9,90,0,0
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,850,27,159,494,261,37,845,42,65,64.6,43,0,620,4011,2135,582,477,82,18,42
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,2911,80,770,1768,588,28,2785,33,49,67.3,38,4,2194,11085,5682,2472,2348,95,29,31
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,191,10,52,82,74,3,167,1,1,100,1,0,113,655,389,120,115,95.8,6,0
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,237,22,116,107,23,8,233,1,1,100,1,0,145,624,276,148,142,95.9,1,1
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,580,2,55,301,272,18,534,12,19,63.2,13,0,429,2836,1415,461,415,90,18,11
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4,221,2,18,126,93,16,214,10,19,52.6,11,0,176,1210,659,200,162,81,13,2
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,1319,16,129,530,774,132,1280,39,79,49.4,42,3,1056,6779,3580,1311,1025,78.2,57,40
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,24,0,8,10,6,0,24,3,4,75,4,0,17,68,33,27,16,59.3,3,1
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,1605,12,190,750,808,70,1384,35,66,53,36,2,1168,9239,4538,1382,1053,76.2,90,55
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,658,19,153,332,217,18,589,7,8,87.5,7,0,427,2663,1589,418,404,96.7,9,5
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,1027,202,625,380,62,38,1017,3,3,100,3,0,316,2091,1097,375,338,90.1,3,0
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,1663,42,474,918,385,17,1513,22,28,78.6,23,0,1053,6457,3054,1088,1017,93.5,24,19
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11,464,5,65,235,185,27,436,10,13,76.9,10,0,307,1760,887,395,277,70.1,14,19
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,1904,46,442,969,621,56,1690,16,47,34,18,4,1190,6601,3854,1297,1194,92.1,32,23
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,961,153,579,401,40,21,947,9,11,81.8,9,0,589,4113,1898,497,490,98.6,7,3
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,6,0,1,5,0,0,6,0,0,,0,0,2,5,0,1,1,100,0,0
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,107,4,14,60,37,6,103,3,4,75,3,1,61,395,157,86,62,72.1,3,5
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,1140,34,185,470,537,60,993,25,41,61,26,2,621,3406,1612,809,628,77.6,54,18
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,12,0,0,8,6,2,12,1,1,100,1,0,9,69,36,16,11,68.8,1,1
2300,Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,eng Premier League,28,1989,8.5,512,6,103,274,170,4,501,6,11,54.5,7,0,329,2068,1043,367,330,89.9,10,16
2301,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,21,1995,10.4,445,8,29,195,254,73,434,15,29,51.7,17,0,325,1835,1012,492,340,69.1,37,20
2302,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,22,1994,17,1165,7,104,437,710,109,1141,25,39,64.1,27,0,917,6303,3508,1055,927,87.9,32,19
2303,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,31,1986,27,2698,21,240,1382,1306,167,2632,17,25,68,18,3,2049,13142,6394,2479,2282,92.1,31,32
2304,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26,1991,23.1,1318,98,464,549,377,22,1118,13,23,56.5,15,1,763,4800,2737,794,723,91.1,23,25
2305,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Roma,it Serie A,23,1994,1.2,101,5,26,54,27,0,81,0,2,0,0,0,66,252,151,64,61,95.3,0,3
2306,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,32,1984,23.5,1873,222,950,1000,63,15,1846,0,0,,0,0,1329,7943,4606,1352,1340,99.1,6,0
2307,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,it Serie A,32,1984,34,2504,244,1128,1526,54,21,2404,7,10,70,7,0,1762,9396,5859,1816,1801,99.2,4,6
2308,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,26,1991,2,65,62,65,0,0,0,44,0,0,,0,0,24,87,64,16,16,100,0,0
2309,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,22,1995,33.3,1076,34,91,479,575,182,1045,40,82,48.8,42,2,752,4987,2431,1442,766,53.1,114,77
2310,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,21,1996,3.5,161,27,91,73,5,3,159,1,2,50,2,0,91,478,286,87,85,97.7,1,1
2311,Stefan Simić\Stefan-Simic,cz CZE,DF,Crotone,it Serie A,22,1995,6.2,286,50,171,121,5,4,272,0,2,0,0,0,137,803,320,130,127,97.7,0,0
2312,David Simón\David-Simon,es ESP,DF,Las Palmas,es La Liga,28,1988,8,607,27,176,276,192,17,539,16,27,59.3,17,3,405,1880,976,394,363,92.1,9,13
2313,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,30,1987,25.6,1400,135,576,602,273,11,1187,9,15,60,9,0,694,3367,1197,697,643,92.3,16,9
2314,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,20,1997,0.8,11,6,10,1,0,0,11,0,0,,0,0,4,14,1,4,4,100,0,0
2315,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,20,1997,1.8,100,0,9,29,70,14,98,2,6,33.3,3,0,73,514,251,84,71,84.5,6,4
2316,Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,eng Premier League,20,1996,0.3,11,0,1,7,5,1,11,2,3,66.7,2,0,11,93,59,9,7,77.8,1,1
2317,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,28,1989,24.4,923,20,59,393,529,125,892,21,40,52.5,24,1,583,3675,1532,1093,702,64.2,63,41
2318,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,28,1988,22.8,962,111,562,407,44,24,940,9,12,75,9,0,504,3310,1490,430,400,93,4,3
2319,Tobias Sippel\Tobias-Sippel,de GER,GK,M'gladbach,de Bundesliga,29,1988,4.8,195,169,193,5,0,0,157,1,1,100,1,0,114,603,317,108,108,100,0,0
2320,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,30,1987,37,1368,1183,1363,7,1,0,999,1,1,100,1,0,663,2570,1356,552,552,100,1,1
2321,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,eng Premier League,27,1989,15.4,1037,26,173,535,427,50,1018,19,29,65.5,19,1,758,5295,2906,873,767,87.9,22,18
2322,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,22,1995,27.8,1445,16,201,727,668,97,1394,78,136,57.4,85,2,1332,10134,5467,1408,1143,81.2,68,69
2323,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,20,1996,0.7,15,14,15,0,0,0,11,0,0,,0,0,7,25,22,4,4,100,0,0
2324,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,22,1995,33.9,1927,53,499,1146,421,25,1907,22,30,73.3,26,2,1201,6802,3086,1267,1187,93.7,24,22
2325,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Roma,it Serie A,26,1991,1,38,37,38,0,0,0,31,0,0,,0,0,21,72,47,18,18,100,0,0
2326,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,22,1995,38,2738,329,1428,1433,81,29,2683,10,11,90.9,10,0,1865,11561,6984,1849,1838,99.4,7,13
2327,Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,eng Premier League,29,1988,1.5,70,1,10,24,41,8,70,3,4,75,3,0,44,305,161,102,60,58.8,11,4
2328,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,eng Premier League,29,1988,2.8,144,3,8,62,81,15,143,5,9,55.6,5,1,100,475,210,154,111,72.1,6,5
2329,Naïm Sliti\Naim-Sliti,tn TUN,FWMF,Dijon,fr Ligue 1,25,1992,25.5,1256,11,134,531,742,88,1134,72,111,64.9,76,0,988,8838,5442,1120,850,75.9,55,70
2330,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27,1989,28.2,1423,174,871,567,59,26,1413,2,2,100,2,0,769,4256,1801,819,793,96.8,3,1
2331,Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,eng Premier League,26,1991,23,1393,63,430,644,420,43,1246,21,39,53.8,26,0,824,6280,3325,838,772,92.1,33,20
2332,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,25,1992,21.2,1303,80,418,544,405,14,1061,4,8,50,4,0,645,3907,2078,705,632,89.6,12,10
2333,Wesley Sneijder\Wesley-Sneijder,nl NED,MFFW,Nice,fr Ligue 1,33,1984,4.4,341,1,27,178,155,6,318,5,6,83.3,5,0,246,1078,367,309,285,92.2,6,5
2334,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,25,1991,31,2011,113,601,790,728,29,1701,12,20,60,13,0,1200,6450,2869,1257,1149,91.4,22,17
2335,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,eng Premier League,20,1997,13.8,595,11,119,241,302,38,576,34,55,61.8,41,0,469,4346,2953,510,400,78.4,28,19
2336,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,25,1992,16.4,634,13,80,337,277,59,625,20,31,64.5,23,0,434,3294,1835,671,409,61,42,36
2337,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,eng Premier League,19,1997,6.6,309,7,19,126,191,55,305,10,17,58.8,12,1,199,1219,657,397,238,59.9,32,13
2338,Carlos Soler\Carlos-Soler,es ESP,MFFW,Valencia,es La Liga,20,1997,26.2,1296,34,210,690,498,74,1283,28,53,52.8,32,2,1031,6838,3899,1078,917,85.1,37,32
2339,Somália\Somalia,br BRA,MFFW,Toulouse,fr Ligue 1,28,1988,22.2,976,41,220,482,379,45,955,32,61,52.5,36,2,625,5564,2991,780,558,71.5,53,39
2340,Yann Sommer\Yann-Sommer,ch SUI,GK,M'gladbach,de Bundesliga,28,1988,29.2,1296,1026,1289,13,0,0,1013,0,0,,0,0,768,4071,1785,697,695,99.7,0,0
2341,Kévin Soni\Kevin-Soni,cm CMR,MF,Girona,es La Liga,19,1998,0.2,8,0,0,5,4,1,8,2,2,100,2,0,8,80,69,11,7,63.6,1,0
2342,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33,1983,29,1338,162,848,545,26,11,1303,0,0,,0,0,742,4477,2011,729,718,98.5,6,5
2343,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,27,1990,18.7,963,83,407,495,117,5,878,9,13,69.2,11,0,501,3045,1724,505,468,92.7,3,11
2344,David Soria\David-Soria,es ESP,GK,Sevilla,es La Liga,24,1993,14,371,335,371,2,0,0,302,0,0,,0,0,191,833,501,136,136,100,0,0
2345,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Villarreal,es La Liga,26,1991,12.7,644,11,97,374,243,33,638,14,20,70,14,1,529,3707,1990,617,476,77.1,20,15
2346,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,38,1979,38,1270,1137,1253,19,0,0,779,0,0,,0,0,480,2598,1406,372,371,99.7,0,0
2347,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,27,1990,0.1,11,0,4,3,4,0,9,0,0,,0,0,5,22,9,7,7,100,0,0
2348,Rayan Souici\Rayan-Souici,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,1998,0.1,5,0,2,3,1,0,5,0,0,,0,0,4,10,1,6,5,83.3,0,0
2349,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25,1992,13.2,673,103,455,257,9,5,662,1,2,50,1,0,450,3372,1740,414,406,98.1,2,3
2350,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,18,1999,5.7,392,12,99,264,55,3,392,7,10,70,8,0,308,2092,1011,298,286,96,5,2
2351,Samuel Souprayen\Samuel-Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28,1989,17.6,1001,86,438,487,139,6,884,10,13,76.9,10,1,595,2963,1485,587,545,92.8,10,12
2352,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Nice,fr Ligue 1,25,1992,26.8,1910,113,666,938,465,29,1740,12,24,50,12,0,1193,7616,4495,1249,1185,94.9,29,23
2353,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Freiburg,de Bundesliga,21,1996,23.9,1390,157,764,699,38,11,1341,13,17,76.5,14,0,831,5459,2887,814,801,98.4,2,9
