Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
1236,Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,de Bundesliga,28,1989,19,12,1166,5,2,0,0,0,0
1237,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,eng Premier League,21,1995,1,0,14,0,0,0,0,0,0
1238,Florian Kainz\Florian-Kainz,at AUT,MFFW,Werder Bremen,de Bundesliga,24,1992,30,19,1712,3,3,0,0,5,0
1239,Dominik Kaiser\Dominik-Kaiser,de GER,MFDF,RB Leipzig,de Bundesliga,28,1988,10,3,277,0,0,0,0,0,0
1240,Gaël Kakuta\Gael-Kakuta,cd COD,MFFW,Amiens,fr Ligue 1,26,1991,36,36,3084,6,4,0,1,3,0
1241,Nikola Kalinić\Nikola-Kalinic,hr CRO,FW,Milan,it Serie A,29,1988,31,20,1812,6,3,0,0,3,0
1242,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,31,1985,31,27,2207,12,3,1,2,0,0
1243,Daichi Kamada\Daichi-Kamada,jp JPN,FWMF,Eint Frankfurt,de Bundesliga,20,1996,3,2,144,0,0,0,0,0,0
1244,François Kamano\Francois-Kamano,gn GUI,FWMF,Bordeaux,fr Ligue 1,21,1996,35,23,2015,8,4,1,1,4,0
1245,Bingourou Kamara\Bingourou-Kamara,fr FRA,GK,Strasbourg,fr Ligue 1,20,1996,19,19,1691,0,0,0,0,2,0
1246,Boubacar Kamara\Boubacar-Kamara,fr FRA,DFMF,Marseille,fr Ligue 1,17,1999,6,5,455,0,0,0,0,1,0
1247,Marcin Kamiński\Marcin-Kaminski,pl POL,DF,Stuttgart,de Bundesliga,25,1992,23,12,1138,0,0,0,0,0,0
1248,Kevin Kampl\Kevin-Kampl,si SVN,MF,Leverkusen,de Bundesliga,26,1990,1,0,30,0,0,0,0,0,0
1249,Kevin Kampl\Kevin-Kampl,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,26,22,2019,1,3,0,0,3,0
1250,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,eng Premier League,24,1993,37,35,3076,30,2,2,3,5,0
1251,Wilfried Kanga\Wilfried-Kanga,fr FRA,FWMF,Angers,fr Ligue 1,19,1998,9,1,176,0,0,0,0,0,0
1252,Mamadou Kanouté\Mamadou-Kanoute,sn SEN,FWMF,Benevento,it Serie A,23,1993,2,0,32,0,0,0,0,0,0
1253,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,eng Premier League,26,1991,34,34,2994,1,1,0,0,3,0
1254,Bartosz Kapustka\Bartosz-Kapustka,pl POL,FWMF,Freiburg,de Bundesliga,20,1996,7,3,235,1,0,0,0,0,0
1255,Kenan Karaman\Kenan-Karaman,tr TUR,MFFW,Hannover 96,de Bundesliga,23,1994,22,8,855,1,0,0,0,2,0
1256,Yann Karamoh\Yann-Karamoh,fr FRA,FWMF,Inter,it Serie A,19,1998,16,4,489,1,0,0,0,0,0
1257,Loris Karius\Loris-Karius,de GER,GK,Liverpool,eng Premier League,24,1993,19,19,1710,0,0,0,0,1,0
1258,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,eng Premier League,32,1985,15,14,1292,0,0,0,0,0,0
1259,Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,it Serie A,22,1995,1,1,81,0,0,0,0,0,0
1260,Aleksandar Katai\Aleksandar-Katai,rs SRB,FWMF,Alavés,es La Liga,26,1991,3,0,57,0,0,0,0,0,0
1261,Florian Kath\Florian-Kath,de GER,FWMF,Freiburg,de Bundesliga,22,1994,24,3,674,1,0,0,0,3,0
1262,Ole Käuper\Ole-Kauper,de GER,MF,Werder Bremen,de Bundesliga,20,1997,1,1,73,0,0,0,0,1,0
1263,Eiji Kawashima\Eiji-Kawashima,jp JPN,GK,Metz,fr Ligue 1,34,1983,29,29,2570,0,0,0,0,0,1
1264,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,eng Premier League,29,1988,19,8,745,0,0,0,0,2,0
1265,Joris Kayembe\Joris-Kayembe,be BEL,FWMF,Nantes,fr Ligue 1,22,1994,3,1,89,0,0,0,0,0,0
1266,Olarenwaju Kayode\Olarenwaju-Kayode,ng NGA,FWMF,Girona,es La Liga,24,1993,12,2,397,0,0,0,0,2,0
1267,Moise Kean\Moise-Kean,it ITA,FW,Hellas Verona,it Serie A,17,2000,19,12,1131,4,0,0,0,5,0
1268,Michael Keane\Michael-Keane,eng ENG,DF,Everton,eng Premier League,24,1993,30,29,2560,0,1,0,0,3,0
1269,Thilo Kehrer\Thilo-Kehrer,de GER,DF,Schalke 04,de Bundesliga,20,1996,28,27,2365,3,0,0,0,4,0
1270,Cheick Keita\Cheick-Keita,ml MLI,DF,Bologna,it Serie A,21,1996,3,1,127,0,0,0,0,0,0
1271,Naby Keïta\Naby-Keita,gn GUI,MF,RB Leipzig,de Bundesliga,22,1995,27,23,1962,6,5,0,0,8,2
1272,Keko\Keko,es ESP,MFFW,Málaga,es La Liga,25,1991,21,15,1203,0,2,0,0,3,0
1273,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27,1990,15,12,1195,0,0,0,0,1,0
1274,Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Freiburg,de Bundesliga,22,1995,12,11,901,0,1,0,0,1,0
1275,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,eng Premier League,21,1996,13,13,1023,2,2,0,0,1,0
1276,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,eng Premier League,20,1997,19,17,1590,0,1,0,0,2,0
1277,Ryan Kent\Ryan-Kent,eng ENG,FWMF,Freiburg,de Bundesliga,20,1996,6,1,245,0,0,0,0,1,0
1278,Christophe Kerbrat\Christophe-Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,37,37,3320,1,0,0,0,4,0
1279,Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,it Serie A,20,1996,37,37,3264,5,1,3,4,9,0
1280,Billy Ketkeophomphone\Billy-Ketkeophomphone,la LAO,MFFW,Angers,fr Ligue 1,27,1990,13,5,437,0,0,0,0,0,0
1281,Driss Khalid\Driss-Khalid,ma MAR,FW,Toulouse,fr Ligue 1,18,1999,1,0,29,0,0,0,0,0,0
1282,Saîf-Eddine Khaoui\Saif-Eddine-Khaoui,tn TUN,MFFW,Troyes,fr Ligue 1,22,1995,32,21,1955,5,1,0,1,1,0
1283,Wahbi Khazri\Wahbi-Khazri,tn TUN,FWMF,Rennes,fr Ligue 1,26,1991,24,23,1920,9,2,3,4,8,1
1284,Rani Khedira\Rani-Khedira,de GER,MFDF,Augsburg,de Bundesliga,23,1994,30,27,2275,1,1,0,0,8,0
1285,Sami Khedira\Sami-Khedira,de GER,MF,Juventus,it Serie A,30,1987,26,24,1912,9,2,0,0,1,0
1286,Stefan Kießling\Stefan-Kiessling,de GER,FWDF,Leverkusen,de Bundesliga,33,1984,8,0,82,0,0,0,0,0,0
1287,Kike\Kike,es ESP,FW,Eibar,es La Liga,27,1989,35,28,2458,8,1,0,0,5,0
1288,Joshua Kimmich\Joshua-Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29,26,2329,1,10,0,0,1,0
1289,Presnel Kimpembe\Presnel-Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21,1995,28,27,2425,0,0,0,0,8,4
1290,Andy King\Andy-King,wal WAL,MF,Swansea City,eng Premier League,28,1988,11,9,715,2,1,0,0,1,0
1291,Andy King\Andy-King,wal WAL,MF,Leicester City,eng Premier League,28,1988,11,5,537,1,0,0,0,1,0
1292,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,eng Premier League,25,1992,33,27,2453,8,3,2,2,3,0
1293,Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,es La Liga,28,1989,20,18,1571,2,1,0,0,3,0
1294,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,eng Premier League,24,1993,7,3,251,0,0,0,0,0,0
1295,Felix Klaus\Felix-Klaus,de GER,MFFW,Hannover 96,de Bundesliga,24,1992,28,25,1981,4,2,0,0,5,0
1296,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,eng Premier League,31,1985,19,16,1451,1,0,0,0,0,0
1297,Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,de Bundesliga,21,1995,22,12,1138,2,3,0,0,2,0
1298,Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21,1996,26,25,2190,1,0,0,0,2,0
1299,Lukas Klünter\Lukas-Klunter,de GER,DFFW,Köln,de Bundesliga,21,1996,19,14,1336,1,0,0,0,6,0
1300,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,25,1992,24,24,2102,1,2,0,0,2,0
1301,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,eng Premier League,25,1991,33,27,2421,3,1,0,0,4,1
1302,Törles Knöll\Torles-Knoll,de GER,MF,Hamburger SV,de Bundesliga,19,1997,1,0,18,0,0,0,0,0,0
1303,Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,de Bundesliga,21,1996,26,21,1919,2,1,0,0,3,0
1304,Kenan Kodro\Kenan-Kodro,ba BIH,FW,Mainz 05,de Bundesliga,23,1993,8,2,232,0,0,0,0,0,0
1305,Hervé Koffi\Herve-Koffi,bf BFA,GK,Lille,fr Ligue 1,20,1996,4,4,360,0,0,0,0,0,0
1306,Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,de Bundesliga,23,1994,28,18,1664,1,1,0,0,9,1
1307,Seybou Koita\Seybou-Koita,ne NIG,FWMF,Amiens,fr Ligue 1,23,1994,6,2,212,0,0,0,0,0,0
1308,Koke\Koke,es ESP,MFFW,Atlético Madrid,es La Liga,25,1992,35,33,2753,4,3,0,0,3,0
1309,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,it Serie A,31,1985,35,34,3060,2,6,0,0,3,0
1310,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,eng Premier League,24,1993,27,25,2147,2,4,0,0,3,0
1311,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,31,1986,17,17,1394,1,1,0,0,6,0
1312,Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,de Bundesliga,18,1999,16,14,1228,0,0,0,0,1,0
1313,Moussa Konaté\Moussa-Konate,sn SEN,FW,Amiens,fr Ligue 1,24,1993,33,28,2472,13,1,2,2,8,0
1314,Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,es La Liga,24,1993,31,30,2614,4,3,0,0,12,2
1315,Bakary Koné\Bakary-Kone,bf BFA,DF,Strasbourg,fr Ligue 1,29,1988,28,27,2462,1,0,0,0,3,0
1316,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,eng Premier League,23,1994,13,11,1049,0,0,0,0,0,0
1317,Terence Kongolo\Terence-Kongolo,nl NED,DF,Monaco,fr Ligue 1,23,1994,3,3,256,0,0,0,0,0,0
1318,Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,Schalke 04,de Bundesliga,27,1989,27,18,1562,4,4,0,0,1,0
1319,Julian Korb\Julian-Korb,de GER,DF,Hannover 96,de Bundesliga,25,1992,28,28,2336,1,1,0,0,8,0
1320,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,eng Premier League,31,1985,25,25,2225,2,0,0,0,4,0
1321,Filip Kostić\Filip-Kostic,rs SRB,FWMF,Hamburger SV,de Bundesliga,24,1992,30,27,2438,5,1,0,1,2,0
1322,Christian Kouakou\Christian-Kouakou,ci CIV,MFFW,Caen,fr Ligue 1,26,1991,19,7,847,1,1,0,0,0,0
1323,Rominigue Kouamé\Rominigue-Kouame,ml MLI,DFMF,Lille,fr Ligue 1,20,1996,6,1,200,0,0,0,0,0,0
1324,Tomáš Koubek\Tomas-Koubek,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34,34,3060,0,0,0,0,0,0
1325,Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,it Serie A,26,1991,35,35,3066,5,1,0,0,5,1
1326,Jules Koundé\Jules-Kounde,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,18,17,1589,2,1,0,0,1,0
1327,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,eng Premier League,27,1989,33,32,2799,2,3,0,0,5,0
1328,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Real Madrid,es La Liga,23,1994,21,10,994,0,1,0,0,2,0
1329,Maksym Koval\Maksym-Koval,ua UKR,GKMF,La Coruña,es La Liga,24,1992,2,2,121,0,0,0,0,0,1
1330,Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,it Serie A,20,1997,22,6,823,5,2,0,0,0,0
1331,Vincent Koziello\Vincent-Koziello,fr FRA,MF,Nice,fr Ligue 1,21,1995,15,10,808,0,0,0,0,3,0
1332,Vincent Koziello\Vincent-Koziello,fr FRA,MF,Köln,de Bundesliga,21,1995,12,8,789,1,0,0,0,3,0
1333,Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3,3,270,0,0,0,0,1,0
1334,Emil Krafth\Emil-Krafth,se SWE,DF,Bologna,it Serie A,22,1994,12,10,946,0,0,0,0,2,0
1335,Oliver Kragl\Oliver-Kragl,de GER,MF,Crotone,it Serie A,27,1990,5,0,99,0,0,0,0,0,0
1336,Andrej Kramarić\Andrej-Kramaric,hr CRO,FWMF,Hoffenheim,de Bundesliga,26,1991,34,22,2228,13,6,2,2,1,0
1337,Christoph Kramer\Christoph-Kramer,de GER,MF,M'gladbach,de Bundesliga,26,1991,27,26,2151,3,0,0,0,5,0
1338,Ladislav Krejčí\Ladislav-Krejci,cz CZE,FWDF,Bologna,it Serie A,25,1992,12,2,397,0,0,0,0,0,0
1339,Rene Krhin\Rene-Krhin,si SVN,MF,Nantes,fr Ligue 1,27,1990,18,16,1313,1,0,0,0,5,0
1340,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,eng Premier League,26,1990,1,1,71,0,0,0,0,0,0
1341,Bojan Krkić\Bojan-Krkic,es ESP,FWMF,Alavés,es La Liga,26,1990,13,4,445,0,0,0,0,0,0
1342,Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MFFW,Sevilla,es La Liga,34,1983,13,5,540,1,0,0,0,0,0
1343,Michael Krohn-Dehli\Michael-Krohn-Dehli,dk DEN,MF,La Coruña,es La Liga,34,1983,11,10,726,0,0,0,0,2,0
1344,Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,es La Liga,27,1990,27,26,2261,5,5,0,0,4,0
1345,Max Kruse\Max-Kruse,de GER,FW,Werder Bremen,de Bundesliga,29,1988,29,28,2453,6,6,0,0,2,0
1346,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,eng Premier League,27,1990,27,20,1641,0,2,0,0,2,0
1347,Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,de Bundesliga,24,1992,15,13,1151,0,0,0,0,3,0
1348,Jasmin Kurtić\Jasmin-Kurtic,si SVN,MFFW,Atalanta,it Serie A,28,1989,14,7,662,2,0,0,0,2,0
1349,Jasmin Kurtić\Jasmin-Kurtic,si SVN,MF,SPAL,it Serie A,28,1989,16,16,1440,1,0,0,0,5,0
1350,Layvin Kurzawa\Layvin-Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,24,1992,20,19,1705,2,2,0,0,1,0
1351,Filip Kusić\Filip-Kusic,rs SRB,DF,Köln,de Bundesliga,21,1996,1,0,15,0,0,0,0,0,0
1352,Zdravko Kuzmanović\Zdravko-Kuzmanovic,rs SRB,MF,Málaga,es La Liga,29,1987,8,6,480,0,1,0,0,2,4
1353,Han Kwang-song\Han-Kwang-song,kp PRK,FW,Cagliari,it Serie A,18,1998,7,3,277,0,0,0,0,0,0
1354,Enock Kwateng\Enock-Kwateng,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1,1,90,0,0,0,0,0,0
1355,Alberto de la Bella\Alberto-de-la-Bella,es ESP,DF,Real Sociedad,es La Liga,31,1985,17,17,1526,0,1,0,0,4,0
1356,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,eng Premier League,26,1991,33,26,2137,3,0,1,1,3,1
1357,Brighton Labeau\Brighton-Labeau,fr FRA,FW,Amiens,fr Ligue 1,21,1996,2,0,23,0,0,0,0,1,0
1358,Gaëtan Laborde\Gaetan-Laborde,fr FRA,FW,Bordeaux,fr Ligue 1,23,1994,20,10,957,3,0,1,1,1,0
1359,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,eng Premier League,26,1991,32,26,2202,14,4,2,2,1,0
1360,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Getafe,es La Liga,33,1984,4,0,68,0,0,0,0,1,0
1361,Mehdi Lacen\Mehdi-Lacen,dz ALG,MF,Málaga,es La Liga,33,1984,15,12,1054,0,0,0,0,2,0
1362,Léo Lacroix\Leo-Lacroix,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,11,8,776,0,0,0,0,3,1
1363,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,eng Premier League,24,1993,1,0,17,0,0,0,0,0,0
1364,Alban Lafont\Alban-Lafont,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38,38,3420,0,0,0,0,4,0
1365,Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,es La Liga,27,1989,17,17,1530,2,0,0,0,3,0
1366,Konrad Laimer\Konrad-Laimer,at AUT,DFMF,RB Leipzig,de Bundesliga,20,1997,22,14,1337,0,2,0,0,2,0
1367,Kenny Lala\Kenny-Lala,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,31,30,2724,3,5,3,3,5,2
1368,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,eng Premier League,29,1988,12,1,308,0,0,0,0,1,0
1369,Eugenio Lamanna\Eugenio-Lamanna,it ITA,GK,Genoa,it Serie A,27,1989,1,1,90,0,0,0,0,0,0
1370,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,eng Premier League,25,1992,25,7,843,2,2,0,0,4,0
1371,Ádám Lang\Adam-Lang,hu HUN,DF,Dijon,fr Ligue 1,24,1993,3,3,233,0,0,0,0,1,2
1372,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,de Bundesliga,29,1988,9,5,411,0,0,0,0,2,0
1373,Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Hertha BSC,de Bundesliga,29,1988,12,11,955,0,0,0,0,2,0
1374,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,eng Premier League,24,1993,27,23,2042,5,6,0,1,4,0
1375,Gianluca Lapadula\Gianluca-Lapadula,it ITA,FW,Genoa,it Serie A,27,1990,28,13,1495,6,1,3,4,3,0
1376,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,eng Premier League,23,1994,9,9,806,0,0,0,0,1,0
1377,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Athletic Club,es La Liga,23,1994,19,19,1710,0,0,0,0,5,0
1378,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Udinese,it Serie A,33,1984,32,32,2775,1,0,0,0,8,0
1379,Kevin Lasagna\Kevin-Lasagna,it ITA,FWMF,Udinese,it Serie A,24,1992,29,26,2130,12,2,0,0,1,0
1380,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,33,32,2928,3,0,0,0,5,0
1381,Paul Lasne\Paul-Lasne,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,37,34,3064,1,3,0,0,10,0
1382,Borja Lasso\Borja-Lasso,es ESP,MF,Sevilla,es La Liga,23,1994,1,1,53,0,0,0,0,0,0
1383,Toni Lato\Toni-Lato,es ESP,DF,Valencia,es La Liga,19,1997,16,9,798,0,1,0,0,4,0
1384,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,27,1989,29,27,2352,2,1,0,0,7,0
1385,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Fiorentina,it Serie A,28,1989,22,20,1608,0,1,0,0,5,0
1386,Wesley Lautoa\Wesley-Lautoa,nc NCL,DFMF,Dijon,fr Ligue 1,29,1987,10,8,621,0,0,0,0,1,0
1387,Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Genoa,it Serie A,24,1993,32,32,2806,3,3,0,0,2,0
1388,Miguel Layún\Miguel-Layun,mx MEX,DF,Sevilla,es La Liga,29,1988,16,11,1187,2,0,0,0,4,0
1389,Achraf Lazaar\Achraf-Lazaar,ma MAR,DFMF,Benevento,it Serie A,25,1992,9,6,478,1,0,0,0,0,0
1390,Valentino Lazaro\Valentino-Lazaro,at AUT,MFFW,Hertha BSC,de Bundesliga,21,1996,26,19,1864,2,5,0,0,4,0
1391,Darko Lazović\Darko-Lazovic,rs SRB,MFDF,Genoa,it Serie A,26,1990,21,12,1242,0,1,0,0,2,0
1392,Manuel Lazzari\Manuel-Lazzari,it ITA,DFMF,SPAL,it Serie A,23,1993,36,36,3116,2,1,0,0,4,0
1393,Mickaël Le Bihan\Mickael-Le-Bihan,fr FRA,FWMF,Nice,fr Ligue 1,27,1990,7,0,106,0,0,0,0,0,0
1394,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Nice,fr Ligue 1,27,1989,29,29,2534,0,1,0,0,4,0
1395,James Lea Siliki\James-Lea-Siliki,fr FRA,MF,Rennes,fr Ligue 1,21,1996,32,19,1880,3,2,0,0,6,2
1396,Mathew Leckie\Mathew-Leckie,au AUS,FWMF,Hertha BSC,de Bundesliga,26,1991,26,19,1853,5,1,0,0,3,0
1397,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,38,3420,0,0,0,0,1,0
1398,Pierre Lees-Melou\Pierre-Lees-Melou,fr FRA,MFFW,Nice,fr Ligue 1,24,1993,34,33,2890,5,6,1,1,6,1
1399,Matthias Lehmann\Matthias-Lehmann,de GER,MF,Köln,de Bundesliga,34,1983,20,17,1515,0,0,0,0,3,0
1400,Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,it Serie A,30,1987,36,35,2882,2,3,0,0,9,0
1401,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,24,24,2103,0,2,0,0,3,0
1402,Iñigo Lekue\Inigo-Lekue,es ESP,DFFW,Athletic Club,es La Liga,24,1993,32,22,2115,0,1,0,0,3,0
1403,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Monaco,fr Ligue 1,21,1995,30,27,2377,2,6,0,0,1,0
1404,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,eng Premier League,23,1993,25,20,1720,1,1,0,0,2,0
1405,Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,it Serie A,21,1995,8,8,701,1,0,0,0,2,0
1406,Mauricio Lemos\Mauricio-Lemos,uy URU,DFMF,Las Palmas,es La Liga,21,1995,16,14,1260,0,0,0,0,6,0
1407,Dylan Lempereur\Dylan-Lempereur,fr FRA,DF,Metz,fr Ligue 1,18,1998,3,1,142,0,0,0,0,0,0
1408,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Sevilla,es La Liga,22,1995,35,33,3000,3,1,0,0,9,0
1409,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,eng Premier League,30,1987,14,13,1118,0,2,0,0,2,0
1410,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,eng Premier League,30,1987,15,9,793,0,0,0,0,0,0
1411,Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,33,2970,0,0,0,0,1,0
1412,Pedro León\Pedro-Leon,es ESP,FWMF,Eibar,es La Liga,30,1986,12,10,930,0,4,0,0,1,0
1413,Sergio León\Sergio-Leon,es ESP,FW,Betis,es La Liga,28,1989,31,23,1974,11,1,0,1,5,0
1414,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,37,37,3284,3,1,0,0,8,0
1415,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,it Serie A,19,1998,4,0,42,0,0,0,0,0,0
1416,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Levante,es La Liga,22,1994,26,25,2135,0,1,0,0,16,0
1417,Maxime Lestienne\Maxime-Lestienne,be BEL,MFFW,Málaga,es La Liga,25,1992,12,8,667,0,1,0,0,1,0
1418,Alexandre Letellier\Alexandre-Letellier,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,13,1170,0,0,0,0,0,0
1419,Gaetano Letizia\Gaetano-Letizia,it ITA,DF,Benevento,it Serie A,27,1990,29,25,2141,1,0,0,0,6,2
1420,Timo Letschert\Timo-Letschert,nl NED,DF,Sassuolo,it Serie A,24,1993,7,5,416,0,0,0,0,0,0
1421,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,30,24,2172,29,2,6,7,1,0
1422,Igor Lewczuk\Igor-Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,7,4,438,0,0,0,0,3,0
1423,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33,1984,27,21,1704,0,2,0,1,6,0
1424,Dimitri Liénard\Dimitri-Lienard,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,33,29,2601,5,5,1,1,7,0
1425,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,21,1996,11,11,865,0,0,0,0,2,0
1426,Lucas Lima\Lucas-Lima,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,33,30,2657,2,3,0,0,3,0
1427,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,23,1994,17,13,1285,0,0,0,0,1,0
1428,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,22,1995,29,21,2139,3,1,0,0,8,0
1429,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,33,20,1817,8,5,0,0,2,0
1430,Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,it Serie A,19,1997,24,22,2025,0,2,0,0,2,0
1431,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,eng Premier League,27,1989,34,30,2674,2,2,0,0,5,0
1432,Raúl Lizoain\Raul-Lizoain,es ESP,GK,Las Palmas,es La Liga,26,1991,11,11,990,0,0,0,0,0,0
1433,Adem Ljajić\Adem-Ljajic,rs SRB,MFFW,Torino,it Serie A,25,1991,27,23,2166,6,10,0,0,2,0
1434,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,27,26,2324,3,1,0,0,8,2
1435,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,eng Premier League,32,1985,16,1,238,1,0,0,0,1,0
1436,Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,es La Liga,22,1995,13,5,554,0,0,0,0,1,0
1437,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,30,1986,36,36,3240,0,0,0,0,1,0
