Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
2298,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,238,8,53,107,89,9,211,2,3,66.7,2,0,151,613,407,168,150,89.3,8,3
2299,Salva Sevilla\Salva-Sevilla,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,1920,60,379,1182,487,22,1598,10,21,47.6,11,0,1148,5883,3315,1274,1204,94.5,18,11
2300,Yevhen Shakhov\Yevhen-Shakhov,ua UKR,MFFW,Lecce,it Serie A,28,1990,12.1,529,20,113,284,160,29,521,17,23,73.9,18,2,347,1580,750,478,354,74.1,13,16
2301,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FW,Liverpool,eng Premier League,27,1991,2.1,129,1,18,65,50,3,116,2,4,50,2,0,90,328,117,119,96,80.7,3,5
2302,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,334,1,29,122,210,69,328,13,20,65,13,1,255,1225,551,523,254,48.6,24,30
2303,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,1484,77,419,719,469,34,1329,24,33,72.7,25,1,961,5235,3131,1016,956,94.1,11,5
2304,Khiry Shelton\Khiry-Shelton,us USA,FWMF,Paderborn 07,de Bundesliga,26,1993,0.4,10,0,1,6,5,2,10,2,2,100,2,0,10,25,10,14,8,57.1,3,0
2305,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,1293,58,373,698,290,22,1162,20,26,76.9,21,0,778,3737,1753,873,791,90.6,13,13
2306,Gen Shoji\Gen-Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,45,7,20,30,0,0,44,0,0,,0,0,32,290,240,36,36,100,0,0
2307,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,1420,59,417,697,407,19,1226,14,26,53.8,16,4,825,4197,2344,884,791,89.5,24,21
2308,Kalidou Sidibé\Kalidou-Sidibe,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1,51,1,14,33,7,0,51,1,1,100,1,0,37,132,82,34,33,97.1,1,0
2309,Sidnei\Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,993,143,514,504,33,9,945,7,9,77.8,8,3,629,3349,1244,684,672,98.2,2,2
2310,Theoson Siebatcheu\Theoson-Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,23,1996,4.9,171,3,10,102,65,22,165,6,6,100,6,1,112,376,174,186,113,60.8,20,11
2311,Kaj Sierhuis\Kaj-Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,5,0,0,2,4,1,5,0,0,,0,0,5,9,7,6,5,83.3,1,0
2312,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,eng Premier League,29,1989,28.4,1410,37,226,723,508,55,1273,23,38,60.5,26,2,858,3217,1232,1006,846,84.1,34,34
2313,Luca Siligardi\Luca-Siligardi,it ITA,FWMF,Parma,it Serie A,31,1988,3.7,209,3,36,92,89,17,197,6,11,54.5,7,0,139,789,327,159,126,79.2,6,8
2314,Adrien Silva\Adrien-Silva,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,989,32,196,654,193,5,931,17,31,54.8,18,0,652,2508,1346,705,668,94.8,14,17
2315,André Silva\Andre-Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,702,8,34,325,390,118,663,18,35,51.4,20,1,446,2083,1131,974,530,54.4,53,40
2316,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,23,1995,0.7,23,0,0,10,15,5,23,1,3,33.3,1,0,19,111,89,36,19,52.8,2,1
2317,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,24,1994,22.6,1687,21,194,758,862,160,1633,43,64,67.2,45,0,1285,7365,4236,1515,1325,87.5,15,22
2318,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,1702,20,141,824,854,180,1645,34,50,68,35,0,1261,6187,3341,1613,1404,87,29,19
2319,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,121,8,46,62,23,2,101,0,1,0,0,0,64,408,212,81,65,80.2,1,0
2320,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,1628,63,462,789,478,44,1336,20,30,66.7,20,2,880,4239,2461,1026,896,87.3,20,16
2321,Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MFFW,Dijon,fr Ligue 1,21,1998,5.2,303,6,41,149,129,13,287,6,9,66.7,6,1,208,1007,415,231,189,81.8,6,8
2322,Rui Silva\Rui-Silva,pt POR,GK,Granada,es La Liga,25,1994,35,1367,1171,1358,9,1,1,928,1,1,100,1,0,617,3733,1960,493,493,100,0,0
2323,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,1666,176,669,1045,57,8,1631,3,7,42.9,4,0,1223,6152,3990,1308,1292,98.8,4,2
2324,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35,1097,1026,1097,1,0,0,681,1,1,100,1,0,415,2196,1423,343,342,99.7,1,0
2325,Mohamed Simakan\Mohamed-Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,1070,64,415,571,196,17,962,21,30,70,24,0,686,4171,2474,682,639,93.7,11,9
2326,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,910,24,81,438,447,144,857,32,64,50,35,2,593,3016,1238,1337,650,48.6,91,71
2327,Moses Simon\Moses-Simon,ng NGA,FWMF,Nantes,fr Ligue 1,24,1995,24.2,954,9,93,374,579,132,924,52,103,50.5,62,1,789,4805,3275,1076,713,66.3,58,62
2328,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,1172,1008,1168,5,0,0,792,0,1,0,0,0,553,3001,1786,481,479,99.6,0,0
2329,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,129,19,65,61,5,1,115,2,3,66.7,2,0,76,325,91,69,64,92.8,2,0
2330,Sarpreet Singh\Sarpreet-Singh,nz NZL,FWMF,Bayern Munich,de Bundesliga,20,1999,0.8,33,0,3,15,16,3,33,0,0,,0,0,27,118,56,34,27,79.4,0,1
2331,Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,85,5,23,32,34,8,77,4,4,100,4,0,61,351,229,66,59,89.4,0,3
2332,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,828,35,234,512,126,6,743,10,17,58.8,10,1,577,2722,1343,588,564,95.9,8,7
2333,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,1077,79,513,561,69,28,968,9,12,75,9,0,480,2903,1522,506,476,94.1,9,2
2334,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36,1266,1095,1261,5,1,0,802,1,1,100,1,0,534,2341,1271,467,463,99.1,1,0
2335,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,888,34,202,520,233,24,872,15,27,55.6,17,1,607,3585,1996,654,565,86.4,27,27
2336,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,1537,77,388,870,390,33,1476,41,67,61.2,46,4,1035,5962,3250,1123,997,88.8,21,31
2337,Sambou Sissoko\Sambou-Sissoko,fr FRA,MFFW,Reims,fr Ligue 1,20,1999,0.4,10,2,5,6,1,0,10,0,0,,0,0,5,44,29,4,2,50,0,1
2338,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,628,11,103,318,257,31,601,21,32,65.6,21,1,482,2823,1359,576,480,83.3,38,25
2339,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3,88,75,88,0,0,0,47,0,0,,0,0,37,261,161,24,24,100,0,0
2340,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,1739,77,515,1016,314,35,1684,31,40,77.5,32,1,1063,5574,2689,1124,1024,91.1,28,38
2341,Oliver Skipp\Oliver-Skipp,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,0.9,46,1,16,30,2,0,46,2,2,100,2,0,30,112,63,27,26,96.3,1,1
2342,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37,1264,1174,1263,2,0,0,882,0,0,,0,0,574,2679,1553,470,469,99.8,0,0
2343,Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,515,6,79,195,277,41,492,16,39,41,17,1,367,1955,1176,450,370,82.2,21,17
2344,Robert Skov\Robert-Skov,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,29,1686,70,447,728,624,75,1418,43,73,58.9,47,4,1027,5397,3535,1209,1048,86.7,50,29
2345,Simon Skrabb\Simon-Skrabb,fi FIN,MFFW,Brescia,it Serie A,24,1995,2.9,136,4,17,52,75,13,135,2,5,40,2,0,91,425,173,133,98,73.7,9,5
2346,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,2211,251,1033,1164,159,16,2145,10,11,90.9,10,0,1576,6897,3721,1706,1677,98.3,5,11
2347,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,5.9,221,5,29,94,105,18,218,7,13,53.8,8,0,155,646,354,251,146,58.2,16,13
2348,Petar Škuletić\Petar-Skuletic,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,1.2,46,1,7,19,25,7,45,0,1,0,0,0,22,104,54,59,30,50.8,3,3
2349,Islam Slimani\Islam-Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,737,12,36,337,396,112,708,12,27,44.4,14,1,463,1675,802,883,588,66.6,50,27
2350,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,251,4,45,135,81,6,244,2,4,50,2,0,159,594,245,193,175,90.7,2,3
2351,Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,1748,237,848,914,81,48,1708,7,9,77.8,7,2,1071,5359,2546,1150,1122,97.6,5,3
2352,Dennis Smarsch\Dennis-Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,79,71,79,0,0,0,60,0,0,,0,0,43,181,89,41,40,97.6,0,0
2353,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,1326,70,414,658,367,25,1128,26,52,50,30,4,786,5193,3013,798,738,92.5,23,21
2354,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,50,3,12,30,16,0,50,1,1,100,1,0,36,271,177,47,39,83,5,2
2355,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,299,9,27,154,130,44,282,11,23,47.8,12,0,198,869,432,355,222,62.5,23,16
2356,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,31,1987,16.8,805,16,140,310,397,59,707,15,27,55.6,16,1,511,2900,1392,664,501,75.5,12,35
2357,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,eng Premier League,27,1991,2.8,161,5,40,68,59,2,141,2,2,100,2,0,90,457,237,102,94,92.2,3,2
2358,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,910,55,271,427,258,16,715,3,7,42.9,3,0,397,2179,1068,463,416,89.8,13,9
2359,Rafa Soares\Rafa-Soares,pt POR,DFMF,Eibar,es La Liga,24,1995,4.8,255,6,62,124,81,1,183,1,3,33.3,1,0,111,541,277,124,110,88.7,4,4
2360,Lasse Sobiech\Lasse-Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1,54,6,35,16,7,2,51,0,0,,0,0,16,98,55,20,17,85,1,0
2361,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,1994,7.8,299,14,99,170,46,8,294,4,6,66.7,4,1,176,691,282,201,173,86.1,6,7
2362,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,27,1992,1.9,90,1,10,41,45,12,89,4,7,57.1,4,0,61,368,237,99,61,61.6,7,9
2363,Dominic Solanke\Dominic-Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,18.3,695,20,86,324,333,82,670,30,57,52.6,31,0,479,2274,1170,818,471,57.6,58,55
2364,Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,es La Liga,34,1985,26.1,789,20,52,376,387,102,723,13,26,50,16,3,451,1307,480,1020,555,54.4,52,25
2365,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,22,1997,23,932,33,171,518,292,44,907,16,28,57.1,20,2,622,2996,1381,816,668,81.9,38,17
2366,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,7,3,6,2,0,0,7,0,0,,0,0,5,22,6,4,4,100,0,0
2367,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,1617,1319,1611,9,0,0,1270,1,1,100,1,0,958,4631,2273,901,899,99.8,0,1
2368,Kévin Soni\Kevin-Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,0,4,0,0,0,4,1,4,0,1,0,0,0,3,5,3,8,4,50,1,0
2369,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,1217,883,1196,27,0,0,728,0,0,,0,0,473,3516,2550,303,301,99.3,0,0
2370,Bruno Soriano\Bruno-Soriano,es ESP,MF,Villarreal,es La Liga,35,1984,2.9,285,10,71,196,30,1,279,2,2,100,2,0,206,833,320,244,238,97.5,1,1
2371,Juan Soriano\Juan-Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11,317,280,315,1,2,1,205,0,0,,0,0,160,826,442,110,110,100,0,0
2372,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,28,1991,27.4,1484,26,174,834,615,75,1459,29,41,70.7,29,0,1131,7603,4001,1388,1158,83.4,26,33
2373,Riccardo Sottil\Riccardo-Sottil,it ITA,FWDF,Fiorentina,it Serie A,20,1999,5.7,296,1,31,112,188,33,287,18,21,85.7,19,0,252,1796,1005,300,235,78.3,14,11
2374,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,eng Premier League,24,1995,11.6,530,50,155,271,118,34,525,1,6,16.7,2,1,238,787,300,377,291,77.2,8,2
2375,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,386,29,166,232,6,4,378,1,2,50,2,0,287,1364,581,290,288,99.3,1,0
2376,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,387,74,210,181,8,5,376,0,0,,0,0,224,1102,415,235,233,99.1,0,0
2377,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,20,1999,13.5,851,12,131,656,138,6,841,19,21,90.5,20,0,648,3692,1559,676,639,94.5,12,18
2378,Bryan Soumaré\Bryan-Soumare,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,4.3,198,0,26,111,82,4,180,11,16,68.8,11,0,143,863,400,166,125,75.3,9,14
2379,Arnaud Souquet\Arnaud-Souquet,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,22.4,1335,74,393,599,429,28,1090,23,48,47.9,29,1,751,3937,2250,809,714,88.3,21,24
2380,Djibril Sow\Djibril-Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,19.4,1128,27,216,683,302,31,1088,13,25,52,14,0,714,3924,1882,852,700,82.2,25,20
2381,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,2629,295,1373,1327,83,33,2579,18,22,81.8,19,0,1753,10129,4527,1852,1829,98.8,8,8
2382,Nikolas Špalek\Nikolas-Spalek,sk SVK,MFFW,Brescia,it Serie A,22,1997,17.5,637,15,117,258,303,53,619,14,36,38.9,14,2,449,2383,1390,627,431,68.7,27,38
2383,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,1187,70,327,573,407,65,1021,24,45,53.3,27,4,768,6034,3595,817,756,92.5,20,10
2384,Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,it Serie A,27,1992,5.8,161,139,160,2,0,0,126,0,0,,0,0,93,325,150,73,73,100,0,0
2385,Mattia Sprocati\Mattia-Sprocati,it ITA,FW,Parma,it Serie A,26,1993,6.6,282,8,51,113,136,20,267,8,18,44.4,10,2,195,1291,804,263,193,73.4,12,4
2386,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWDF,Nice,fr Ligue 1,22,1997,1.5,64,1,10,30,27,6,62,1,2,50,1,0,56,325,172,64,52,81.3,4,1
2387,Dennis Srbeny\Dennis-Srbeny,de GER,MFFW,Norwich City,eng Premier League,25,1994,0.5,38,1,5,19,15,3,38,1,4,25,1,1,26,60,28,44,27,61.4,2,3
2388,Dennis Srbeny\Dennis-Srbeny,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,12.4,423,11,43,235,159,37,396,16,21,76.2,16,2,268,1074,497,467,301,64.5,35,21
2389,Jerry St. Juste\Jerry-St-Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,1261,193,753,543,50,16,1223,9,13,69.2,9,1,743,4436,2211,752,733,97.5,10,9
2390,Jack Stacey\Jack-Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,961,89,363,430,235,26,809,16,26,61.5,19,0,512,3149,1804,550,478,86.9,16,13
2391,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,246,21,83,116,61,1,203,4,5,80,5,0,131,490,201,139,123,88.5,1,9
2392,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,557,70,302,293,12,0,547,4,5,80,4,0,363,2225,1165,340,338,99.4,1,2
2393,Junior Stanislas\Junior-Stanislas,eng ENG,MFDF,Bournemouth,eng Premier League,29,1989,7.9,387,10,68,148,196,18,348,13,21,61.9,14,2,271,1552,817,309,255,82.5,10,9
2394,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,1089,139,602,523,45,18,1059,5,8,62.5,5,0,669,4323,2285,699,684,97.9,3,4
2395,Jed Steer\Jed-Steer,eng ENG,GK,Aston Villa,eng Premier League,26,1992,0.1,2,2,2,0,0,0,1,0,0,,0,0,1,0,0,1,1,100,0,0
2396,Renato Steffen\Renato-Steffen,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,17.6,939,24,153,502,353,50,879,34,45,75.6,35,1,626,3112,1805,764,610,79.8,28,32
2397,Zack Steffen\Zack-Steffen,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,674,583,669,6,0,0,464,0,0,,0,0,313,1495,920,247,247,100,0,0
2398,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,30,1989,28.1,1901,93,578,1141,291,9,1884,10,11,90.9,10,0,1281,5903,2213,1388,1319,95,11,16
2399,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,1545,211,824,784,44,16,1498,8,12,66.7,8,1,811,4786,2657,862,840,97.4,8,7
2400,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Hellas Verona,it Serie A,24,1995,7.8,276,8,27,137,125,37,267,2,6,33.3,4,0,168,693,211,415,198,47.7,26,15
2401,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,24,1994,29.5,1636,12,93,571,1087,296,1616,59,128,46.1,67,3,1328,6723,4310,1688,1343,79.6,51,71
2402,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,2300,94,522,984,924,81,1980,62,87,71.3,64,6,1446,7130,4014,1477,1351,91.5,39,56
2403,Marco Stiepermann\Marco-Stiepermann,de GER,MF,Norwich City,eng Premier League,28,1991,13.1,554,26,95,292,210,40,534,20,34,58.8,22,3,392,1988,1165,574,404,70.4,23,21
2404,Lars Stindl\Lars-Stindl,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,15.9,948,10,118,567,299,62,916,14,26,53.8,15,2,627,1917,858,932,714,76.6,25,30
2405,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,14.1,1115,18,209,654,316,13,1003,24,31,77.4,24,0,743,3343,1625,812,756,93.1,15,23
2406,Vlatko Stojanovski\Vlatko-Stojanovski,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,1.4,40,1,1,19,21,7,39,1,2,50,1,0,28,74,9,61,28,45.9,4,2
2407,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,1100,110,439,706,55,11,1086,3,4,75,4,0,766,5505,3318,866,852,98.4,2,0
2408,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,24,1995,38,1308,1159,1297,15,1,0,951,1,1,100,1,0,724,3803,2072,626,625,99.8,0,0
2409,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,6.8,448,28,197,263,19,1,438,5,5,100,5,0,303,1173,559,323,314,97.2,4,3
2410,Christian Strohdiek\Christian-Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,838,150,541,296,39,15,795,1,1,100,1,0,410,2502,1388,459,437,95.2,3,1
2411,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,29,1990,15.7,1099,34,253,742,174,23,1050,3,6,50,3,0,687,3432,1742,779,737,94.6,10,6
2412,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31,1831,80,499,860,574,34,1560,19,32,59.4,23,3,1149,5318,2812,1342,1196,89.1,20,13
2413,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,26,1993,13.9,703,53,184,368,187,29,668,16,30,53.3,18,0,444,2040,926,527,433,82.2,21,30
2414,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,1775,44,367,901,572,17,1268,24,36,66.7,25,2,718,3147,1793,807,717,88.8,21,15
2415,Denis Suárez\Denis-Suarez,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,18.1,1104,22,152,611,454,51,1014,56,101,55.4,60,4,883,5616,3417,954,822,86.2,27,48
2416,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,930,16,38,377,555,150,887,25,52,48.1,26,3,572,1861,1089,1146,777,67.8,38,30
2417,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,37,1,19,17,3,1,24,0,1,0,0,0,13,28,3,16,14,87.5,0,0
2418,Neven Subotić\Neven-Subotic,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,1005,98,482,521,70,14,981,3,5,60,3,0,489,2850,1536,511,488,95.5,4,5
2419,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,23,1996,0.8,33,0,2,12,24,3,33,1,4,25,2,0,28,134,81,55,27,49.1,3,2
2420,Marek Suchý\Marek-Suchy,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,233,34,155,84,4,1,229,1,1,100,1,0,144,752,384,147,146,99.3,0,0
2421,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,680,85,385,327,19,5,677,2,2,100,2,0,518,2744,1540,549,547,99.6,3,1
2422,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,79,4,24,36,25,0,74,3,3,100,3,0,56,264,124,53,51,96.2,1,1
2423,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,5,0,0,5,1,0,4,0,1,0,0,0,1,0,0,2,1,50,1,0
2424,Stoppila Sunzu\Stoppila-Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15,681,116,443,252,11,6,668,2,3,66.7,3,0,412,1497,574,403,390,96.8,1,3
2425,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,148,9,57,73,22,0,139,1,1,100,1,0,73,309,92,83,79,95.2,3,1
2426,Sam Surridge\Sam-Surridge,eng ENG,FW,Bournemouth,eng Premier League,21,1998,0.3,20,0,2,5,13,5,20,1,2,50,1,0,11,31,9,36,17,47.2,4,1
2427,Suso\Suso,es ESP,FWMF,Sevilla,es La Liga,25,1993,8.7,468,3,45,214,239,17,447,19,30,63.3,20,2,372,1818,926,459,381,83,10,20
2428,Suso\Suso,es ESP,FWMF,Milan,it Serie A,25,1993,15.1,898,4,64,357,538,39,837,33,52,63.5,33,2,746,3910,2239,851,712,83.7,13,29
2429,Bosko Sutalo\Bosko-Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,205,13,69,110,45,3,198,3,4,75,3,0,144,769,394,140,135,96.4,2,7
2430,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,14.9,997,53,293,473,284,11,859,5,8,62.5,5,0,567,2664,1458,606,557,91.9,10,7
2431,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,20,1999,11.7,582,23,118,299,202,30,556,13,19,68.4,13,0,381,1917,1094,463,402,86.8,21,16
2432,Issiaga Sylla\Issiaga-Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,1877,134,626,911,459,47,1601,27,48,56.3,29,0,977,5636,3523,1050,934,89,37,30
2433,Moussa Sylla\Moussa-Sylla,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,4,0,0,1,3,2,3,0,0,,0,0,2,10,0,4,2,50,1,0
2434,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,23,0,1,12,10,2,23,2,2,100,2,0,18,67,24,24,19,79.2,2,1
2435,Ádám Szalai\Adam-Szalai,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,483,15,41,221,236,83,463,14,23,60.9,14,1,284,729,317,631,363,57.5,45,27
2436,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,29,1990,28.8,830,736,823,8,0,0,589,0,0,,0,0,339,1553,695,323,319,98.8,0,0
2437,Andrea Tabanelli\Andrea-Tabanelli,it ITA,MF,Lecce,it Serie A,29,1990,10.7,500,27,138,252,153,38,491,13,23,56.5,15,2,358,2100,1143,417,344,82.5,20,20
2438,Tachi\Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,93,21,64,28,3,0,80,0,0,,0,0,30,106,54,40,36,90,1,1
