Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
2206,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18,0,3,0,0,0.17,0,0,,0,0,0
2207,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,0,0,0,,0,0,,,0,0,0
2208,Jacopo Sala\Jacopo-Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,0,14,2,14.3,1.48,0.21,0,0,0,0,0
2209,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32,19,130,56,43.1,4.07,1.75,0.12,0.29,4,3,3
2210,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,0,0,0,,0,0,,,0,0,0
2211,Eddy Salcedo\Eddy-Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,7.6,1,22,7,31.8,2.91,0.93,0.05,0.14,0,0,0
2212,William Saliba\William-Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11,0,3,0,0,0.27,0,0,,0,0,0
2213,Yannis Salibur\Yannis-Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,0.9,0,1,0,0,1.1,0,0,,1,0,0
2214,Romain Salin\Romain-Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,0,0,0,,0,0,,,0,0,0
2215,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,1,7,1,14.3,0.23,0.03,0.14,1,0,0,0
2216,Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,12.9,2,34,12,35.3,2.63,0.93,0.06,0.17,0,0,0
2217,Lazar Samardzic\Lazar-Samardzic,de GER,MF,Hertha BSC,de Bundesliga,17,2002,0.4,0,0,0,,0,0,,,0,0,0
2218,Diadie Samassékou\Diadie-Samassekou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,0,7,2,28.6,0.48,0.14,0,0,0,0,0
2219,Mbwana Samatta\Mbwana-Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,1,17,3,17.6,1.62,0.29,0.06,0.33,0,0,0
2220,Mama Samba Baldé\Mama-Samba-Balde,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,18.6,6,50,16,32,2.68,0.86,0.12,0.38,0,0,0
2221,Junior Sambia\Junior-Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,6.5,1,13,5,38.5,1.99,0.77,0.08,0.2,2,0,0
2222,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,5.8,1,9,2,22.2,1.56,0.35,0.11,0.5,3,0,0
2223,Fede San Emeterio\Fede-San-Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,0,3,1,33.3,0.15,0.05,0,0,0,0,0
2224,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,30,1989,4,0,6,1,16.7,1.5,0.25,0,0,0,0,0
2225,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,15.4,6,41,20,48.8,2.66,1.3,0.15,0.3,2,0,0
2226,Oihan Sancet\Oihan-Sancet,es ESP,MF,Athletic Club,es La Liga,19,2000,8.2,1,9,5,55.6,1.09,0.61,0.11,0.2,0,0,0
2227,Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,0,0,0,,0,0,,,0,0,0
2228,Renato Sanches\Renato-Sanches,pt POR,MFFW,Lille,fr Ligue 1,21,1997,16.5,3,31,11,35.5,1.88,0.67,0.1,0.27,4,0,0
2229,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,it Serie A,30,1988,10.3,4,21,11,52.4,2.05,1.07,0.14,0.27,1,1,1
2230,Carlos Sánchez\Carlos-Sanchez,co COL,MFDF,West Ham,eng Premier League,33,1986,1.3,0,0,0,,0,0,,,0,0,0
2231,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,23,1996,27,0,8,3,37.5,0.3,0.11,0,0,0,0,0
2232,Germán Sánchez\German-Sanchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,2,10,3,30,0.39,0.12,0.2,0.67,0,0,0
2233,Javi Sánchez\Javi-Sanchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,0,3,0,0,0.54,0,0,,0,0,0
2234,Manuel Sánchez\Manuel-Sanchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,0,0,0,,0,0,,,0,0,0
2235,Víctor Sánchez\Victor-Sanchez,es ESP,MFDF,Espanyol,es La Liga,31,1987,18.8,0,10,1,10,0.53,0.05,0,0,1,0,0
2236,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,25.4,17,52,28,53.8,2.05,1.1,0.33,0.61,1,0,0
2237,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,1,17,5,29.4,0.64,0.19,0.06,0.2,0,0,0
2238,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,23,1996,0.1,0,2,0,0,15,0,0,,1,0,0
2239,Salif Sané\Salif-Sane,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,2,9,3,33.3,0.72,0.24,0.22,0.67,0,0,0
2240,Luca Sangalli\Luca-Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,0,7,5,71.4,1.69,1.21,0,0,0,0,0
2241,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,0,20,5,25,0.83,0.21,0,0,2,0,0
2242,Oier Sanjurjo\Oier-Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,2,17,5,29.4,0.66,0.19,0.12,0.4,0,0,0
2243,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,3,24,10,41.7,2.37,0.99,0.08,0.2,0,1,1
2244,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,5,38,12,31.6,1.57,0.5,0.13,0.42,0,0,0
2245,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Bologna,it Serie A,27,1991,25.2,4,76,19,25,3.01,0.75,0.01,0.05,7,3,4
2246,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,1,38,11,28.9,1.37,0.4,0.03,0.09,0,0,0
2247,Federico Santander\Federico-Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,1,24,5,20.8,2.81,0.58,0,0,1,1,1
2248,Davide Santon\Davide-Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,0,2,1,50,0.29,0.15,0,0,0,0,0
2249,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,1,5,3,60,0.29,0.17,0.2,0.33,0,0,0
2250,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Genoa,it Serie A,27,1991,1.9,0,5,0,0,2.68,0,0,,0,0,0
2251,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Lecce,it Serie A,27,1991,10.5,2,26,9,34.6,2.47,0.86,0.08,0.22,0,0,0
2252,Ivan Šaponjić\Ivan-Saponjic,rs SRB,FWDF,Atlético Madrid,es La Liga,21,1997,0.1,0,1,0,0,15,0,0,,0,0,0
2253,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,27,1992,12.9,4,32,10,31.3,2.47,0.77,0.13,0.4,0,0,0
2254,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2,1,3,1,33.3,1.51,0.5,0.33,1,0,0,0
2255,Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,4,28,12,42.9,1.78,0.76,0.14,0.33,0,0,0
2256,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,27,1992,24,1,28,4,14.3,1.16,0.17,0.04,0.25,1,0,0
2257,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Watford,eng Premier League,21,1998,22.5,5,44,13,29.5,1.95,0.58,0.11,0.38,0,0,0
2258,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1,4,1,25,0.25,0.06,0.25,1,0,0,0
2259,Sidy Sarr\Sidy-Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,0,20,6,30,1.55,0.46,0,0,2,0,0
2260,Joan Sastre Vanrell\Joan-Sastre-Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,0,16,1,6.3,1.06,0.07,0,0,1,0,0
2261,Téji Savanier\Teji-Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,16.9,6,29,7,24.1,1.71,0.41,0.14,0.57,7,2,2
2262,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22,0,2,1,50,0.09,0.05,0,0,0,0,0
2263,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,eng Premier League,27,1991,18.6,2,19,6,31.6,1.02,0.32,0.11,0.33,1,0,0
2264,Louis Schaub\Louis-Schaub,at AUT,MF,Köln,de Bundesliga,24,1994,6.9,1,9,5,55.6,1.3,0.72,0.11,0.2,0,0,0
2265,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,4,0,5,1,20,1.25,0.25,0,0,0,0,0
2266,Patrik Schick\Patrik-Schick,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,14.4,10,49,18,36.7,3.4,1.25,0.2,0.56,1,0,0
2267,Julian Schieber\Julian-Schieber,de GER,FW,Augsburg,de Bundesliga,30,1989,0.5,0,1,1,100,2.09,2.09,0,0,0,0,0
2268,Kingsley Schindler\Kingsley-Schindler,de GER,FWMF,Köln,de Bundesliga,26,1993,9.4,0,14,3,21.4,1.48,0.32,0,0,0,0,0
2269,Xaver Schlager\Xaver-Schlager,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,19.1,1,32,8,25,1.68,0.42,0.03,0.13,0,0,0
2270,Keven Schlotterbeck\Keven-Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,0,10,2,20,0.46,0.09,0,0,0,0,0
2271,Nico Schlotterbeck\Nico-Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,0,3,1,33.3,0.72,0.24,0,0,0,0,0
2272,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFDF,Crystal Palace,eng Premier League,26,1992,11.5,3,18,9,50,1.56,0.78,0.17,0.33,0,0,0
2273,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38,0,1,0,0,0.03,0,0,,1,0,0
2274,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,1,2,1,50,2.73,1.36,0.5,1,0,0,0
2275,Jonathan Schmid\Jonathan-Schmid,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,5,43,16,37.2,1.36,0.51,0.12,0.31,12,0,0
2276,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Union Berlin,de Bundesliga,30,1988,2,0,0,0,,0,0,,,0,0,0
2277,Benno Schmitz\Benno-Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,0,2,0,0,0.16,0,0,,0,0,0
2278,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,29,1989,11.1,0,6,0,0,0.54,0,0,,0,0,0
2279,Lasse Schöne\Lasse-Schone,dk DEN,MF,Genoa,it Serie A,33,1986,27,2,34,9,26.5,1.26,0.33,0.06,0.22,15,0,1
2280,Sebastian Schonlau\Sebastian-Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23,2,11,4,36.4,0.48,0.17,0.18,0.5,0,0,0
2281,Alessandro Schöpf\Alessandro-Schopf,at AUT,MF,Schalke 04,de Bundesliga,25,1994,15.9,0,14,3,21.4,0.88,0.19,0,0,0,0,0
2282,Jerdy Schouten\Jerdy-Schouten,nl NED,MF,Bologna,it Serie A,22,1997,12,0,7,2,28.6,0.58,0.17,0,0,0,0,0
2283,Markus Schubert\Markus-Schubert,de GER,GK,Schalke 04,de Bundesliga,21,1998,8.2,0,0,0,,0,0,,,0,0,0
2284,Nico Schulz\Nico-Schulz,de GER,DF,Dortmund,de Bundesliga,26,1993,6.6,1,6,1,16.7,0.91,0.15,0.17,1,0,0,0
2285,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,27,1992,23.2,0,0,0,,0,0,,,0,0,0
2286,Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,it Serie A,31,1988,10.2,0,4,1,25,0.39,0.1,0,0,1,0,0
2287,Aleksandar Sedlar\Aleksandar-Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9,0,1,1,100,0.11,0.11,0,0,0,0,0
2288,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,24,1995,10.7,1,19,3,15.8,1.78,0.28,0.05,0.33,0,0,0
2289,Davie Selke\Davie-Selke,de GER,FW,Werder Bremen,de Bundesliga,24,1995,5.1,0,13,5,38.5,2.53,0.97,0,0,0,0,0
2290,Matz Sels\Matz-Sels,be BEL,GK,Strasbourg,fr Ligue 1,27,1992,27,0,0,0,,0,0,,,0,0,0
2291,Ken Sema\Ken-Sema,se SWE,DFMF,Udinese,it Serie A,25,1993,27.3,2,16,4,25,0.59,0.15,0.13,0.5,1,0,0
2292,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,1,8,2,25,0.34,0.09,0.13,0.5,0,0,0
2293,Alessandro Semprini\Alessandro-Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7,1,2,1,50,0.29,0.14,0.5,1,0,0,0
2294,Josep Señé\Josep-Sene,es ESP,MF,Mallorca,es La Liga,27,1991,1.7,0,1,1,100,0.6,0.6,0,0,0,0,0
2295,Stefano Sensi\Stefano-Sensi,it ITA,MFFW,Inter,it Serie A,23,1995,8,3,29,10,34.5,3.61,1.24,0.1,0.3,4,0,0
2296,Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,it Serie A,28,1991,34,0,0,0,,0,0,,,0,0,0
2297,Suat Serdar\Suat-Serdar,de GER,MF,Schalke 04,de Bundesliga,22,1997,17.8,7,37,15,40.5,2.08,0.84,0.19,0.47,0,0,0
2298,Ryan Sessegnon\Ryan-Sessegnon,eng ENG,DF,Tottenham,eng Premier League,19,2000,3.8,0,1,0,0,0.26,0,0,,0,0,0
2299,Salva Sevilla\Salva-Sevilla,es ESP,MF,Mallorca,es La Liga,35,1984,28.5,5,31,11,35.5,1.09,0.39,0.1,0.27,13,2,3
2300,Yevhen Shakhov\Yevhen-Shakhov,ua UKR,MFFW,Lecce,it Serie A,28,1990,12.1,1,13,4,30.8,1.08,0.33,0.08,0.25,0,0,0
2301,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FW,Liverpool,eng Premier League,27,1991,2.1,1,4,1,25,1.95,0.49,0.25,1,0,0,0
2302,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,eng Premier League,33,1986,11.7,3,14,5,35.7,1.2,0.43,0.21,0.6,0,0,0
2303,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,0,10,5,50,0.52,0.26,0,0,0,0,0
2304,Khiry Shelton\Khiry-Shelton,us USA,FWMF,Paderborn 07,de Bundesliga,26,1993,0.4,0,0,0,,0,0,,,0,0,0
2305,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,27,1992,23.5,6,45,14,31.1,1.91,0.59,0.13,0.43,8,0,0
2306,Gen Shoji\Gen-Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,0,0,0,,0,0,,,0,0,0
2307,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Everton,eng Premier League,27,1992,20.3,0,12,3,25,0.59,0.15,0,0,0,0,0
2308,Kalidou Sidibé\Kalidou-Sidibe,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,1,0,0,0,,0,0,,,0,0,0
2309,Sidnei\Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,1,5,2,40,0.38,0.15,0.2,0.5,0,0,0
2310,Theoson Siebatcheu\Theoson-Siebatcheu,fr FRA,FW,Rennes,fr Ligue 1,23,1996,4.9,0,10,1,10,2.05,0.2,0,0,0,0,0
2311,Kaj Sierhuis\Kaj-Sierhuis,nl NED,FW,Reims,fr Ligue 1,21,1998,0.1,0,0,0,,0,0,,,0,0,0
2312,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,eng Premier League,29,1989,28.4,2,45,12,26.7,1.58,0.42,0.02,0.08,5,1,1
2313,Luca Siligardi\Luca-Siligardi,it ITA,FWMF,Parma,it Serie A,31,1988,3.7,0,11,3,27.3,2.94,0.8,0,0,0,0,0
2314,Adrien Silva\Adrien-Silva,pt POR,MF,Monaco,fr Ligue 1,30,1989,13.6,0,14,3,21.4,1.03,0.22,0,0,4,0,0
2315,André Silva\Andre-Silva,pt POR,FW,Milan,it Serie A,23,1995,0.7,0,2,0,0,3,0,0,,0,0,0
2316,André Silva\Andre-Silva,pt POR,FW,Eint Frankfurt,de Bundesliga,23,1995,17.5,12,54,22,40.7,3.09,1.26,0.2,0.5,0,1,1
2317,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,eng Premier League,24,1994,22.6,6,49,15,30.6,2.17,0.67,0.12,0.4,0,0,0
2318,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,33,1986,20.3,6,46,17,37,2.27,0.84,0.13,0.35,5,0,0
2319,Gabriel Silva\Gabriel-Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,0,0,0,,0,0,,,0,0,0
2320,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,1,21,3,14.3,0.68,0.1,0.05,0.33,3,0,0
2321,Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MFFW,Dijon,fr Ligue 1,21,1998,5.2,0,11,3,27.3,2.13,0.58,0,0,0,0,0
2322,Rui Silva\Rui-Silva,pt POR,GK,Granada,es La Liga,25,1994,35,0,0,0,,0,0,,,0,0,0
2323,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,0,6,2,33.3,0.34,0.11,0,0,0,0,0
2324,Marco Silvestri\Marco-Silvestri,it ITA,GK,Hellas Verona,it Serie A,28,1991,35,0,0,0,,0,0,,,0,0,0
2325,Mohamed Simakan\Mohamed-Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,0,10,3,30,0.6,0.18,0,0,0,0,0
2326,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Cagliari,it Serie A,24,1995,32.5,12,85,30,35.3,2.62,0.92,0.14,0.4,0,0,0
2327,Moses Simon\Moses-Simon,ng NGA,FWMF,Nantes,fr Ligue 1,24,1995,24.2,5,43,18,41.9,1.78,0.74,0.12,0.28,0,0,0
2328,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,22,1997,33.2,0,0,0,,0,0,,,0,0,0
2329,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,0,1,0,0,0.37,0,0,,0,0,0
2330,Sarpreet Singh\Sarpreet-Singh,nz NZL,FWMF,Bayern Munich,de Bundesliga,20,1999,0.8,0,1,0,0,1.25,0,0,,0,0,0
2331,Wilfried Singo\Wilfried-Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,1,2,1,50,1.36,0.68,0.5,1,0,0,0
2332,Daley Sinkgraven\Daley-Sinkgraven,nl NED,DF,Leverkusen,de Bundesliga,24,1995,10.1,0,0,0,,0,0,,,0,0,0
2333,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,0,13,4,30.8,0.61,0.19,0,0,0,0,0
2334,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,32,1987,36,0,0,0,,0,0,,,0,0,0
2335,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,17.8,0,16,1,6.3,0.9,0.06,0,0,0,0,0
2336,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,29,1989,27.2,2,14,4,28.6,0.51,0.15,0.14,0.5,0,0,0
2337,Sambou Sissoko\Sambou-Sissoko,fr FRA,MFFW,Reims,fr Ligue 1,20,1999,0.4,0,0,0,,0,0,,,0,0,0
2338,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,9.9,2,30,15,50,3.03,1.52,0.07,0.13,1,0,0
2339,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,22,1996,3,0,0,0,,0,0,,,0,0,0
2340,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Köln,de Bundesliga,24,1995,29.7,1,25,5,20,0.84,0.17,0.04,0.2,0,0,0
2341,Oliver Skipp\Oliver-Skipp,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,0.9,0,0,0,,0,0,,,0,0,0
2342,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,28,1991,37,0,0,0,,0,0,,,0,0,0
2343,Andreas Skov Olsen\Andreas-Skov-Olsen,dk DEN,FWMF,Bologna,it Serie A,19,1999,8.4,1,20,7,35,2.37,0.83,0.05,0.14,1,0,0
2344,Robert Skov\Robert-Skov,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,29,4,63,19,30.2,2.17,0.66,0.06,0.21,19,0,0
2345,Simon Skrabb\Simon-Skrabb,fi FIN,MFFW,Brescia,it Serie A,24,1995,2.9,0,3,1,33.3,1.05,0.35,0,0,0,0,0
2346,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,0,14,4,28.6,0.48,0.14,0,0,0,0,0
2347,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,5.9,1,14,1,7.1,2.38,0.17,0.07,1,0,0,0
2348,Petar Škuletić\Petar-Skuletic,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,1.2,0,4,1,25,3.4,0.85,0,0,0,0,1
2349,Islam Slimani\Islam-Slimani,dz ALG,FW,Monaco,fr Ligue 1,31,1988,14.3,9,48,19,39.6,3.36,1.33,0.17,0.42,0,1,1
2350,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,eng Premier League,19,2000,4.4,0,5,0,0,1.15,0,0,,0,0,0
2351,Chris Smalling\Chris-Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,3,19,5,26.3,0.67,0.18,0.16,0.6,0,0,0
2352,Dennis Smarsch\Dennis-Smarsch,de GER,GK,Hertha BSC,de Bundesliga,20,1999,1.7,0,0,0,,0,0,,,0,0,0
2353,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,0,4,1,25,0.18,0.04,0,0,0,0,0
2354,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,eng Premier League,19,2000,1.1,0,0,0,,0,0,,,0,0,0
2355,Fyodor Smolov\Fyodor-Smolov,ru RUS,FW,Celta Vigo,es La Liga,29,1990,8.3,2,15,6,40,1.82,0.73,0.13,0.33,0,0,0
2356,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,31,1987,16.8,5,21,10,47.6,1.25,0.6,0.24,0.5,0,0,0
2357,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,eng Premier League,27,1991,2.8,1,1,1,100,0.36,0.36,1,1,0,0,0
2358,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,0,10,4,40,0.69,0.28,0,0,0,0,0
2359,Rafa Soares\Rafa-Soares,pt POR,DFMF,Eibar,es La Liga,24,1995,4.8,0,0,0,,0,0,,,0,0,0
2360,Lasse Sobiech\Lasse-Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1,0,0,0,,0,0,,,0,0,0
2361,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,25,1994,7.8,0,7,1,14.3,0.9,0.13,0,0,0,0,0
2362,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,27,1992,1.9,1,5,3,60,2.65,1.59,0.2,0.33,0,0,0
2363,Dominic Solanke\Dominic-Solanke,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,18.3,3,35,8,22.9,1.91,0.44,0.09,0.38,0,0,0
2364,Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,es La Liga,34,1985,26.1,7,33,13,39.4,1.27,0.5,0.18,0.46,2,1,1
2365,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,22,1997,23,2,18,5,27.8,0.78,0.22,0.11,0.4,0,0,0
2366,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0,0,0,,0,0,,,0,0,0
2367,Yann Sommer\Yann-Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,0,0,0,,0,0,,,0,0,0
2368,Kévin Soni\Kevin-Soni,cm CMR,FW,Espanyol,es La Liga,21,1998,0,0,0,0,,0,0,,,0,0,0
2369,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,26,1993,38,0,0,0,,0,0,,,0,0,0
2370,Bruno Soriano\Bruno-Soriano,es ESP,MF,Villarreal,es La Liga,35,1984,2.9,0,1,1,100,0.34,0.34,0,0,0,0,0
2371,Juan Soriano\Juan-Soriano,es ESP,GK,Leganés,es La Liga,21,1997,11,0,1,1,100,0.09,0.09,0,0,0,0,0
2372,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,28,1991,27.4,5,37,16,43.2,1.35,0.58,0.14,0.31,0,0,0
2373,Riccardo Sottil\Riccardo-Sottil,it ITA,FWDF,Fiorentina,it Serie A,20,1999,5.7,0,16,8,50,2.8,1.4,0,0,0,0,0
2374,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,eng Premier League,24,1995,11.6,3,19,7,36.8,1.64,0.61,0.16,0.43,0,0,0
2375,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,1,2,1,50,0.28,0.14,0.5,1,0,0,0
2376,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,1,4,2,50,0.87,0.43,0.25,0.5,0,0,0
2377,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,20,1999,13.5,0,1,0,0,0.07,0,0,,0,0,0
2378,Bryan Soumaré\Bryan-Soumare,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,4.3,0,6,4,66.7,1.41,0.94,0,0,0,0,0
