Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
703,Jaroslav Drobný\Jaroslav-Drobny,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2,27,37,73,996,747,0,0,,10,10,100,17,27,63,0,0,0,0,0,0
704,Óscar Duarte\Oscar-Duarte,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,300,342,87.7,6568,1960,3,6,50,199,209,95.2,98,127,77.2,0,2,18,3,0,15
705,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,847,1231,68.8,16222,8064,12,40,30,642,787,81.6,193,404,47.8,0,21,95,21,11,143
706,Leo Dubois\Leo-Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1247,1494,83.5,22301,7627,7,30,23.3,1036,1173,88.3,204,291,70.1,6,24,98,29,22,167
707,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38,686,1152,59.5,26442,18423,1,4,25,257,260,98.8,428,888,48.2,0,0,21,0,0,0
708,Marvin Ducksch\Marvin-Ducksch,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,182,276,65.9,3064,892,4,14,28.6,144,198,72.7,34,64,53.1,1,19,18,6,2,36
709,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,958,1276,75.1,16051,4269,24,48,50,789,975,80.9,145,253,57.3,5,36,101,23,2,146
710,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,990,1268,78.1,23988,7882,20,28,71.4,569,676,84.2,401,564,71.1,1,6,39,3,1,33
711,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,20,28,71.4,343,187,0,1,0,16,20,80,4,7,57.1,0,0,3,1,0,6
712,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,639,884,72.3,12842,6676,6,21,28.6,472,572,82.5,161,291,55.3,0,5,75,12,4,104
713,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,690,863,80,12521,3147,5,21,23.8,545,638,85.4,140,204,68.6,4,33,68,29,5,98
714,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35,1240,1489,83.3,30199,8695,14,31,45.2,732,795,92.1,494,663,74.5,1,9,77,3,0,50
715,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,172,301,57.1,6681,5231,0,0,,70,71,98.6,102,230,44.3,0,0,5,0,0,1
716,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,748,1072,69.8,12973,4976,5,39,12.8,602,742,81.1,141,291,48.5,1,12,53,18,10,125
717,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,896,1217,73.6,15287,5321,21,57,36.8,710,854,83.1,165,306,53.9,1,39,100,31,5,165
718,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Lazio,it Serie A,24,1994,3.6,121,164,73.8,2003,635,3,5,60,100,120,83.3,18,39,46.2,1,10,6,4,1,20
719,Hugo Duro\Hugo-Duro,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,46,68,67.6,573,143,2,5,40,40,56,71.4,4,7,57.1,0,1,1,2,0,5
720,Raphael Dwamena\Raphael-Dwamena,gh GHA,FW,Levante,es La Liga,22,1995,2.5,31,49,63.3,460,108,3,5,60,22,36,61.1,6,8,75,1,4,3,2,1,3
721,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,1079,1282,84.2,21645,4157,16,48,33.3,780,861,90.6,283,373,75.9,4,49,100,35,4,130
722,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,32,1986,28.7,513,737,69.6,9454,1941,11,39,28.2,390,537,72.6,112,161,69.6,6,40,66,30,3,76
723,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,549,710,77.3,9880,2738,10,38,26.3,435,514,84.6,104,158,65.8,1,20,54,17,0,82
724,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27,777,1005,77.3,16815,6298,6,22,27.3,516,608,84.9,255,375,68,0,6,53,6,2,73
725,Dennis Eckert\Dennis-Eckert,de GER,FW,Celta Vigo,es La Liga,21,1997,2.4,30,43,69.8,432,73,0,4,0,27,36,75,3,3,100,0,3,0,0,0,2
726,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,706,1110,63.6,15221,7237,5,23,21.7,479,647,74,222,440,50.5,1,5,75,6,1,143
727,Simone Edera\Simone-Edera,it ITA,FWMF,Torino,it Serie A,21,1997,0.9,29,34,85.3,408,86,2,2,100,24,28,85.7,3,4,75,0,2,0,0,0,1
728,Simone Edera\Simone-Edera,it ITA,FW,Bologna,it Serie A,21,1997,2.2,58,81,71.6,862,150,3,6,50,47,59,79.7,8,16,50,0,2,2,1,0,3
729,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,24,1993,38,918,1071,85.7,24419,14709,1,3,33.3,550,551,99.8,367,517,71,1,3,9,0,0,3
730,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,20,1998,12.4,242,347,69.7,3528,975,6,28,21.4,210,274,76.6,26,45,57.8,1,10,19,11,0,33
731,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,21,1996,33.9,1314,1653,79.5,23167,7227,30,76,39.5,1029,1223,84.1,255,354,72,4,48,118,28,7,170
732,Albin Ekdal\Albin-Ekdal,se SWE,MF,Sampdoria,it Serie A,29,1989,29.4,1457,1673,87.1,24034,6120,22,47,46.8,1223,1348,90.7,212,278,76.3,0,18,135,7,1,130
733,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,246,319,77.1,5318,2057,1,4,25,170,196,86.7,75,119,63,0,2,34,2,0,34
734,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,eng Premier League,15,2003,0.2,10,12,83.3,176,35,0,0,,7,8,87.5,3,4,75,0,0,0,1,0,1
735,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,26,1992,4.2,259,287,90.2,5088,1243,2,5,40,190,204,93.1,67,78,85.9,0,4,18,3,0,28
736,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25,973,1219,79.8,19576,6906,7,36,19.4,724,820,88.3,242,363,66.7,0,8,55,12,7,103
737,Gorka Elustondo\Gorka-Elustondo,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,3.2,107,133,80.5,2274,784,3,6,50,74,89,83.1,30,38,78.9,0,2,9,3,1,14
738,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'gladbach,de Bundesliga,21,1996,29.1,1945,2102,92.5,41315,10720,13,30,43.3,1348,1427,94.5,584,645,90.5,1,3,90,4,1,113
739,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,100,135,74.1,2651,994,0,4,0,49,61,80.3,51,70,72.9,0,1,8,0,0,7
740,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,23,1994,8.8,176,270,65.2,2887,915,5,16,31.3,143,193,74.1,28,61,45.9,0,13,11,9,1,27
741,Adri Embarba\Adri-Embarba,es ESP,FWMF,Rayo Vallecano,es La Liga,26,1992,25.4,510,837,60.9,9910,3363,15,58,25.9,374,489,76.5,121,290,41.7,6,56,34,24,15,98
742,Breel Embolo\Breel-Embolo,ch SUI,FW,Schalke 04,de Bundesliga,21,1997,14.9,188,280,67.1,2872,663,3,16,18.8,159,219,72.6,26,45,57.8,1,18,15,10,2,26
743,Emerson\Emerson,br BRA,DF,Betis,es La Liga,19,1999,3.5,164,202,81.2,2309,884,5,10,50,141,167,84.4,18,25,72,0,5,4,7,2,23
744,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Leganés,es La Liga,21,1997,23.4,278,495,56.2,4351,1104,8,34,23.5,229,375,61.1,41,86,47.7,2,15,26,8,3,44
745,Björn Engels\Bjorn-Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33,1081,1267,85.3,25000,8808,7,14,50,656,729,90,418,524,79.8,1,10,91,9,1,97
746,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,28,1990,28.7,683,926,73.8,9507,1207,25,62,40.3,605,786,77,53,78,67.9,4,27,29,13,1,42
747,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,28,1990,7,175,229,76.4,2862,529,3,12,25,146,169,86.4,26,48,54.2,0,6,17,1,0,14
748,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,26,1992,30.8,1540,1985,77.6,28609,7805,22,66,33.3,1204,1408,85.5,314,511,61.4,12,75,181,55,11,228
749,Patrick Erras\Patrick-Erras,de GER,MF,Nürnberg,de Bundesliga,23,1995,13.6,365,453,80.6,6776,1602,3,7,42.9,285,334,85.3,77,112,68.8,1,9,31,2,0,37
750,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,25,1993,19.9,597,768,77.7,11065,2206,6,28,21.4,470,570,82.5,121,170,71.2,1,9,60,7,1,60
751,Sergio Escudero\Sergio-Escudero,es ESP,DFMF,Sevilla,es La Liga,28,1989,17.2,752,951,79.1,13180,5433,12,32,37.5,621,700,88.7,119,219,54.3,1,10,61,27,9,129
752,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1203,1365,88.1,28127,8029,2,11,18.2,733,792,92.6,468,562,83.3,1,5,22,3,1,52
753,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,30,1987,32,867,1231,70.4,30173,20174,1,3,33.3,362,364,99.5,504,864,58.3,0,3,31,0,0,0
754,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Stuttgart,de Bundesliga,28,1990,13.9,308,450,68.4,5363,1335,10,28,35.7,240,318,75.5,58,104,55.8,0,18,21,16,10,43
755,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,eng Premier League,28,1990,38,396,1188,33.3,23283,20303,0,1,0,23,26,88.5,373,1161,32.1,0,3,65,0,0,0
756,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,31,1987,22.6,996,1241,80.3,20811,5626,11,28,39.3,708,775,91.4,277,438,63.2,2,33,121,18,4,150
757,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,659,866,76.1,14516,6094,9,23,39.1,430,492,87.4,220,351,62.7,0,2,54,3,0,70
758,Lucas Evangelista\Lucas-Evangelista,br BRA,FWMF,Nantes,fr Ligue 1,23,1995,8,228,313,72.8,3738,812,4,14,28.6,188,236,79.7,36,63,57.1,0,6,22,4,2,24
759,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,867,1013,85.6,19495,5850,4,9,44.4,583,637,91.5,280,367,76.3,0,4,44,1,0,35
760,Ewerton\Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,493,576,85.6,10770,3016,1,5,20,334,359,93,158,212,74.5,0,1,14,1,0,22
761,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,26,1992,4,134,177,75.7,2399,665,3,6,50,109,130,83.8,22,41,53.7,1,11,6,7,1,20
762,Valentin Eysseric\Valentin-Eysseric,fr FRA,MFFW,Nantes,fr Ligue 1,26,1992,2.3,76,110,69.1,1278,363,2,5,40,62,77,80.5,12,28,42.9,0,5,4,4,0,15
763,Marco Fabián\Marco-Fabian,mx MEX,FW,Eint Frankfurt,de Bundesliga,29,1989,0.7,8,13,61.5,134,19,0,0,,6,8,75,2,5,40,0,0,0,0,0,0
764,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,eng Premier League,33,1985,38,651,1204,54.1,27972,20620,2,3,66.7,190,192,99,459,1009,45.5,0,3,19,0,0,0
765,Fabinho\Fabinho,br BRA,MF,Liverpool,eng Premier League,24,1993,22.4,1403,1631,86,27109,6384,12,30,40,1073,1183,90.7,318,418,76.1,2,16,153,25,2,135
766,Fábio\Fabio,br BRA,DF,Nantes,fr Ligue 1,28,1990,14.2,482,635,75.9,8642,3605,12,21,57.1,381,451,84.5,89,163,54.6,2,11,34,14,9,87
767,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,31,1987,2,165,193,85.5,3038,1041,0,2,0,137,150,91.3,28,41,68.3,0,3,17,4,0,19
768,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Monaco,fr Ligue 1,31,1987,10.7,620,752,82.4,12834,4681,10,17,58.8,437,493,88.6,173,242,71.5,0,20,83,14,0,127
769,Fabricio\Fabricio,es ESP,GK,Fulham,eng Premier League,30,1987,2,34,50,68,1178,824,0,0,,14,15,93.3,20,35,57.1,0,0,1,0,0,0
770,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,29,1988,16.3,366,514,71.2,12773,8233,0,0,,128,130,98.5,238,384,62,0,1,13,0,0,2
771,Romain Faivre\Romain-Faivre,fr FRA,MFFW,Monaco,fr Ligue 1,20,1998,1,35,43,81.4,664,166,1,1,100,26,31,83.9,8,11,72.7,0,1,7,1,0,2
772,Fayçal Fajr\Faycal-Fajr,ma MAR,MF,Caen,fr Ligue 1,29,1988,36,1596,2097,76.1,36113,10070,19,44,43.2,1057,1180,89.6,520,873,59.6,4,61,164,24,7,242
773,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,32,1986,28.4,510,657,77.6,6829,1003,18,41,43.9,451,548,82.3,41,68,60.3,2,17,32,7,1,32
774,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Bologna,it Serie A,27,1991,7.8,115,151,76.2,1716,330,3,10,30,97,114,85.1,15,27,55.6,1,6,7,2,1,9
775,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,228,308,74,4607,1304,4,7,57.1,164,202,81.2,60,99,60.6,0,0,6,0,0,15
776,Iago Falque\Iago-Falque,es ESP,FWMF,Torino,it Serie A,28,1990,17.9,709,917,77.3,12821,3038,27,55,49.1,540,633,85.3,142,229,62,4,51,49,41,8,108
777,Paolo Faragò\Paolo-Farago,it ITA,MFDF,Cagliari,it Serie A,25,1993,18.9,626,864,72.5,10769,3703,9,37,24.3,512,639,80.1,105,188,55.9,1,21,37,17,7,99
778,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,SPAL,it Serie A,22,1996,32.8,1132,1504,75.3,19141,6724,19,59,32.2,941,1099,85.6,172,346,49.7,0,39,47,37,26,151
779,Diego Farias\Diego-Farias,br BRA,FW,Empoli,it Serie A,28,1990,13.3,266,335,79.4,3900,953,6,24,25,234,275,85.1,26,36,72.2,4,22,15,22,3,37
780,Diego Farias\Diego-Farias,br BRA,FW,Cagliari,it Serie A,28,1990,7.8,188,243,77.4,2798,574,4,11,36.4,169,196,86.2,15,36,41.7,0,4,10,9,2,20
781,Andrea Favilli\Andrea-Favilli,it ITA,FWMF,Genoa,it Serie A,21,1997,1.9,37,50,74,536,80,2,5,40,30,38,78.9,5,7,71.4,2,2,3,0,0,3
782,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,1210,1414,85.6,24951,8479,13,24,54.2,829,918,90.3,368,472,78,0,4,86,3,1,95
783,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1104,1282,86.1,23655,7024,2,6,33.3,792,859,92.2,310,417,74.3,1,4,79,8,0,65
784,Nabil Fekir\Nabil-Fekir,fr FRA,MF,Lyon,fr Ligue 1,25,1993,22.1,893,1088,82.1,14997,4274,26,46,56.5,722,818,88.3,145,224,64.7,7,49,109,26,5,127
785,Yassin Fekir\Yassin-Fekir,fr FRA,FW,Lyon,fr Ligue 1,21,1997,0.1,14,17,82.4,223,83,1,2,50,10,11,90.9,3,4,75,0,1,2,1,1,2
786,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,377,497,75.9,9075,2907,2,11,18.2,226,271,83.4,149,215,69.3,0,0,26,2,0,27
787,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,21,1997,14.3,589,703,83.8,12157,3694,9,23,39.1,408,455,89.7,172,225,76.4,1,3,45,6,1,41
788,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,115,142,81,2439,911,1,5,20,70,82,85.4,44,55,80,0,0,7,1,0,15
789,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,30,1987,8.4,347,433,80.1,5685,1643,7,24,29.2,283,330,85.8,57,79,72.2,1,3,31,1,0,31
790,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,eng Premier League,27,1991,22.8,950,1174,80.9,16155,6758,10,28,35.7,789,901,87.6,151,245,61.6,1,15,66,26,13,131
791,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MF,Fiorentina,it Serie A,22,1996,21.9,750,894,83.9,14707,3380,6,20,30,564,639,88.3,180,235,76.6,0,23,78,13,5,89
792,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,31,1986,24.7,719,849,84.7,12073,3166,7,27,25.9,614,698,88,98,124,79,0,4,55,3,0,56
793,Aitor Fernández\Aitor-Fernandez,es ESP,GK,Levante,es La Liga,27,1991,16,272,455,59.8,9898,6785,1,1,100,93,93,100,178,361,49.3,0,0,9,0,0,0
794,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,31,1986,6,133,187,71.1,4831,3098,0,0,,46,46,100,87,141,61.7,0,1,0,0,0,0
795,Borja Fernández\Borja-Fernandez,es ESP,MFDF,Valladolid,es La Liga,37,1981,9.3,308,391,78.8,6397,1662,4,8,50,222,271,81.9,82,112,73.2,0,0,19,0,0,24
796,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,483,622,77.7,11554,4212,2,7,28.6,293,336,87.2,188,279,67.4,1,4,33,4,2,45
797,Joaquín Fernández\Joaquin-Fernandez,es ESP,DFMF,Valladolid,es La Liga,22,1996,9.3,244,300,81.3,4840,1290,2,10,20,178,201,88.6,64,89,71.9,0,1,7,0,0,13
798,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,33,1985,26.4,1804,2068,87.2,33312,9062,17,41,41.5,1430,1576,90.7,357,451,79.2,3,24,265,48,0,218
799,Juan Ferney Otero\Juan-Ferney-Otero,co COL,FWMF,Amiens,fr Ligue 1,23,1995,24.2,530,758,69.9,8789,2417,11,38,28.9,442,566,78.1,77,154,50,2,26,25,22,9,73
800,Alex Ferrari\Alex-Ferrari,it ITA,DF,Sampdoria,it Serie A,24,1994,6,288,327,88.1,6163,1777,7,12,58.3,196,211,92.9,85,104,81.7,0,0,14,1,1,13
801,David Ferreiro\David-Ferreiro,es ESP,FWMF,Huesca,es La Liga,30,1988,25.3,645,1033,62.4,12093,4100,15,43,34.9,481,618,77.8,149,372,40.1,3,51,45,43,23,128
802,Facundo Ferreyra\Facundo-Ferreyra,ar ARG,FWMF,Espanyol,es La Liga,27,1991,2.3,32,47,68.1,463,76,1,4,25,28,38,73.7,3,5,60,0,0,1,0,0,2
803,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Nîmes,fr Ligue 1,26,1992,20.8,876,1066,82.2,17574,5584,10,39,25.6,630,714,88.2,236,313,75.4,1,24,117,25,3,135
804,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,26,1992,1.3,78,92,84.8,1516,238,1,3,33.3,56,61,91.8,21,28,75,0,0,10,1,0,5
805,Oliver Fink\Oliver-Fink,de GER,MF,Düsseldorf,de Bundesliga,36,1982,11.7,242,393,61.6,3793,1808,8,29,27.6,203,295,68.8,31,69,44.9,0,6,31,5,1,48
806,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,29,1989,14.8,220,332,66.3,3592,610,4,28,14.3,181,256,70.7,35,48,72.9,1,15,21,10,1,21
807,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,eng Premier League,26,1991,29,1056,1303,81,15904,4432,24,70,34.3,905,1064,85.1,127,169,75.1,6,42,90,54,3,158
808,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,21,1996,21.5,915,1132,80.8,15433,4723,15,39,38.5,785,915,85.8,115,178,64.6,4,19,41,17,4,91
809,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,34,1984,5,90,131,68.7,1662,544,2,2,100,68,94,72.3,20,35,57.1,0,1,7,1,0,14
810,Mark Flekken\Mark-Flekken,nl NED,GK,Freiburg,de Bundesliga,25,1993,1,23,29,79.3,793,564,0,0,,11,11,100,12,18,66.7,0,0,0,0,0,0
811,Sergio Floccari\Sergio-Floccari,it ITA,FW,SPAL,it Serie A,36,1981,10.8,187,237,78.9,2851,351,3,17,17.6,160,193,82.9,24,27,88.9,1,4,13,3,0,10
812,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,Roma,it Serie A,27,1991,24.2,1137,1471,77.3,21758,9774,11,43,25.6,879,984,89.3,247,444,55.6,2,42,108,54,25,239
813,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,18,2000,3.7,202,235,86,2955,456,8,16,50,172,191,90.1,22,28,78.6,0,8,9,8,0,19
814,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,25,1992,2.1,45,60,75,934,210,1,1,100,32,38,84.2,12,21,57.1,0,0,8,0,0,4
815,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Guingamp,fr Ligue 1,25,1992,5.3,99,128,77.3,1615,507,1,6,16.7,83,97,85.6,15,25,60,0,0,7,0,0,12
816,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,23,1995,29.3,976,1159,84.2,17291,3446,12,40,30,790,888,89,174,231,75.3,4,39,63,22,12,72
817,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2000,1.8,70,80,87.5,1244,612,1,2,50,50,54,92.6,19,24,79.2,0,0,3,1,0,4
818,Youssouf Fofana\Youssouf-Fofana,fr FRA,MF,Strasbourg,fr Ligue 1,19,1999,10.1,277,351,78.9,5279,1222,4,11,36.4,209,247,84.6,64,93,68.8,1,5,24,7,1,24
819,Thomas Foket\Thomas-Foket,be BEL,DF,Reims,fr Ligue 1,23,1994,32,1085,1429,75.9,18829,8365,9,38,23.7,905,1087,83.3,171,304,56.3,0,12,57,14,6,201
820,Thomas Fontaine\Thomas-Fontaine,mg MAD,DFMF,Reims,fr Ligue 1,27,1991,4.7,166,198,83.8,4060,1393,2,4,50,98,111,88.3,66,83,79.5,1,3,8,0,0,7
821,José Fonte\Jose-Fonte,pt POR,DF,Lille,fr Ligue 1,34,1983,34.6,1921,2172,88.4,42800,12323,8,26,30.8,1232,1332,92.5,681,814,83.7,1,8,131,5,1,129
822,Rui Fonte\Rui-Fonte,pt POR,FW,Lille,fr Ligue 1,28,1990,7,151,190,79.5,2224,522,13,18,72.2,119,148,80.4,19,24,79.2,0,6,13,5,1,17
823,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,22,1996,27.5,926,1194,77.6,16907,4940,16,60,26.7,726,865,83.9,184,269,68.4,3,43,108,40,8,128
824,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,26,1991,13.9,405,531,76.3,6863,2365,9,27,33.3,323,380,85,73,124,58.9,7,35,51,30,2,91
825,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,30,1988,1,10,23,43.5,444,387,0,0,,5,5,100,5,18,27.8,0,0,0,0,0,0
826,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,26,1992,1.5,45,55,81.8,971,399,0,0,,34,39,87.2,11,16,68.8,0,0,1,0,0,6
827,Iver Fossum\Iver-Fossum,no NOR,MFFW,Hannover 96,de Bundesliga,22,1996,5.1,199,254,78.3,3478,846,5,10,50,159,172,92.4,35,72,48.6,0,9,11,5,4,23
828,Ben Foster\Ben-Foster,eng ENG,GK,Watford,eng Premier League,35,1983,38,600,1242,48.3,28046,23821,0,3,0,160,167,95.8,440,1072,41,0,7,44,1,0,2
829,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,eng Premier League,20,1998,8.8,372,471,79,7249,2790,0,9,0,293,333,88,79,129,61.2,0,4,25,5,2,51
830,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFFW,Getafe,es La Liga,25,1993,20,291,475,61.3,5057,1846,5,44,11.4,234,333,70.3,52,98,53.1,2,15,26,9,4,49
831,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,eng Premier League,20,1998,9.9,506,588,86.1,9974,2929,4,11,36.4,377,420,89.8,125,157,79.6,0,3,28,3,1,24
832,Raphael Framberger\Raphael-Framberger,de GER,DFMF,Augsburg,de Bundesliga,22,1995,6.1,181,281,64.4,3173,1634,2,13,15.4,147,193,76.2,32,75,42.7,0,5,18,7,6,40
833,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,33,1985,13.7,598,815,73.4,11601,5627,4,24,16.7,457,544,84,137,247,55.5,2,11,62,17,8,94
834,Mike Frantz\Mike-Frantz,de GER,MFFW,Freiburg,de Bundesliga,31,1986,24.6,509,671,75.9,9732,2572,14,29,48.3,379,472,80.3,116,170,68.2,1,14,28,15,10,51
835,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,eng Premier League,24,1994,35.2,1019,1505,67.7,18740,6522,17,70,24.3,795,1010,78.7,207,425,48.7,14,87,79,64,24,225
836,Pierluigi Frattali\Pierluigi-Frattali,it ITA,GK,Parma,it Serie A,32,1985,1,27,38,71.1,833,428,0,0,,14,14,100,13,24,54.2,0,0,1,0,0,0
837,Fred\Fred,br BRA,MF,Manchester Utd,eng Premier League,25,1993,11.6,656,769,85.3,13141,3451,12,21,57.1,478,536,89.2,166,212,78.3,1,14,79,6,2,72
838,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,eng Premier League,25,1992,12.1,397,548,72.4,6041,2556,5,23,21.7,348,426,81.7,44,99,44.4,0,3,18,8,6,48
839,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,26,1992,33.6,1987,2262,87.8,35734,8884,29,60,48.3,1603,1759,91.1,355,443,80.1,6,42,230,43,3,223
840,Nicolas Frey\Nicolas-Frey,fr FRA,DF,Chievo,it Serie A,34,1984,2.5,98,122,80.3,2104,1005,0,2,0,73,77,94.8,25,43,58.1,0,1,9,0,0,13
