Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
1493,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,0,11,3,27.3,0.55,0.15,0,0,0,0,0
1494,Yunus Mallı\Yunus-Malli,tr TUR,MFFW,Wolfsburg,de Bundesliga,26,1992,7.8,1,7,2,28.6,0.9,0.26,0,0,0,1,1
1495,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,1,24,9,37.5,0.7,0.26,0.04,0.11,0,0,0
1496,Antonio Mance\Antonio-Mance,hr CRO,FWMF,Nantes,fr Ligue 1,22,1995,0.6,0,0,0,,0,0,,,0,0,0
1497,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31,1,15,1,6.7,0.48,0.03,0.07,1,0,0,0
1498,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25,5,41,12,29.3,1.64,0.48,0.12,0.42,0,0,0
1499,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,0,0,0,,0,0,,,0,0,0
1500,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,0,0,0,,0,0,,,0,0,0
1501,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34,1,6,3,50,0.18,0.09,0.17,0.33,0,0,0
1502,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,3,46,11,23.9,1.42,0.34,0.07,0.27,3,0,0
1503,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,9,33,18,54.5,1.47,0.8,0.27,0.5,0,0,0
1504,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,22,88,42,47.7,2.57,1.23,0.25,0.52,0,0,0
1505,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,3,17,5,29.4,0.96,0.28,0,0,5,3,4
1506,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1,12,1,8.3,0.46,0.04,0.08,1,0,0,0
1507,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,0,2,1,50,0.16,0.08,0,0,0,0,0
1508,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,5,3,60,0.64,0.39,0.4,0.67,0,0,0
1509,Juan Manuel Valencia\Juan-Manuel-Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0,1,0,0,3.21,0,0,,0,0,0
1510,Harrison Manzala\Harrison-Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,0,2,0,0,2.43,0,0,,0,0,0
1511,Francisco Manzanara\Francisco-Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,0,1,0,0,0.57,0,0,,0,0,0
1512,Myziane Maolida\Myziane-Maolida,fr FRA,FWMF,Nice,fr Ligue 1,19,1999,10.6,0,19,7,36.8,1.8,0.66,0,0,0,0,0
1513,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,0,8,3,37.5,0.34,0.13,0,0,0,0,0
1514,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,0,5,1,20,0.51,0.1,0,0,1,0,0
1515,Iván Marcano\Ivan-Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,0,3,1,33.3,0.33,0.11,0,0,0,0,0
1516,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,2,35,12,34.3,1.7,0.58,0.06,0.17,0,0,0
1517,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,0,28,6,21.4,0.88,0.19,0,0,0,0,0
1518,Solly March\Solly-March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,1,42,9,21.4,1.53,0.33,0.02,0.11,3,0,0
1519,Federico Marchetti\Federico-Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,0,0,0,,0,0,,,0,0,0
1520,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,4,22,7,31.8,0.71,0.23,0.18,0.57,0,0,0
1521,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.5,0,0,0
1522,Georg Margreitter\Georg-Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,2,12,4,33.3,0.52,0.17,0.17,0.5,0,0,0
1523,Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0,0,,0,0,,,0,0,0
1524,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,0,16,4,25,0.81,0.2,0,0,0,0,0
1525,Mariano\Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5,3,22,8,36.4,4.43,1.61,0.14,0.38,1,0,0
1526,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,0,3,0,0,1.89,0,0,,0,0,0
1527,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,0,5,1,20,0.23,0.05,0,0,0,0,0
1528,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20,1,15,7,46.7,0.75,0.35,0.07,0.14,0,0,0
1529,Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,es La Liga,21,1997,3.2,0,2,0,0,0.62,0,0,,0,0,0
1530,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,25,1993,12,1,16,3,18.8,1.33,0.25,0.06,0.33,0,0,0
1531,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,2,15,5,33.3,0.67,0.22,0.13,0.4,0,0,0
1532,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,0,0,0,,0,0,,,0,0,0
1533,Marlon\Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,1,5,2,40,0.3,0.12,0.2,0.5,0,0,0
1534,Marquinhos\Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,29.9,3,13,3,23.1,0.43,0.1,0.23,1,0,0,0
1535,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,27,1991,21,13,68,27,39.7,3.24,1.29,0.16,0.41,0,2,2
1536,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,eng Premier League,22,1995,18,10,37,22,59.5,2.05,1.22,0.24,0.41,0,1,1
1537,Aarón Martín\Aaron-Martin,es ESP,DF,Mainz 05,de Bundesliga,21,1997,32,0,16,4,25,0.5,0.13,0,0,2,0,0
1538,Jonas Martin\Jonas-Martin,fr FRA,MF,Strasbourg,fr Ligue 1,28,1990,22.9,3,19,9,47.4,0.83,0.39,0.05,0.11,0,2,3
1539,Marvin Martin\Marvin-Martin,fr FRA,MFFW,Reims,fr Ligue 1,30,1988,6.9,0,7,1,14.3,1.01,0.14,0,0,1,0,0
1540,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,27,1991,32.2,0,24,5,20.8,0.74,0.16,0,0,2,0,0
1541,Javi Martínez\Javi-Martinez,es ESP,MF,Bayern Munich,de Bundesliga,29,1988,14.5,3,16,8,50,1.1,0.55,0.19,0.38,0,0,0
1542,Lautaro Martínez\Lautaro-Martinez,ar ARG,FW,Inter,it Serie A,20,1997,14.9,6,59,18,30.5,3.95,1.21,0.08,0.28,0,1,1
1543,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,29,1989,31.3,3,13,6,46.2,0.42,0.19,0.23,0.5,0,0,0
1544,Gelson Martins\Gelson-Martins,pt POR,FW,Atlético Madrid,es La Liga,23,1995,2.5,0,5,1,20,1.97,0.39,0,0,0,0,0
1545,Gelson Martins\Gelson-Martins,pt POR,FWMF,Monaco,fr Ligue 1,23,1995,15.4,4,29,15,51.7,1.88,0.97,0.14,0.27,0,0,0
1546,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,25,1992,23.5,1,18,7,38.9,0.77,0.3,0.06,0.14,0,0,0
1547,Omar Mascarell\Omar-Mascarell,es ESP,MF,Schalke 04,de Bundesliga,25,1993,11,0,6,0,0,0.54,0,0,,0,0,0
1548,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,32,1986,20.4,0,8,1,12.5,0.39,0.05,0,0,0,0,0
1549,Adam Masina\Adam-Masina,it ITA,DF,Watford,eng Premier League,24,1994,11.2,0,3,0,0,0.27,0,0,,0,0,0
1550,Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,es La Liga,29,1989,35,0,0,0,,0,0,,,0,0,0
1551,Han-Noah Massengo\Han-Noah-Massengo,fr FRA,FWMF,Monaco,fr Ligue 1,17,2001,0.7,0,0,0,,0,0,,,0,0,0
1552,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,eng Premier League,24,1993,19.5,0,4,1,25,0.2,0.05,0,0,0,0,0
1553,Jaime Mata\Jaime-Mata,es ESP,FWMF,Getafe,es La Liga,29,1988,27,14,54,20,37,2,0.74,0.19,0.5,0,4,4
1554,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,30,1988,14.3,3,19,6,31.6,1.33,0.42,0.16,0.5,3,0,0
1555,Luca Matarese\Luca-Matarese,it ITA,FW,Frosinone,it Serie A,20,1998,0.2,0,0,0,,0,0,,,0,0,0
1556,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Mainz 05,de Bundesliga,21,1997,27.6,14,96,34,35.4,3.48,1.23,0.15,0.41,0,0,0
1557,Christian Mathenia\Christian-Mathenia,de GER,GK,Nürnberg,de Bundesliga,26,1992,21.5,0,0,0,,0,0,,,0,0,0
1558,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,29,1988,27.1,1,12,3,25,0.44,0.11,0.08,0.33,0,0,0
1559,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,26,1991,17.1,1,8,2,25,0.47,0.12,0.13,0.5,0,0,0
1560,Rabbi Matondo\Rabbi-Matondo,wal WAL,FWMF,Schalke 04,de Bundesliga,17,2000,2.1,0,3,1,33.3,1.43,0.48,0,0,0,0,0
1561,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,33,1984,6.7,2,14,9,64.3,2.09,1.34,0.14,0.22,0,0,0
1562,Federico Mattiello\Federico-Mattiello,it ITA,MFDF,Bologna,it Serie A,23,1995,14.8,1,11,5,45.5,0.74,0.34,0.09,0.2,0,0,0
1563,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,31,1987,26.9,3,17,6,35.3,0.63,0.22,0.18,0.5,0,0,0
1564,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,22,1996,2.3,0,4,0,0,1.73,0,0,,0,0,0
1565,Stephy Mavididi\Stephy-Mavididi,eng ENG,FW,Juventus,it Serie A,20,1998,0.2,0,0,0,,0,0,,,0,0,0
1566,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,eng Premier League,20,1997,1.6,0,1,0,0,0.61,0,0,,0,0,0
1567,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,eng Premier League,24,1994,12.6,0,2,1,50,0.16,0.08,0,0,0,0,0
1568,Philipp Max\Philipp-Max,de GER,DFMF,Augsburg,de Bundesliga,24,1993,28.5,4,25,13,52,0.88,0.46,0.16,0.31,3,0,0
1569,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Paris S-G,fr Ligue 1,29,1989,8.9,3,28,5,17.9,3.14,0.56,0.11,0.6,0,0,0
1570,Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Mainz 05,de Bundesliga,28,1990,6.4,1,16,2,12.5,2.49,0.31,0.06,0.5,2,0,0
1571,Borja Mayoral\Borja-Mayoral,es ESP,FW,Levante,es La Liga,21,1997,18,3,24,15,62.5,1.33,0.83,0.13,0.2,0,0,0
1572,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,24,1994,1,0,1,0,0,1,0,0,,0,0,0
1573,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MFFW,Genoa,it Serie A,22,1995,3.6,0,5,0,0,1.39,0,0,,0,0,0
1574,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,19,1998,26,33,121,65,53.7,4.65,2.5,0.26,0.49,1,1,2
1575,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,23,1994,22.3,2,12,3,25,0.54,0.13,0.17,0.67,0,0,0
1576,Loïc Mbe Soh\Loic-Mbe-Soh,fr FRA,DF,Paris S-G,fr Ligue 1,17,2001,2,0,1,0,0,0.5,0,0,,0,0,0
1577,Nolan Mbemba\Nolan-Mbemba,fr FRA,MFDF,Reims,fr Ligue 1,23,1995,4,0,4,0,0,1.01,0,0,,0,0,0
1578,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,24,1993,8.2,0,10,0,0,1.22,0,0,,0,0,0
1579,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,eng Premier League,22,1996,11,1,15,5,33.3,1.37,0.46,0.07,0.2,0,0,0
1580,Stéphane Mbia\Stephane-Mbia,cm CMR,DFMF,Toulouse,fr Ligue 1,32,1986,5,0,1,0,0,0.2,0,0,,0,0,0
1581,Kara Mbodji\Kara-Mbodji,sn SEN,DF,Nantes,fr Ligue 1,28,1989,5.6,0,6,1,16.7,1.07,0.18,0,0,0,0,0
1582,Jordi Mboula\Jordi-Mboula,es ESP,FW,Monaco,fr Ligue 1,19,1999,3.1,0,9,2,22.2,2.93,0.65,0,0,0,0,0
1583,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,eng Premier League,30,1987,34,3,34,8,23.5,1,0.24,0.09,0.38,0,0,0
1584,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,28,1989,25,0,0,0,,0,0,,,0,0,0
1585,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,27,1990,0.2,0,0,0,,0,0,,,0,0,0
1586,Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,eng Premier League,29,1988,9.3,0,4,0,0,0.43,0,0,,0,0,0
1587,Levan Mchedlidze\Levan-Mchedlidze,ge GEO,FWDF,Empoli,it Serie A,28,1990,2.3,0,4,1,25,1.73,0.43,0,0,0,0,0
1588,Weston McKennie\Weston-McKennie,us USA,MFDF,Schalke 04,de Bundesliga,19,1998,19.4,1,22,5,22.7,1.13,0.26,0.05,0.2,0,0,0
1589,Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,eng Premier League,18,1999,17.7,3,28,6,21.4,1.58,0.34,0.11,0.5,4,0,0
1590,Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,eng Premier League,21,1996,9.6,2,15,6,40,1.56,0.62,0.13,0.33,0,0,0
1591,Iuri Medeiros\Iuri-Medeiros,pt POR,MFFW,Genoa,it Serie A,24,1994,1.2,0,2,0,0,1.7,0,0,,0,0,0
1592,Nicky Medja\Nicky-Medja,ch SUI,MF,Fiorentina,it Serie A,18,2000,0.5,0,0,0,,0,0,,,0,0,0
1593,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Rayo Vallecano,es La Liga,24,1994,12.8,3,24,9,37.5,1.88,0.7,0.13,0.33,3,0,0
1594,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,28,1989,38,0,23,6,26.1,0.61,0.16,0,0,0,0,0
1595,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,32,1985,17.2,3,33,14,42.4,1.92,0.81,0.06,0.14,1,1,1
1596,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,27,1991,18.8,6,35,13,37.1,1.86,0.69,0.17,0.46,1,0,0
1597,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Torino,it Serie A,24,1994,29.5,2,30,10,33.3,1.02,0.34,0.07,0.2,0,0,0
1598,Farid El Melali\Farid-El-Melali,dz ALG,FWMF,Angers,fr Ligue 1,21,1997,3.6,0,8,1,12.5,2.2,0.27,0,0,0,0,0
1599,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,20,1997,22.2,0,9,6,66.7,0.41,0.27,0,0,0,0,0
1600,Gonzalo Melero\Gonzalo-Melero,es ESP,MF,Huesca,es La Liga,24,1994,14.9,2,20,6,30,1.34,0.4,0.05,0.17,0,1,2
1601,Arthur Melo\Arthur-Melo,br BRA,MF,Barcelona,es La Liga,21,1996,15.9,0,5,3,60,0.31,0.19,0,0,0,0,0
1602,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,27,1990,29.6,1,9,2,22.2,0.3,0.07,0.11,0.5,0,0,0
1603,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,26,1992,34.2,0,32,4,12.5,0.94,0.12,0,0,5,0,0
1604,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,21,1997,26.1,6,64,26,40.6,2.45,1,0.08,0.19,1,1,1
1605,Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,eng Premier League,26,1992,10.9,4,20,8,40,1.83,0.73,0.15,0.38,0,1,1
1606,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,26,1992,20.9,2,41,9,22,1.97,0.43,0.05,0.22,4,0,0
1607,Alexandre Mendy\Alexandre-Mendy,fr FRA,FW,Guingamp,fr Ligue 1,24,1994,8.5,3,23,7,30.4,2.7,0.82,0.13,0.43,0,0,0
1608,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,24,1994,10,0,7,2,28.6,0.7,0.2,0,0,0,0,0
1609,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Reims,fr Ligue 1,26,1992,38,0,0,0,,0,0,,,0,0,0
1610,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,23,1995,28.1,2,25,8,32,0.89,0.28,0.08,0.25,0,0,0
1611,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,eng Premier League,26,1992,23.2,0,3,0,0,0.13,0,0,,0,0,0
1612,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Schalke 04,de Bundesliga,20,1997,6,0,3,1,33.3,0.5,0.17,0,0,0,0,0
1613,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,eng Premier League,20,1997,9.4,0,2,0,0,0.21,0,0,,0,0,0
1614,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,31,1987,19.3,2,10,3,30,0.52,0.16,0.2,0.67,0,0,0
1615,Alex Meret\Alex-Meret,it ITA,GK,Napoli,it Serie A,21,1997,12.8,0,0,0,,0,0,,,0,0,0
1616,Mehdi Merghem\Mehdi-Merghem,fr FRA,FWMF,Guingamp,fr Ligue 1,21,1997,8,0,24,4,16.7,3,0.5,0,0,1,0,0
1617,Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,es La Liga,22,1996,22.8,3,24,10,41.7,1.05,0.44,0.13,0.3,0,0,0
1618,Sabin Merino\Sabin-Merino,es ESP,FWMF,Leganés,es La Liga,26,1992,3.3,0,10,4,40,3.05,1.22,0,0,0,0,0
1619,Martín Merquelanz\Martin-Merquelanz,es ESP,MF,Real Sociedad,es La Liga,23,1995,0.1,0,0,0,,0,0,,,0,0,0
1620,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,31,1987,25,16,89,40,44.9,3.56,1.6,0.17,0.38,4,1,1
1621,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,29,1989,19.4,2,29,7,24.1,1.49,0.36,0.07,0.29,2,0,0
1622,Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,es La Liga,31,1987,30.1,36,167,85,50.9,5.54,2.82,0.19,0.38,41,4,5
1623,Romain Métanire\Romain-Metanire,mg MAD,DFMF,Reims,fr Ligue 1,28,1990,3.5,0,1,1,100,0.29,0.29,0,0,0,0,0
1624,Thomas Meunier\Thomas-Meunier,be BEL,DFMF,Paris S-G,fr Ligue 1,26,1991,17.9,3,20,6,30,1.12,0.34,0.15,0.5,0,0,0
1625,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,0,8,1,12.5,0.29,0.04,0,0,0,0,0
1626,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,eng Premier League,22,1995,15.7,1,35,6,17.1,2.22,0.38,0.03,0.17,0,0,0
1627,Matt Miazga\Matt-Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8,0,6,0,0,0.75,0,0,,0,0,0
1628,Míchel\Michel,es ESP,MF,Valladolid,es La Liga,30,1988,28.4,1,21,4,19,0.74,0.14,0.05,0.25,3,0,1
1629,Clément Michelin\Clement-Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1,0,0,0,,0,0,,,0,0,0
1630,Petar Mićin\Petar-Micin,rs SRB,MF,Udinese,it Serie A,19,1998,0,0,0,0,,0,0,,,0,0,0
1631,Miguel\Miguel,es ESP,MF,Valladolid,es La Liga,18,1999,0.1,0,2,1,50,15,7.5,0,0,0,0,0
1632,Florian Miguel\Florian-Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,0,1,0,0,0.08,0,0,,0,0,0
1633,Nikola Milenković\Nikola-Milenkovic,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,3,27,13,48.1,0.81,0.39,0.11,0.23,0,0,0
1634,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Napoli,it Serie A,24,1994,26.6,17,112,50,44.6,4.21,1.88,0.15,0.34,7,0,0
1635,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,23,1995,26.6,5,77,24,31.2,2.89,0.9,0.06,0.21,7,0,0
1636,Vanja Milinković-Savić\Vanja-Milinkovic-Savic,rs SRB,GK,SPAL,it Serie A,21,1997,1.8,0,0,0,,0,0,,,0,0,0
1637,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38,12,47,13,27.7,1.24,0.34,0.04,0.15,16,10,11
1638,Pere Milla\Pere-Milla,es ESP,FWMF,Eibar,es La Liga,25,1992,3.8,0,4,0,0,1.06,0,0,,0,0,0
1639,Vincenzo Millico\Vincenzo-Millico,it ITA,MF,Torino,it Serie A,17,2000,0,0,0,0,,0,0,,,0,0,0
1640,James Milner\James-Milner,eng ENG,MFDF,Liverpool,eng Premier League,32,1986,19.9,5,21,4,19,1.06,0.2,0.1,0.5,1,3,3
1641,Santi Mina\Santi-Mina,es ESP,FW,Valencia,es La Liga,22,1995,20.6,7,42,21,50,2.04,1.02,0.17,0.33,0,0,0
1642,Yerry Mina\Yerry-Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,1,4,1,25,0.4,0.1,0.25,1,0,0,0
1643,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0,0,0,,0,0,,,0,0,0
1644,Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,0,0,0,,0,0,,,0,0,0
1645,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Fiorentina,it Serie A,30,1987,14.4,2,29,9,31,2.01,0.62,0.07,0.22,0,0,0
1646,Jorge Miramón\Jorge-Miramon,es ESP,DF,Huesca,es La Liga,29,1989,27.7,1,14,4,28.6,0.51,0.14,0.07,0.25,0,0,0
1647,Miranda\Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,0,4,1,25,0.31,0.08,0,0,0,0,0
1648,Antonio Mirante\Antonio-Mirante,it ITA,GK,Roma,it Serie A,35,1983,11,0,0,0,,0,0,,,0,0,0
1649,Virgil Misidjan\Virgil-Misidjan,nl NED,FWMF,Nürnberg,de Bundesliga,25,1993,17.1,1,22,8,36.4,1.28,0.47,0.05,0.13,0,0,0
1650,Simone Missiroli\Simone-Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,30.5,0,15,1,6.7,0.49,0.03,0,0,0,0,0
1651,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,6.4,3,19,9,47.4,2.95,1.4,0.16,0.33,0,0,0
1652,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,eng Premier League,23,1994,36.4,11,122,42,34.4,3.35,1.15,0.08,0.24,2,1,1
1653,Stefan Mitrović\Stefan-Mitrovic,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,33.6,0,14,3,21.4,0.42,0.09,0,0,0,0,0
1654,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFMF,Hertha BSC,de Bundesliga,21,1997,20,1,21,7,33.3,1.05,0.35,0.05,0.14,0,0,0
1655,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,eng Premier League,29,1989,18.2,6,50,14,28,2.74,0.77,0.12,0.43,1,0,0
1656,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,32,1985,29,3,39,13,33.3,1.35,0.45,0.08,0.23,0,0,0
1657,Kevin Möhwald\Kevin-Mohwald,de GER,MFFW,Werder Bremen,de Bundesliga,25,1993,9.7,3,19,9,47.4,1.96,0.93,0.16,0.33,1,0,0
1658,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,29.3,0,8,1,12.5,0.27,0.03,0,0,0,0,0
1659,Johan Mojica\Johan-Mojica,co COL,DFMF,Girona,es La Liga,25,1992,0.2,0,0,0,,0,0,,,0,0,0
1660,Hakim El Mokeddem\Hakim-El-Mokeddem,br BRA,FWMF,Toulouse,fr Ligue 1,19,1999,0.3,0,0,0,,0,0,,,0,0,0
1661,Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,es La Liga,36,1982,29.4,14,52,20,38.5,1.77,0.68,0.23,0.6,0,2,2
1662,Cristian Molinaro\Cristian-Molinaro,it ITA,DFMF,Frosinone,it Serie A,35,1983,12.9,0,1,0,0,0.08,0,0,,0,0,0
1663,Victor Mollejo\Victor-Mollejo,es ESP,FWMF,Atlético Madrid,es La Liga,17,2001,0.7,0,2,0,0,2.77,0,0,,0,0,0
1664,Florent Mollet\Florent-Mollet,fr FRA,MFFW,Montpellier,fr Ligue 1,26,1991,28.5,6,82,34,41.5,2.88,1.19,0.07,0.18,15,0,0
1665,Gabriele Moncini\Gabriele-Moncini,it ITA,MF,SPAL,it Serie A,22,1996,0.1,0,1,0,0,11.25,0,0,,0,0,0
1666,Thomas Monconduit\Thomas-Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,31.3,0,17,5,29.4,0.54,0.16,0,0,0,0,0
